,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
2192,"304 - 9260 No. 2 Rd, Richmond, BC",2,1,1100 sqft,,1,"$1,511",1994,R2743150,Residential,Yes,,$363,05/08/2023,"$300,000",19/12/2022,"$399,900",Apartment/Condominium
2193,"1006 - 6811 Pearson Way, Richmond, BC",1,1,630 sqft,,1,,2023,R2800958,Residential,Yes,,"$1,377",05/08/2023,"$861,000",23/07/2023,"$868,000",Apartment/Condominium
2194,"1004 - 5111 Brighouse Way, Richmond, BC",2,2,1102 sqft,,1,"$2,971",2013,R2793907,Residential,Yes,,"$1,132",05/08/2023,"$1,180,000",29/06/2023,"$1,248,000",Apartment/Condominium
2195,"6751 No. 5 Rd, Richmond, BC",7,7,8987 sqft,,6,"$14,914",2015,R2788242,Residential,Yes,,$554,05/08/2023,"$4,480,000",11/06/2023,"$4,980,000",Single Family Residence
2196,"507 - 6811 Pearson Way, Richmond, BC",1,1,630 sqft,,1,,2023,R2800931,Residential,Yes,,"$1,361",05/08/2023,"$838,800",23/07/2023,"$858,000",Apartment/Condominium
2197,"204 - 8500 General Currie Rd, Richmond, BC",2,2,1047 sqft,,1,"$1,489",1990,R2804038,Residential,Yes,,$668,04/08/2023,"$685,000",02/08/2023,"$699,800",Apartment/Condominium
2198,"127 - 10388 No. 2 Rd, Richmond, BC",4,4,1733 sqft,,2,"$4,404",2016,R2782855,Residential,Yes,,"$1,003",04/08/2023,"$1,730,000",25/05/2023,"$1,739,800",Townhouse
2199,"113 - 7411 Minoru Blvd, Richmond, BC",2,1,920 sqft,,1,"$1,383",1981,R2803384,Residential,Yes,,$597,04/08/2023,"$549,800",31/07/2023,"$549,800",Apartment/Condominium
2200,"218 - 6168 London Rd, Richmond, BC",1,2,753 sqft,,1,"$1,845",2016,R2800856,Residential,Yes,,$941,04/08/2023,"$700,000",20/07/2023,"$709,000",Apartment/Condominium
2201,"1708 - 9099 Cook Rd, Richmond, BC",1,1,619 sqft,,1,"$1,708",2015,R2797519,Residential,Yes,,"$1,042",04/08/2023,"$665,000",10/07/2023,"$645,000",Apartment/Condominium
2202,"134 - 8460 Lansdowne Rd, Richmond, BC",2,1,884 sqft,,1,"$1,227",1982,R2790187,Residential,Yes,,$605,04/08/2023,"$515,000",18/06/2023,"$535,000",Apartment/Condominium
2203,"10360 Williams Rd, Richmond, BC",7,5,2137 sqft,,4,"$4,436",2015,R2789175,Residential,Yes,,$883,04/08/2023,"$1,853,000",12/06/2023,"$1,888,000",Single Family Residence
2204,"6580 Clematis Dr, Richmond, BC",4,4,3057 sqft,,6,"$7,551",2015,R2801940,Residential,Yes,,$977,04/08/2023,"$2,925,000",24/07/2023,"$2,988,000",Single Family Residence
2205,"701 - 8288 Saba Rd, Richmond, BC",4,3,1386 sqft,,1,"$2,473",1999,R2773083,Residential,Yes,,$712,03/08/2023,"$950,000",30/04/2023,"$988,000",Apartment/Condominium
2206,"10540 Seaway Rd, Richmond, BC",5,3,2720 sqft,,2,"$4,011",1969,R2803884,Residential,Yes,,$551,03/08/2023,"$1,480,000",01/08/2023,"$1,499,000",Single Family Residence
2207,"1 - 9899 Steveston Highway, Richmond, BC",5,4,1751 sqft,,2,,2023,R2803427,Residential,Yes,,$856,03/08/2023,"$1,467,000",31/07/2023,"$1,499,000",Townhouse
2208,"114 - 8880 Jones Rd, Richmond, BC",1,1,687 sqft,,2,"$1,219",1993,R2800165,Residential,Yes,,$727,03/08/2023,"$485,000",19/07/2023,"$499,900",Apartment/Condominium
2209,"206 - 4111 Francis Rd, Richmond, BC",2,1,960 sqft,,1,"$1,297",1974,R2778869,Residential,No,,$572,03/08/2023,"$545,000",16/05/2023,"$549,900",Apartment/Condominium
2210,"50 - 9339 Alberta Rd, Richmond, BC",1,1,563 sqft,,1,"$1,227",2003,R2767034,Residential,Yes,,$941,03/08/2023,"$500,000",10/04/2023,"$529,900",Townhouse
2211,"800 - 3280 Corvette Way, Richmond, BC",2,2,1010 sqft,,1,"$2,408",2022,R2803288,Residential,Yes,,"$1,134",03/08/2023,"$1,145,900",31/07/2023,"$1,145,900",Apartment/Condominium
2212,"223 - 12339 Steveston Highway, Richmond, BC",2,1,720 sqft,,1,"$1,446",2014,R2790686,Residential,Yes,,$775,-,-,20/03/2024,"$665,000",Apartment/Condominium
2213,"304 - 12088 3rd Ave, Richmond, BC",3,2,1304 sqft,,2,"$3,573",2020,R2804073,Residential,Yes,,"$1,249",02/08/2023,"$1,610,000",01/08/2023,"$1,628,800",Apartment/Condominium
2214,"606 - 7708 Alderbridge Way, Richmond, BC",1,1,699 sqft,,1,"$1,738",2017,R2776935,Residential,Yes,,"$1,001",02/08/2023,"$652,500",09/05/2023,"$699,990",Apartment/Condominium
2215,"303 - 8180 Lansdowne Rd, Richmond, BC",2,2,1208 sqft,,2,"$2,387",2009,R2789686,Residential,Yes,,$793,02/08/2023,"$930,000",18/06/2023,"$958,000",Apartment/Condominium
2216,"9080 Pinewell Cres, Richmond, BC",5,5,4170 sqft,,9,"$8,475",2017,R2764726,Residential,Yes,,$812,02/08/2023,"$3,200,000",02/04/2023,"$3,390,000",Single Family Residence
2217,"6400 Steveston Highway, Richmond, BC",8,8,8623 sqft,,0,"$7,977",2021,R2746688,Residential,Yes,,$636,02/08/2023,"$4,800,000",15/01/2023,"$5,485,000",Single Family Residence
2218,"6 - 6233 Katsura St, Richmond, BC",2,2,1258 sqft,,1,"$2,380",2004,R2801019,Residential,Yes,,$689,02/08/2023,"$848,000",23/07/2023,"$868,000",Apartment/Condominium
2219,"1 - 8091 No. 2 Rd, Richmond, BC",2,2,1155 sqft,,0,"$2,695",2013,R2770281,Residential,Yes,,$859,02/08/2023,"$954,000",20/04/2023,"$993,000",Townhouse
2220,"PH-5 - 7988 Ackroyd Rd, Richmond, BC",2,2,1091 sqft,,1,"$3,090",2013,R2794900,Residential,Yes,,"$1,007",02/08/2023,"$1,080,000",03/07/2023,"$1,099,000",Apartment/Condominium
2221,"611 - 6833 Pearson Way, Richmond, BC",1,1,605 sqft,,0,,2023,R2786692,Residential,Yes,,"$1,219",02/08/2023,"$706,000",04/06/2023,"$738,000",Apartment/Condominium
2222,"74 - 9566 Tomicki Ave, Richmond, BC",2,1,1280 sqft,,1,"$2,821",2010,R2794770,Residential,Yes,,$818,02/08/2023,"$1,038,000",03/07/2023,"$1,048,000",Townhouse
2223,"106 - 8040 Ryan Rd, Richmond, BC",3,1,1128 sqft,,1,$0,1974,R2785677,Residential,No,,$274,02/08/2023,"$319,500",04/06/2023,"$310,000",Apartment/Condominium
2224,"205 - 6833 Pearson Way, Richmond, BC",2,2,840 sqft,,1,,2023,R2778024,Residential,Yes,,"$1,307",02/08/2023,"$1,058,000",14/05/2023,"$1,098,000",Apartment/Condominium
2225,"7388 Decourcy Cres, Richmond, BC",5,5,3905 sqft,,2,"$9,057",2018,R2742821,Residential,Yes,,$998,02/08/2023,"$3,760,000",13/12/2022,"$3,899,999",Single Family Residence
2226,"8 - 5840 Dover Cres, Richmond, BC",4,3,1697 sqft,,2,"$3,041",1996,R2801260,Residential,Yes,,$700,02/08/2023,"$1,110,000",23/07/2023,"$1,188,000",Townhouse
2227,"6420 Nadine Cres, Richmond, BC",3,1,2197 sqft,,2,"$4,944",1966,R2802291,Residential,No,,$796,02/08/2023,"$1,738,000",26/07/2023,"$1,750,000",Single Family Residence
2228,"706 - 5233 Gilbert Rd, Richmond, BC",1,1,626 sqft,,1,"$1,668",2016,R2791272,Residential,Yes,,"$1,083",01/08/2023,"$652,000",19/06/2023,"$678,000",Apartment/Condominium
2229,"232 - 9551 Alexandra Rd, Richmond, BC",2,2,932 sqft,,0,"$2,297",2019,R2797103,Residential,Yes,,$915,01/08/2023,"$855,000",10/07/2023,"$853,000",Apartment/Condominium
2230,"3300 Point Ave, Richmond, BC",5,4,3545 sqft,,3,"$7,548",2005,R2799326,Residential,Yes,,$840,01/08/2023,"$2,900,000",16/07/2023,"$2,980,000",Single Family Residence
2231,"512 - 8100 Saba Rd, Richmond, BC",1,1,678 sqft,,1,"$1,521",2003,R2802114,Residential,Yes,,$764,01/08/2023,"$580,000",24/07/2023,"$518,000",Apartment/Condominium
2232,"107 - 8400 Ackroyd Rd, Richmond, BC",2,1,940 sqft,,1,"$1,329",1981,R2801856,Residential,Yes,,$573,01/08/2023,"$537,000",25/07/2023,"$538,800",Apartment/Condominium
2233,"313 - 8600 Jones Rd, Richmond, BC",3,2,1184 sqft,,1,"$1,793",1992,R2799622,Residential,Yes,,$590,01/08/2023,"$700,000",17/07/2023,"$699,000",Apartment/Condominium
2234,"4240 Tyson Pl, Richmond, BC",3,1,1215 sqft,,4,"$2,690",1977,R2801344,Residential,No,,$740,01/08/2023,"$822,500",24/07/2023,"$900,000",Multi Family
2235,"110 - 8870 Citation Dr, Richmond, BC",1,1,464 sqft,,1,$765,1979,R2788303,Residential,No,,$818,01/08/2023,"$340,000",12/06/2023,"$379,900",Apartment/Condominium
2236,"6 - 3088 Airey Dr, Richmond, BC",3,2,1221 sqft,,3,"$2,394",1999,R2801058,Residential,Yes,,$818,01/08/2023,"$1,000,000",23/07/2023,"$999,998",Townhouse
2237,"36 - 11100 Railway Ave, Richmond, BC",2,2,1838 sqft,,2,"$3,312",1989,R2801361,Residential,Yes,,$706,01/08/2023,"$1,315,000",22/07/2023,"$1,299,000",Townhouse
2238,"18 - 10411 Hall Ave, Richmond, BC",3,2,1067 sqft,,2,"$1,990",2002,R2798608,Residential,Yes,,$824,01/08/2023,"$839,999",16/07/2023,"$880,000",Townhouse
2239,"4512 Fisher Crt, Richmond, BC",5,3,2745 sqft,,4,"$4,957",1992,R2801129,Residential,Yes,,$676,01/08/2023,"$1,775,000",23/07/2023,"$1,858,000",Single Family Residence
2240,"208 - 9551 Alexandra Rd, Richmond, BC",2,2,850 sqft,,1,"$2,150",2020,R2801518,Residential,Yes,,$917,01/08/2023,"$772,700",23/07/2023,"$779,900",Apartment/Condominium
2241,"209 - 9399 Alexandra Rd, Richmond, BC",2,2,875 sqft,,1,"$1,867",2015,R2801698,Residential,Yes,,$857,31/07/2023,"$731,000",24/07/2023,"$749,900",Apartment/Condominium
2242,"707 - 10033 River Dr, Richmond, BC",1,1,623 sqft,,1,"$1,413",2014,R2802089,Residential,Yes,,$880,31/07/2023,"$548,800",25/07/2023,"$548,800",Apartment/Condominium
2243,"309 - 12633 No. 2 Rd, Richmond, BC",1,1,630 sqft,,1,"$1,375",1997,R2802619,Residential,Yes,,$888,31/07/2023,"$545,000",25/07/2023,"$559,900",Apartment/Condominium
2244,"1107 - 6533 Buswell St, Richmond, BC",2,2,965 sqft,,1,"$2,716",2019,R2801092,Residential,Yes,,$992,31/07/2023,"$958,000",23/07/2023,"$958,000",Apartment/Condominium
2245,"107 - 8480 Granville Ave, Richmond, BC",1,1,626 sqft,,1,"$1,318",2004,R2801975,Residential,Yes,,$838,31/07/2023,"$550,000",25/07/2023,"$524,900",Apartment/Condominium
2246,"108 - 9080 No. 3 Rd, Richmond, BC",3,2,1301 sqft,,2,"$2,802",2018,R2801035,Residential,Yes,,$837,31/07/2023,"$1,150,000",18/07/2023,"$1,090,000",Townhouse
2247,"706 - 5199 Brighouse Way, Richmond, BC",1,1,805 sqft,,1,"$2,137",2013,R2799730,Residential,Yes,,"$1,065",31/07/2023,"$830,000",18/07/2023,"$858,000",Apartment/Condominium
2248,"3638 Cunningham Dr, Richmond, BC",6,3,2953 sqft,,4,"$4,632",1989,R2801355,Residential,Yes,,$734,31/07/2023,"$1,950,000",24/07/2023,"$2,168,000",Single Family Residence
2249,"8011 Mirabel Crt, Richmond, BC",6,3,2918 sqft,,4,"$4,457",1988,R2801318,Residential,Yes,,$513,31/07/2023,"$1,630,000",24/07/2023,"$1,499,800",Single Family Residence
2250,"226 - 9213 Odlin Rd, Richmond, BC",1,1,650 sqft,,1,"$1,747",2021,R2800816,Residential,Yes,,$922,31/07/2023,"$653,000",23/07/2023,"$599,900",Apartment/Condominium
2251,"701 - 6688 Pearson Way, Richmond, BC",2,2,1020 sqft,,1,"$3,246",2021,R2802683,Residential,Yes,,"$1,272",31/07/2023,"$1,238,000",27/07/2023,"$1,298,000",Apartment/Condominium
2252,"903 - 6833 Buswell St, Richmond, BC",2,2,828 sqft,,1,,2022,R2804138,Residential,Yes,,"$1,066",31/07/2023,"$882,800",30/07/2023,"$882,800",Apartment/Condominium
2253,"28 - 9688 Keefer Ave, Richmond, BC",4,2,1502 sqft,,2,"$3,245",2009,R2796563,Residential,Yes,,$890,30/07/2023,"$1,248,500",09/07/2023,"$1,338,000",Townhouse
2254,"18 - 5531 Cornwall Dr, Richmond, BC",3,3,2487 sqft,,2,"$4,305",1992,R2801417,Residential,Yes,,$683,30/07/2023,"$1,698,888",24/07/2023,"$1,698,888",Townhouse
2255,"1 - 11591 Cambie Rd, Richmond, BC",3,2,1212 sqft,,2,"$2,311",1988,R2794677,Residential,No,,$700,30/07/2023,"$835,000",02/07/2023,"$849,000",Townhouse
2256,"683 - 3311 Ketcheson Rd, Richmond, BC",1,1,592 sqft,,0,"$1,727",2020,R2795470,Residential,Yes,,"$1,111",30/07/2023,"$628,000",02/07/2023,"$658,000",Apartment/Condominium
2257,"803 - 6833 Buswell St, Richmond, BC",2,2,828 sqft,,1,,2022,R2750597,Residential,Yes,,"$1,060",30/07/2023,"$877,800",31/01/2023,"$877,800",Apartment/Condominium
2258,"16 - 10119 River Dr, Richmond, BC",2,2,1034 sqft,,2,"$2,165",2014,R2801567,Residential,Yes,,$810,30/07/2023,"$820,000",23/07/2023,"$838,000",Townhouse
2259,"610 - 7468 Lansdowne Rd, Richmond, BC",2,2,833 sqft,,1,"$2,308",2017,R2800672,Residential,No,,$959,30/07/2023,"$900,000",20/07/2023,"$799,000",Apartment/Condominium
2260,"8 - 7771 Bridge St, Richmond, BC",4,3,1612 sqft,,1,"$2,985",2011,R2796971,Residential,Yes,,$799,30/07/2023,"$1,222,000",10/07/2023,"$1,288,000",Townhouse
2261,"5 - 23000 Dyke Rd, Richmond, BC",2,1,1340 sqft,,1,,2020,R2758013,Residential,No,,$241,30/07/2023,"$318,000",01/03/2023,"$324,000",Single Family Residence
2262,"5680 Woodpecker Dr, Richmond, BC",4,2,2658 sqft,,4,"$5,338",1979,R2798222,Residential,Yes,,$751,30/07/2023,"$1,900,000",12/07/2023,"$1,998,800",Single Family Residence
2263,"112 - 9311 Alexandra Rd, Richmond, BC",2,2,861 sqft,,1,"$1,878",2015,R2797001,Residential,Yes,,$842,30/07/2023,"$708,000",10/07/2023,"$725,000",Apartment/Condominium
2264,"427 - 9500 Tomicki Ave, Richmond, BC",2,2,1037 sqft,,2,"$2,462",2019,R2800107,Residential,Yes,,$819,30/07/2023,"$900,000",18/07/2023,"$850,000",Apartment/Condominium
2265,"3671 Ullsmore Ave, Richmond, BC",4,4,3516 sqft,,4,"$5,305",2023,R2778457,Residential,Yes,,"$1,049",29/07/2023,"$3,390,476",15/05/2023,"$3,690,000",Single Family Residence
2266,"30 - 8031 General Currie Rd, Richmond, BC",3,2,1705 sqft,,0,"$2,685",1989,R2796816,Residential,Yes,,$571,29/07/2023,"$950,000",04/07/2023,"$975,000",Townhouse
2267,"23 - 12311 Cambie Rd, Richmond, BC",3,2,1138 sqft,,2,"$2,368",1989,R2801695,Residential,No,,$789,29/07/2023,"$905,000",23/07/2023,"$898,000",Townhouse
2268,"1203 - 7535 Alderbridge Way, Richmond, BC",2,2,870 sqft,,1,"$1,924",2007,R2802272,Residential,Yes,,$836,29/07/2023,"$739,000",26/07/2023,"$728,000",Apartment/Condominium
2269,"92 - 4991 No. 5 Rd, Richmond, BC",4,3,1676 sqft,,2,"$3,615",2020,R2802217,Residential,Yes,,$834,29/07/2023,"$1,388,888",26/07/2023,"$1,398,800",Townhouse
2270,"219 - 8291 Park Rd, Richmond, BC",2,2,973 sqft,,1,"$1,357",1978,R2800070,Residential,Yes,,$513,29/07/2023,"$505,000",18/07/2023,"$499,900",Apartment/Condominium
2271,"113 - 8860 No. 1 Rd, Richmond, BC",2,1,1003 sqft,,1,"$1,214",1973,R2801114,Residential,Yes,,$573,29/07/2023,"$560,000",23/07/2023,"$575,000",Apartment/Condominium
2272,"17 - 9533 Granville Ave, Richmond, BC",4,3,1680 sqft,,2,"$2,653",2005,R2794344,Residential,No,,$654,28/07/2023,"$1,093,000",03/07/2023,"$1,099,000",Townhouse
2273,"802 - 6333 Katsura St, Richmond, BC",2,2,834 sqft,,1,"$1,941",2008,R2800738,Residential,Yes,,$910,28/07/2023,"$756,000",19/07/2023,"$759,000",Apartment/Condominium
2274,"1202 - 6688 Pearson Way, Richmond, BC",3,2,1958 sqft,,2,"$8,033",2021,R2775397,Residential,Yes,,"$1,373",28/07/2023,"$2,635,000",07/05/2023,"$2,688,888",Apartment/Condominium
2275,"102 - 8180 Colonial Dr, Richmond, BC",2,1,748 sqft,,1,"$1,088",1980,R2793296,Residential,Yes,,$667,28/07/2023,"$490,000",27/06/2023,"$499,000",Townhouse
2276,"1802 - 6833 Buswell St, Richmond, BC",3,3,1572 sqft,,1,,2022,R2803072,Residential,Yes,,"$1,141",27/07/2023,"$1,794,800",26/07/2023,"$1,794,800",Apartment/Condominium
2277,"SL26 - 10333 River Dr, Richmond, BC",3,2,1391 sqft,,2,,2024,R2775002,Residential,Yes,,$782,27/07/2023,"$1,087,900",03/05/2023,"$1,087,900",Townhouse
2278,"602 - 8288 Lansdowne Rd, Richmond, BC",1,1,550 sqft,,1,"$1,310",2008,R2800333,Residential,Yes,,"$1,032",27/07/2023,"$558,000",19/07/2023,"$568,000",Apartment/Condominium
2279,"4240 Corless Rd, Richmond, BC",4,2,2896 sqft,,4,"$4,596",1978,R2776363,Residential,Yes,,$551,26/07/2023,"$1,578,000",08/05/2023,"$1,598,000",Single Family Residence
2280,"901 - 3200 Corvette Way, Richmond, BC",1,1,650 sqft,,1,"$2,141",2021,R2801155,Residential,Yes,,"$1,076",26/07/2023,"$690,000",23/07/2023,"$699,900",Apartment/Condominium
2281,"10711 Argentia Dr, Richmond, BC",3,2,2109 sqft,,4,"$5,018",1975,R2801803,Residential,Yes,,$805,26/07/2023,"$1,740,666",25/07/2023,"$1,698,000",Single Family Residence
2282,"306 - 8860 No. 1 Rd, Richmond, BC",2,1,920 sqft,,1,"$1,272",1973,R2794610,Residential,Yes,,$596,26/07/2023,"$540,000",03/07/2023,"$549,000",Apartment/Condominium
2283,"2 - 8491 Blundell Rd, Richmond, BC",4,2,1699 sqft,,2,"$3,211",1996,R2791599,Residential,Yes,,$764,26/07/2023,"$1,220,000",21/06/2023,"$1,299,000",Townhouse
2284,"3622 Solway Dr, Richmond, BC",5,2,2426 sqft,,2,"$2,702",1974,R2796973,Residential,No,,$490,26/07/2023,"$1,300,000",09/07/2023,"$1,188,888",Multi Family
2285,"408 - 23233 Gilley Rd, Richmond, BC",2,2,850 sqft,,2,"$1,738",2020,R2774470,Residential,No,,$788,26/07/2023,"$650,000",03/05/2023,"$669,900",Apartment/Condominium
2286,"44 - 6100 Tiffany Blvd, Richmond, BC",3,1,1422 sqft,,2,"$2,305",1980,R2792133,Residential,No,,$701,26/07/2023,"$979,000",25/06/2023,"$998,000",Townhouse
2287,"308 - 8600 Park Rd, Richmond, BC",2,2,817 sqft,,1,"$1,777",2011,R2800182,Residential,Yes,,$758,26/07/2023,"$685,000",19/07/2023,"$619,900",Apartment/Condominium
2288,"104 - 5880 Dover Cres, Richmond, BC",1,1,612 sqft,,1,"$1,210",1995,R2794525,Residential,Yes,,$816,25/07/2023,"$495,000",03/07/2023,"$499,888",Apartment/Condominium
2289,"121 - 12633 No. 2 Rd, Richmond, BC",2,1,828 sqft,,1,"$1,722",1998,R2801632,Residential,Yes,,$806,25/07/2023,"$696,000",23/07/2023,"$668,000",Apartment/Condominium
2290,"134 - 8880 Jones Rd, Richmond, BC",1,1,685 sqft,,1,"$1,264",1993,R2799749,Residential,Yes,,$744,25/07/2023,"$498,500",18/07/2023,"$510,000",Apartment/Condominium
2291,"1004 - 8688 Hazelbridge Way, Richmond, BC",1,1,567 sqft,,1,"$1,669",2018,R2800936,Residential,Yes,,"$1,144",25/07/2023,"$660,000",23/07/2023,"$649,000",Apartment/Condominium
2292,"101 - 6622 Pearson Way, Richmond, BC",2,2,1422 sqft,,2,"$4,215",2021,R2788598,Residential,Yes,,"$1,124",25/07/2023,"$1,500,000",13/06/2023,"$1,599,000",Townhouse
2293,"311 - 9399 Alexandra Rd, Richmond, BC",2,2,996 sqft,,1,"$2,124",2015,R2768630,Residential,Yes,,$853,25/07/2023,"$810,000",16/04/2023,"$849,900",Apartment/Condominium
2294,"1103 - 6833 Buswell St, Richmond, BC",1,1,588 sqft,,1,,2022,R2803509,Residential,Yes,,"$1,185",25/07/2023,"$696,800",25/07/2023,"$696,800",Apartment/Condominium
2295,"3 - 3111 Corvette Way, Richmond, BC",3,2,1392 sqft,,2,"$2,868",2010,R2799832,Residential,Yes,,$645,25/07/2023,"$920,000",16/07/2023,"$899,000",Townhouse
2296,"311 - 7600 Moffatt Rd, Richmond, BC",3,2,1746 sqft,,1,"$2,176",1989,R2799599,Residential,Yes,,$514,25/07/2023,"$880,000",23/07/2023,"$898,000",Apartment/Condominium
2297,"310 - 8120 Colonial Dr, Richmond, BC",2,1,695 sqft,,1,"$1,050",1979,R2800836,Residential,Yes,,$661,25/07/2023,"$465,000",23/07/2023,"$459,900",Apartment/Condominium
2298,"5371 Hummingbird Dr, Richmond, BC",4,2,2604 sqft,,4,"$5,495",1984,R2800286,Residential,Yes,,$768,25/07/2023,"$2,190,000",19/07/2023,"$1,999,998",Single Family Residence
2299,"3460 Ullsmore Ave, Richmond, BC",5,5,3340 sqft,,3,"$7,317",2023,R2786977,Residential,Yes,,"$1,011",25/07/2023,"$2,952,380",08/06/2023,"$3,380,000",Single Family Residence
2300,"116 - 10780 No. 5 Rd, Richmond, BC",2,2,876 sqft,,2,"$1,925",2018,R2794862,Residential,Yes,,$833,25/07/2023,"$720,000",03/07/2023,"$729,800",Apartment/Condominium
2301,"121 - 8700 Ackroyd Rd, Richmond, BC",2,1,956 sqft,,1,"$1,215",1981,R2799568,Residential,Yes,,$549,24/07/2023,"$515,000",16/07/2023,"$525,000",Apartment/Condominium
2302,"201 - 7457 Moffatt Rd, Richmond, BC",1,1,960 sqft,,1,"$1,635",1988,R2798710,Residential,Yes,,$497,24/07/2023,"$505,000",16/07/2023,"$478,000",Apartment/Condominium
2303,"803 - 7380 Elmbridge Way, Richmond, BC",1,1,617 sqft,,1,"$1,185",1996,R2799940,Residential,No,,$808,24/07/2023,"$523,300",18/07/2023,"$499,000",Apartment/Condominium
2304,"8360 Rideau Dr, Richmond, BC",6,3,2331 sqft,,6,"$3,808",1975,R2798862,Residential,No,,$728,24/07/2023,"$1,800,000",16/07/2023,"$1,699,000",Single Family Residence
2305,"219 - 8600 General Currie Rd, Richmond, BC",1,1,697 sqft,,1,"$1,072",1990,R2800343,Residential,Yes,,$681,24/07/2023,"$500,100",19/07/2023,"$474,900",Apartment/Condominium
2306,"10440 Anahim Dr, Richmond, BC",5,3,2699 sqft,,3,"$5,070",1977,R2799678,Residential,No,,$703,24/07/2023,"$1,793,000",18/07/2023,"$1,899,000",Single Family Residence
2307,"5257 Hollyfield Ave, Richmond, BC",3,2,2005 sqft,,3,"$4,608",1980,R2800185,Residential,Yes,,$937,24/07/2023,"$1,879,000",18/07/2023,"$1,879,000",Single Family Residence
2308,"424 - 4600 Westwater Dr, Richmond, BC",2,2,1097 sqft,,1,"$2,531",2003,R2798940,Residential,Yes,,$865,24/07/2023,"$1,009,000",11/07/2023,"$949,999",Apartment/Condominium
2309,"313 - 8451 Westminster Highway, Richmond, BC",1,1,656 sqft,,1,"$1,162",1982,R2798792,Residential,Yes,,$653,24/07/2023,"$435,000",16/07/2023,"$429,000",Apartment/Condominium
2310,"802 - 7733 Firbridge Way, Richmond, BC",1,1,542 sqft,,1,"$1,555",2015,R2797119,Residential,Yes,,"$1,178",24/07/2023,"$620,000",09/07/2023,"$638,888",Apartment/Condominium
2311,"35 - 12311 Mcneely Dr, Richmond, BC",3,3,1481 sqft,,2,"$2,555",1993,R2800061,Residential,Yes,,$708,24/07/2023,"$1,050,000",16/07/2023,"$1,049,000",Townhouse
2312,"27 - 7400 Minoru Blvd, Richmond, BC",3,2,1378 sqft,,1,"$2,164",1985,R2798567,Residential,No,,$652,24/07/2023,"$965,000",16/07/2023,"$899,000",Townhouse
2313,"114 - 8180 Jones Rd, Richmond, BC",2,2,929 sqft,,1,"$1,681",1994,R2800857,Residential,Yes,,$762,24/07/2023,"$725,000",23/07/2023,"$708,000",Apartment/Condominium
2314,"6040 Kalamalka Cres, Richmond, BC",5,5,3653 sqft,,6,"$7,973",2011,R2791782,Residential,Yes,,$925,24/07/2023,"$2,930,000",21/06/2023,"$3,380,000",Single Family Residence
2315,"7620 Schaefer Ave, Richmond, BC",5,5,3710 sqft,,3,"$8,369",2013,R2785932,Residential,Yes,,"$1,047",24/07/2023,"$3,432,000",05/06/2023,"$3,888,000",Single Family Residence
2316,"11 - 11491 7th Ave, Richmond, BC",3,1,1146 sqft,,2,"$2,069",1978,R2797293,Residential,No,,$697,24/07/2023,"$795,000",10/07/2023,"$799,000",Townhouse
2317,"305 - 7700 Gilbert Rd, Richmond, BC",2,2,991 sqft,,1,"$1,962",1989,R2797648,Residential,Yes,,$604,24/07/2023,"$600,000",11/07/2023,"$599,000",Apartment/Condominium
2318,"1503 - 8180 Granville Ave, Richmond, BC",2,2,886 sqft,,2,"$1,529",1999,R2797721,Residential,Yes,,$776,24/07/2023,"$670,000",09/07/2023,"$688,000",Apartment/Condominium
2319,"210 - 8600 Lansdowne Rd, Richmond, BC",2,2,1114 sqft,,1,"$1,552",1989,R2799254,Residential,Yes,,$537,24/07/2023,"$630,000",17/07/2023,"$599,000",Apartment/Condominium
2320,"502 - 5233 Gilbert Rd, Richmond, BC",1,1,492 sqft,,1,"$1,363",2016,R2798657,Residential,Yes,,"$1,158",24/07/2023,"$575,000",16/07/2023,"$569,900",Apartment/Condominium
2321,"11840 Seabrook Cres, Richmond, BC",4,2,2469 sqft,,6,"$4,605",1979,R2799747,Residential,Yes,,$789,24/07/2023,"$2,010,000",18/07/2023,"$1,950,000",Single Family Residence
2322,"9988 Blundell Rd, Richmond, BC",6,5,3341 sqft,,6,"$4,660",1990,R2795079,Residential,Yes,,$559,24/07/2023,"$1,818,000",02/07/2023,"$1,868,000",Single Family Residence
2323,"403 - 7995 Westminster Highway, Richmond, BC",2,2,1052 sqft,,1,"$1,804",1995,R2799547,Residential,Yes,,$570,24/07/2023,"$655,000",17/07/2023,"$599,900",Apartment/Condominium
2324,"1006 - 7371 Westminster Highway, Richmond, BC",2,2,971 sqft,,2,"$2,237",2008,R2777714,Residential,Yes,,$904,23/07/2023,"$837,500",14/05/2023,"$878,000",Apartment/Condominium
2325,"119 - 10780 No. 5 Rd, Richmond, BC",2,2,909 sqft,,1,"$2,046",2018,R2794267,Residential,Yes,,$921,23/07/2023,"$810,800",03/07/2023,"$838,000",Apartment/Condominium
2326,"4491 Lancelot Dr, Richmond, BC",3,2,1939 sqft,,6,"$5,189",1978,R2798584,Residential,Yes,,$979,23/07/2023,"$1,950,000",16/07/2023,"$1,899,000",Single Family Residence
2327,"1203 - 8033 Saba Rd, Richmond, BC",2,2,860 sqft,,1,"$2,050",2010,R2793053,Residential,Yes,,$965,23/07/2023,"$805,000",26/06/2023,"$829,900",Apartment/Condominium
