,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
1194,Single Family Residence,"$49,180",7746 sqft,Yes,"$1,792",R2596634,,Residential,2020,,"6976 Adera St, Vancouver, BC",8,7,4,24/06/2021,"$13,888,000",25/10/2021,"$11,500,000"
1195,Apartment/Condominium,"$2,063",640 sqft,Yes,"$1,168",R2626958,,Residential,2014,,"1807 - 1775 Quebec St, Vancouver, BC",1,1,1,18/10/2021,"$748,000",25/10/2021,"$775,000"
1196,Apartment/Condominium,"$1,613",515 sqft,Yes,"$1,271",R2628055,,Residential,2006,,"1709 - 928 Beatty St, Vancouver, BC",1,1,1,21/10/2021,"$655,000",25/10/2021,"$645,000"
1197,Apartment/Condominium,"$2,788",869 sqft,Yes,"$1,035",R2628566,,Residential,2015,,"802 - 38 W 1st Ave, Vancouver, BC",2,2,1,24/10/2021,"$899,900",25/10/2021,"$958,000"
1198,Multi Family,,1600 sqft,Yes,$893,R2628350,,Residential,2021,,"2981 E 7 Th Ave, Vancouver, BC",2,3,1,24/10/2021,"$1,429,900",25/10/2021,"$1,430,000"
1199,Apartment/Condominium,"$1,569",552 sqft,Yes,"$1,067",R2622572,,Residential,2006,,"604 - 328 E 11th Ave, Vancouver, BC",1,1,1,30/09/2021,"$589,000",25/10/2021,"$575,000"
1200,Apartment/Condominium,,-,No,,R2640175,,Residential Lease,,,"403 - 5077 Cambie St, Vancouver, BC",2,2,1,27/12/2021,"$3,300",-,Not Leased Yet
1201,Apartment/Condominium,,549 sqft,Yes,"$1,156",R2627505,,Residential,2022,,"8890 - 8888 Osler St, Vancouver, BC",1,1,1,17/10/2021,"$634,900",25/10/2021,"$634,900"
1202,Apartment/Condominium,"$3,689",942 sqft,Yes,"$1,324",R2624251,,Residential,1996,,"2301 - 555 Jervis St, Vancouver, BC",2,2,1,06/10/2021,"$1,248,000",25/10/2021,"$1,228,000"
1203,Single Family Residence,"$6,494",2873 sqft,Yes,$622,R2627206,,Residential,1972,,"2868 E Pender St, Vancouver, BC",3,6,3,18/10/2021,"$1,788,000",25/10/2021,"$1,870,000"
1204,Single Family Residence,"$10,068",2476 sqft,Yes,"$1,287",R2627114,,Residential,1940,,"2746 W 32nd Ave, Vancouver, BC",3,4,2,18/10/2021,"$3,188,000",25/10/2021,"$2,960,000"
1205,Apartment/Condominium,"$1,595",733 sqft,Yes,$750,R2626307,,Residential,1974,,"432 - 1065 E 8 Th Ave, Vancouver, BC",1,1,1,14/10/2021,"$550,000",25/10/2021,"$575,000"
1206,Single Family Residence,"$5,868",2215 sqft,Yes,$677,R2627213,,Residential,1970,,"450 E 35th Ave, Vancouver, BC",2,5,1,19/10/2021,"$1,499,800",25/10/2021,"$1,976,000"
1207,Apartment/Condominium,"$2,079",779 sqft,Yes,$988,R2626698,,Residential,2008,,"PH15 - 688 E 17th Ave, Vancouver, BC",1,2,1,17/10/2021,"$769,900",25/10/2021,"$810,000"
1208,Apartment/Condominium,"$1,662",890 sqft,Yes,"$1,222",R2881481,,Residential,2016,,"506 - 3462 Ross Dr, Vancouver, BC",2,2,1,08/05/2024,"$1,088,000",-,Not Sold Yet
1209,Apartment/Condominium,"$1,964",635 sqft,Yes,"$1,062",R2620802,,Residential,2002,,"1203 - 969 Richards St, Vancouver, BC",1,1,1,23/09/2021,"$674,500",26/10/2021,"$667,000"
1210,Apartment/Condominium,,930 sqft,Yes,"$1,053",R2630024,,Residential,2022,,"609 - 8888 Osler St, Vancouver, BC",2,2,1,26/10/2021,"$979,900",26/10/2021,"$979,900"
1211,Single Family Residence,"$7,345",1947 sqft,Yes,"$1,205",R2747089,,Residential,1929,,"1526 W 64th Ave, Vancouver, BC",2,4,1,16/01/2023,"$2,348,000",04/05/2023,"$2,280,000"
1212,Townhouse,"$2,589",1886 sqft,Yes,$455,R2626583,,Residential,1980,,"7860 Marchwood Pl, Vancouver, BC",2,3,3,17/10/2021,"$859,900",26/10/2021,"$930,000"
1213,Apartment/Condominium,"$2,051",605 sqft,Yes,"$1,156",R2626521,,Residential,2014,,"407 - 2250 Commercial Dr, Vancouver, BC",1,1,1,17/10/2021,"$699,900",26/10/2021,"$757,500"
1214,Apartment/Condominium,"$3,520",1376 sqft,Yes,$871,R2589002,,Residential,1991,,"208 - 3766 W 7th Ave, Vancouver, BC",2,2,2,02/06/2021,"$1,199,000",26/10/2021,"$1,160,000"
1215,Apartment/Condominium,"$1,591",764 sqft,Yes,$769,R2623646,,Residential,1974,,"104 - 2424 Cypress St, Vancouver, BC",1,1,1,04/10/2021,"$588,000",26/10/2021,"$562,000"
1216,Apartment/Condominium,"$5,901",1255 sqft,Yes,"$1,696",R2624261,,Residential,2009,,"803 - 1616 Columbia St, Vancouver, BC",2,3,2,05/10/2021,"$2,129,000",27/10/2021,"$2,029,000"
1217,Apartment/Condominium,"$1,832",545 sqft,Yes,"$1,284",R2626299,,Residential,2006,,"2105 - 909 Mainland St, Vancouver, BC",1,1,1,14/10/2021,"$699,900",27/10/2021,"$688,500"
1218,Townhouse,,-,No,,R2616789,,Residential Lease,,,"1261 Alberni St, Vancouver, BC",4,3,1,09/09/2021,"$6,700",12/10/2021,"$6,700"
1219,Apartment/Condominium,"$1,394",716 sqft,Yes,$663,R2627965,,Residential,1997,,"208 - 188 E 33rd Ave, Vancouver, BC",1,2,1,21/10/2021,"$475,000",27/10/2021,"$575,000"
1220,Apartment/Condominium,"$2,680",1150 sqft,Yes,$782,R2628850,,Residential,1993,,"2002 - 950 Cambie St, Vancouver, BC",2,2,2,25/10/2021,"$899,900",26/10/2021,"$899,900"
1221,Single Family Residence,"$7,901",2581 sqft,No,$963,R2613554,,Residential,1936,,"5510 Blenheim St, Vancouver, BC",2,3,1,30/08/2021,"$2,488,000",27/10/2021,"$2,800,000"
1222,Single Family Residence,"$5,743",2590 sqft,Yes,$617,R2627244,,Residential,1974,,"7095 Culloden St, Vancouver, BC",2,5,2,19/10/2021,"$1,600,000",27/10/2021,"$1,930,000"
1223,Apartment/Condominium,"$2,779",872 sqft,Yes,"$1,144",R2613805,,Residential,2018,,"1304 - 1133 Hornby St, Vancouver, BC",2,2,2,31/08/2021,"$998,000",27/10/2021,"$980,000"
1224,Apartment/Condominium,"$1,768",576 sqft,Yes,"$1,109",R2619683,,Residential,1997,,"2208 - 939 Homer St, Vancouver, BC",1,1,1,19/09/2021,"$638,800",28/10/2021,"$635,000"
1225,Apartment/Condominium,"$1,754",688 sqft,Yes,"$1,000",R2628807,,Residential,1985,,"305 - 2256 W 7th Ave, Vancouver, BC",1,1,1,25/10/2021,"$688,000",28/10/2021,"$688,000"
1226,Apartment/Condominium,"$1,455",758 sqft,Yes,$705,R2623935,,Residential,2006,,"205 - 8915 Hudson St, Vancouver, BC",1,1,1,11/10/2021,"$535,000",28/10/2021,"$525,000"
1227,Single Family Residence,"$8,815",2443 sqft,Yes,"$1,104",R2627970,,Residential,1996,,"2812 W 13th Ave, Vancouver, BC",2,3,2,21/10/2021,"$2,699,000",28/10/2021,"$2,760,000"
1228,Apartment/Condominium,"$1,876",559 sqft,Yes,"$1,248",R2625628,,Residential,2013,,"806 - 108 1 St Ave W, Vancouver, BC",1,1,1,12/10/2021,"$698,000",27/10/2021,"$685,000"
1229,Apartment/Condominium,"$1,672",502 sqft,Yes,"$1,310",R2627935,,Residential,1998,,"702 - 1889 Alberni St, Vancouver, BC",1,1,1,21/10/2021,"$658,000",28/10/2021,"$660,000"
1230,Apartment/Condominium,"$1,553",658 sqft,No,$889,R2617802,,Residential,1996,,"404 - 233 Abbott St, Vancouver, BC",1,1,0,13/09/2021,"$585,000",28/10/2021,"$567,500"
1231,Townhouse,"$3,451",1327 sqft,Yes,"$1,273",R2621099,,Residential,1999,,"2331 Heather St, Vancouver, BC",2,2,1,26/09/2021,"$1,690,000",28/10/2021,"$1,455,000"
1232,Apartment/Condominium,"$1,227",412 sqft,Yes,"$1,211",R2627084,,Residential,2008,,"304 - 1212 Howe St, Vancouver, BC",1,1,0,18/10/2021,"$499,000",29/10/2021,"$519,000"
1233,Apartment/Condominium,"$1,762",678 sqft,Yes,$941,R2618917,,Residential,2016,,"803 - 231 E Pender St, Vancouver, BC",1,1,1,16/09/2021,"$638,000",29/10/2021,"$628,000"
1234,Townhouse,"$3,150",1208 sqft,Yes,"$1,033",R2625350,,Residential,2009,,"302 W 1st Ave, Vancouver, BC",2,2,1,12/10/2021,"$1,249,000",29/10/2021,"$1,232,500"
1235,Single Family Residence,"$7,398",1877 sqft,Yes,$958,R2869166,,Residential,1996,,"7798 Prince Albert St, Vancouver, BC",3,5,2,09/04/2024,"$1,799,000",-,Not Sold Yet
1236,Townhouse,"$4,241",1216 sqft,Yes,"$1,314",R2822094,,Residential,2021,,"3227 St. Catherines St, Vancouver, BC",2,3,1,04/10/2023,"$1,599,000",-,-
1237,Apartment/Condominium,"$1,885",524 sqft,Yes,"$1,287",R2627735,,Residential,2004,,"2402 - 977 Mainland St, Vancouver, BC",1,1,1,18/10/2021,"$674,500",29/10/2021,"$660,000"
1238,Apartment/Condominium,"$2,896",1276 sqft,Yes,"$1,166",R2584718,,Residential,2000,,"401 - 2175 Salal Dr, Vancouver, BC",2,3,0,23/05/2021,"$1,488,000",29/10/2021,"$1,370,000"
1239,Apartment/Condominium,,843 sqft,Yes,"$1,250",R2614305,,Residential,2021,,"108 - 5733 Alberta St, Vancouver, BC",2,2,1,31/08/2021,"$1,053,750",29/10/2021,"$970,000"
1240,Apartment/Condominium,"$2,090",854 sqft,Yes,"$1,017",R2625245,,Residential,1989,,"311 - 1515 W 2nd Ave, Vancouver, BC",1,1,1,11/10/2021,"$868,800",30/10/2021,"$855,000"
1241,Apartment/Condominium,"$1,740",763 sqft,Yes,$865,R2626369,,Residential,1975,,"309 - 1877 W 5th Ave, Vancouver, BC",1,1,1,17/10/2021,"$660,000",30/10/2021,"$665,000"
1242,Apartment/Condominium,"$1,632",1076 sqft,Yes,$649,R2626786,,Residential,1991,,"102 - 2333 Clark Dr, Vancouver, BC",1,2,1,17/10/2021,"$699,000",30/10/2021,"$680,000"
1243,Apartment/Condominium,"$4,574",1384 sqft,Yes,"$1,147",R2873216,,Residential,2020,,"403 - 7878 Granville St, Vancouver, BC",2,3,2,21/04/2024,"$1,588,000",-,Not Sold Yet
1244,Apartment/Condominium,"$5,079",2611 sqft,Yes,$841,R2795171,,Residential,1981,,"2301 - 738 Broughton St, Vancouver, BC",3,2,2,04/07/2023,"$2,198,000",-,-
1245,Single Family Residence,"$7,555",2964 sqft,No,$636,R2755150,,Residential,1909,,"743 E 15th Ave, Vancouver, BC",4,9,2,21/02/2023,"$1,888,000",13/03/2023,"$1,800,000"
1246,Single Family Residence,"$9,955",3800 sqft,Yes,$944,R2410034,,Residential,1961,,"6069 Fremlin St, Vancouver, BC",3,4,2,29/09/2019,"$3,588,000",30/10/2021,"$3,488,000"
1247,Apartment/Condominium,"$2,259",760 sqft,Yes,"$1,036",R2625882,,Residential,1998,,"3105 - 1008 Cambie St, Vancouver, BC",1,1,1,13/10/2021,"$788,000",30/10/2021,"$777,000"
1248,Townhouse,"$4,623",1454 sqft,Yes,"$1,237",R2628313,,Residential,2006,,"2462 Sasamat St, Vancouver, BC",2,3,2,24/10/2021,"$1,799,900",31/10/2021,"$1,868,000"
1249,Single Family Residence,"$7,335",3206 sqft,Yes,$742,R2628584,,Residential,2010,,"3359 Wellington Ave, Vancouver, BC",6,7,4,23/10/2021,"$2,380,000",31/10/2021,"$2,450,000"
1250,Townhouse,"$4,644",2039 sqft,Yes,$978,R2628683,,Residential,2004,,"865 59 Th Ave W, Vancouver, BC",3,4,2,25/10/2021,"$1,995,000",31/10/2021,"$1,929,000"
1251,Single Family Residence,"$5,567",1782 sqft,No,$841,R2628684,,Residential,1912,,"5295 Prince Albert St, Vancouver, BC",2,4,2,24/10/2021,"$1,499,000",31/10/2021,"$1,662,888"
1252,Single Family Residence,"$5,257",2503 sqft,Yes,$758,R2628062,,Residential,1915,,"5824 Ontario St, Vancouver, BC",2,5,0,21/10/2021,"$1,899,000",31/10/2021,"$1,930,000"
1253,Single Family Residence,"$6,286",1694 sqft,Yes,"$1,168",R2611455,,Residential,1947,,"2275 E 40th Ave, Vancouver, BC",1,3,1,22/08/2021,"$1,980,000",31/10/2021,"$2,103,000"
1254,Apartment/Condominium,"$1,882",721 sqft,No,$956,R2625047,,Residential,2011,,"606 - 833 Seymour St, Vancouver, BC",1,1,0,11/10/2021,"$689,900",31/10/2021,"$693,000"
1255,Single Family Residence,"$5,874",2103 sqft,No,$802,R2586052,,Residential,1912,,"1532 E 2nd Ave, Vancouver, BC",3,8,0,24/05/2021,"$1,688,000",31/10/2021,"$1,550,000"
1256,Multi Family,"$5,558",1610 sqft,Yes,"$1,055",R2628466,,Residential,2021,,"2747 E 54th Ave, Vancouver, BC",3,4,2,24/10/2021,"$1,699,900",01/11/2021,"$1,619,000"
1257,Apartment/Condominium,"$1,884",640 sqft,Yes,"$1,093",R2628037,,Residential,1987,,"302 - 947 Nicola St, Vancouver, BC",1,1,1,21/10/2021,"$700,000",01/11/2021,"$765,000"
1258,Apartment/Condominium,$608,928 sqft,Yes,$484,R2792025,,Residential,1994,,"10 - 2468 Broadway E, Vancouver, BC",2,2,1,21/06/2023,"$450,000",22/08/2023,"$449,000"
1259,Townhouse,"$4,524",1518 sqft,Yes,"$1,112",R2628636,,Residential,2004,,"912 W 13th Ave, Vancouver, BC",2,3,1,25/10/2021,"$1,689,000",01/11/2021,"$1,725,000"
1260,Single Family Residence,"$6,795",1480 sqft,No,"$1,140",R2850594,,Residential,1927,,"3625 Monmouth Ave, Vancouver, BC",2,4,2,15/02/2024,"$1,688,000",-,-
1261,Apartment/Condominium,,1230 sqft,Yes,"$1,470",R2629363,,Residential,2021,,"PH4 - 488 W 58 Th Ave, Vancouver, BC",2,3,2,26/10/2021,"$1,808,900",01/11/2021,"$1,660,000"
1262,Apartment/Condominium,"$2,160",755 sqft,Yes,$911,R2628791,,Residential,1995,,"1506 - 811 Helmcken St, Vancouver, BC",2,2,1,25/10/2021,"$688,000",01/11/2021,"$720,000"
1263,Townhouse,"$3,542",1384 sqft,Yes,$967,R2628680,,Residential,2005,,"335 W 59th Ave, Vancouver, BC",2,3,2,25/10/2021,"$1,339,000",01/11/2021,"$1,400,000"
1264,Townhouse,,925 sqft,No,$955,R2631338,,Residential,2022,,"4803 Slocan St, Vancouver, BC",2,3,0,01/11/2021,"$884,000",01/11/2021,"$884,000"
1265,Townhouse,"$3,627",1279 sqft,Yes,"$1,015",R2629026,,Residential,2019,,"7813 Oak St, Vancouver, BC",2,3,1,26/10/2021,"$1,299,000",01/11/2021,"$1,300,000"
1266,Apartment/Condominium,"$2,063",762 sqft,Yes,$996,R2666939,,Residential,2000,,"209 - 6198 Ash St, Vancouver, BC",1,1,2,20/03/2022,"$759,000",-,-
1267,Apartment/Condominium,"$1,611",528 sqft,Yes,"$1,113",R2628579,,Residential,1996,,"508 - 555 Jervis St, Vancouver, BC",1,1,1,24/10/2021,"$588,000",01/11/2021,"$606,000"
1268,Apartment/Condominium,"$3,979",1176 sqft,Yes,"$1,103",R2628374,,Residential,2010,,"2203 - 833 Homer St, Vancouver, BC",2,2,1,24/10/2021,"$1,298,000",01/11/2021,"$1,284,000"
1269,Apartment/Condominium,"$1,905",750 sqft,Yes,$932,R2615461,,Residential,2012,,"1011 - 66 W Cordova St, Vancouver, BC",2,2,1,06/09/2021,"$699,000",01/11/2021,"$683,000"
1270,Apartment/Condominium,"$2,055",819 sqft,Yes,"$1,036",R2628820,,Residential,2003,,"307 - 2680 Arbutus St, Vancouver, BC",1,2,1,25/10/2021,"$849,000",01/11/2021,"$880,000"
1271,Apartment/Condominium,"$3,779",1402 sqft,Yes,$962,R2629350,,Residential,1990,,"W404 - 688 W 12th Ave, Vancouver, BC",2,2,2,27/10/2021,"$1,350,000",01/11/2021,"$1,350,000"
1272,Apartment/Condominium,"$1,855",511 sqft,Yes,"$1,600",R2791257,,Residential,2019,,"1202 - 89 Nelson St, Vancouver, BC",1,1,1,20/06/2023,"$818,000",-,-
1273,Apartment/Condominium,"$4,919",1475 sqft,Yes,"$1,186",R2620482,,Residential,2014,,"1301 - 110 Switchmen St, Vancouver, BC",2,3,3,22/09/2021,"$1,750,000",02/11/2021,"$1,725,000"
1274,Apartment/Condominium,"$1,879",663 sqft,Yes,"$1,069",R2616538,,Residential,1994,,"1103 - 1050 Burrard St, Vancouver, BC",1,1,1,09/09/2021,"$709,000",02/11/2021,"$690,000"
1275,Apartment/Condominium,"$2,502",1121 sqft,Yes,$801,R2628303,,Residential,2011,,"204 - 1637 E Pender St, Vancouver, BC",1,2,1,24/10/2021,"$899,000",02/11/2021,"$900,000"
1276,Apartment/Condominium,"$3,042",739 sqft,Yes,"$1,487",R2885213,,Residential,2019,,"3904 - 1283 Howe St, Vancouver, BC",2,2,1,20/05/2024,"$1,099,000",-,Not Sold Yet
1277,Apartment/Condominium,"$5,161",1168 sqft,Yes,"$1,540",R2621058,,Residential,2019,,"202 - 6168 East Blvd, Vancouver, BC",2,2,2,26/09/2021,"$1,799,000",02/11/2021,"$1,760,000"
1278,Apartment/Condominium,"$2,122",781 sqft,Yes,"$1,152",R2626119,,Residential,2004,,"1603 - 120 Milross Ave, Vancouver, BC",1,2,1,14/10/2021,"$899,900",02/11/2021,"$850,000"
1279,Apartment/Condominium,"$2,338",794 sqft,Yes,$982,R2597634,,Residential,2005,,"2004 - 550 Taylor St, Vancouver, BC",2,2,1,29/06/2021,"$779,900",02/11/2021,"$775,000"
1280,Multi Family,"$5,349",1330 sqft,Yes,"$1,127",R2632398,,Residential,2021,,"528 Kaslo St, Vancouver, BC",2,3,2,03/11/2021,"$1,499,900",03/11/2021,"$1,501,900"
1281,Apartment/Condominium,"$1,950",1277 sqft,Yes,$920,R2628907,,Residential,1995,,"501 - 5775 Hampton Pl, Vancouver, BC",2,2,2,25/10/2021,"$1,175,000",03/11/2021,"$1,148,000"
1282,Apartment/Condominium,"$2,990",1237 sqft,Yes,$869,R2630278,,Residential,1990,,"702 - 789 Jervis St, Vancouver, BC",2,2,2,30/10/2021,"$1,075,000",03/11/2021,"$1,070,000"
1283,Apartment/Condominium,"$5,097",1485 sqft,Yes,"$1,138",R2629154,,Residential,2014,,"1901 - 110 Switchmen St, Vancouver, BC",2,3,2,24/10/2021,"$1,690,000",03/11/2021,"$1,672,000"
1284,Apartment/Condominium,"$2,163",846 sqft,Yes,"$1,034",R2624052,,Residential,1995,,"3E - 199 Drake St, Vancouver, BC",2,2,1,05/10/2021,"$874,900",03/11/2021,"$855,000"
1285,Single Family Residence,"$6,299",1277 sqft,Yes,"$1,564",R2622979,,Residential,1906,,"254 E 16th Ave, Vancouver, BC",1,3,1,30/09/2021,"$1,998,000",03/11/2021,"$2,015,000"
1286,Townhouse,,1320 sqft,Yes,"$1,234",R2625605,,Residential,2023,,"7657 Granville St, Vancouver, BC",2,3,1,13/10/2021,"$1,629,000",03/11/2021,"$1,629,000"
1287,Apartment/Condominium,"$1,908",920 sqft,Yes,$759,R2621479,,Residential,2012,,"101 - 2008 E 54 Th Ave, Vancouver, BC",2,2,1,26/09/2021,"$699,000",03/11/2021,"$675,000"
1288,Apartment/Condominium,"$3,495",1106 sqft,Yes,"$1,174",R2624295,,Residential,1994,,"2803 - 1155 Homer St, Vancouver, BC",2,2,2,04/10/2021,"$1,299,000",04/11/2021,"$1,260,000"
1289,Apartment/Condominium,,-,No,,R2875976,,Residential Lease,,,"402 - 6963 Victoria Dr, Vancouver, BC",2,2,1,26/04/2024,"$2,690",14/05/2024,"$2,690"
1290,Apartment/Condominium,"$2,338",1140 sqft,Yes,$789,R2622164,,Residential,1975,,"102 - 1266 W 13th Ave, Vancouver, BC",1,2,1,27/09/2021,"$899,900",04/11/2021,"$885,000"
1291,Apartment/Condominium,"$2,651",1091 sqft,Yes,$905,R2618831,,Residential,2006,,"313 - 328 E 11th Ave, Vancouver, BC",2,2,1,16/09/2021,"$988,000",04/11/2021,"$991,000"
1292,Single Family Residence,"$7,508",1929 sqft,No,"$1,270",R2670873,,Residential,1930,,"6408 Vine St, Vancouver, BC",2,4,0,28/03/2022,"$2,450,000",-,-
1293,Single Family Residence,"$5,652",2188 sqft,Yes,$867,R2631266,,Residential,1978,,"3120 E 21 St Ave, Vancouver, BC",2,5,5,04/11/2021,"$1,899,000",04/11/2021,"$1,880,000"
1294,Apartment/Condominium,,1743 sqft,Yes,"$1,427",R2617597,,Residential,2021,,"604 - 6733 Cambie St, Vancouver, BC",3,4,2,12/09/2021,"$2,488,000",04/11/2021,"$2,242,857"
1295,Apartment/Condominium,"$1,380",688 sqft,Yes,$725,R2631080,,Residential,1977,,"202 - 1516 Charles St, Vancouver, BC",1,1,1,02/11/2021,"$499,000",04/11/2021,"$499,000"
1296,Apartment/Condominium,,941 sqft,Yes,$867,R2616720,,Residential,2024,,"310 - 310 Hastings St W, Vancouver, BC",2,2,1,09/09/2021,"$815,900",05/11/2021,"$790,000"
1297,Single Family Residence,"$8,424",3879 sqft,Yes,$770,R2594214,,Residential,2001,,"423 E 49th Ave, Vancouver, BC",5,9,4,16/06/2021,"$2,990,000",05/11/2021,"$2,850,000"
1298,Single Family Residence,"$6,451",2474 sqft,Yes,$921,R2612276,,Residential,2010,,"2749 E 8 Th Ave, Vancouver, BC",4,6,0,22/08/2021,"$2,280,000",05/11/2021,"$2,250,000"
1299,Apartment/Condominium,"$1,969",584 sqft,Yes,"$1,265",R2630125,,Residential,2016,,"825 - 68 Smithe St, Vancouver, BC",1,1,1,31/10/2021,"$738,900",05/11/2021,"$755,000"
1300,Apartment/Condominium,"$2,241",760 sqft,Yes,"$1,036",R2894345,,Residential,2016,,"1704 - 8131 Nunavut Lane, Vancouver, BC",2,2,1,11/06/2024,"$788,000",-,Not Sold Yet
1301,Townhouse,"$3,428",1272 sqft,Yes,"$1,076",R2629593,,Residential,2008,,"1121 Homer St, Vancouver, BC",2,2,1,28/10/2021,"$1,369,000",05/11/2021,"$1,360,000"
1302,Apartment/Condominium,"$2,531",1250 sqft,Yes,$779,R2613186,,Residential,1994,,"503 - 503 W 16th Ave, Vancouver, BC",2,2,1,29/08/2021,"$974,500",05/11/2021,"$974,500"
1303,Apartment/Condominium,"$2,569",1062 sqft,Yes,"$1,059",R2576541,,Residential,1992,,"501 - 789 Jervis St, Vancouver, BC",2,2,2,04/05/2021,"$1,125,000",05/11/2021,"$1,038,000"
1304,Apartment/Condominium,"$1,716",590 sqft,Yes,"$1,098",R2628880,,Residential,2009,,"909 - 233 Robson St, Vancouver, BC",1,1,1,25/10/2021,"$648,000",06/11/2021,"$638,000"
1305,Multi Family,"$4,953",1653 sqft,Yes,"$1,088",R2829875,,Residential,2021,,"2749 54 Th Ave E, Vancouver, BC",3,4,2,01/11/2023,"$1,799,000",-,-
1306,Apartment/Condominium,"$1,546",779 sqft,Yes,$741,R2627435,,Residential,2013,,"303 - 3133 Riverwalk Ave, Vancouver, BC",1,1,1,19/10/2021,"$578,000",06/11/2021,"$570,000"
1307,Apartment/Condominium,"$2,502",1229 sqft,Yes,"$1,170",R2610274,,Residential,2011,,"1706 - 5782 Berton Ave, Vancouver, BC",2,3,2,16/08/2021,"$1,438,000",06/11/2021,"$1,350,000"
1308,Apartment/Condominium,"$1,635",483 sqft,No,"$1,302",R2883279,,Residential,2018,,"1109 - 8189 Cambie St, Vancouver, BC",1,1,0,14/05/2024,"$629,000",-,Not Sold Yet
1309,Apartment/Condominium,,439 sqft,No,"$1,571",R2623846,,Residential,2021,,"2705 - 5058 Joyce St, Vancouver, BC",1,1,0,05/10/2021,"$690,000",06/11/2021,"$665,000"
1310,Apartment/Condominium,"$1,250",533 sqft,Yes,"$1,078",R2722445,,Residential,2003,,"410 - 189 Ontario Pl, Vancouver, BC",1,1,1,11/09/2022,"$575,000",19/09/2022,"$542,500"
1311,Apartment/Condominium,"$1,584",691 sqft,Yes,$722,R2629999,,Residential,1980,,"201 - 1169 Nelson St, Vancouver, BC",1,1,1,31/10/2021,"$499,000",06/11/2021,"$520,000"
1312,Townhouse,"$4,729",1280 sqft,Yes,"$1,717",R2630022,,Residential,1911,,"5 - 1855 Vine St, Vancouver, BC",1,2,2,31/10/2021,"$2,198,000",07/11/2021,"$2,225,000"
1313,Apartment/Condominium,"$2,481",735 sqft,Yes,"$1,149",R2630377,,Residential,2007,,"2508 - 977 Mainland St, Vancouver, BC",2,2,1,01/11/2021,"$845,000",07/11/2021,"$888,000"
1314,Apartment/Condominium,"$2,089",704 sqft,Yes,"$1,015",R2626779,,Residential,2016,,"2009 - 5665 Boundary Rd, Vancouver, BC",1,2,1,16/10/2021,"$715,000",07/11/2021,"$700,000"
1315,Townhouse,"$3,400",1758 sqft,No,$738,R2620115,,Residential,2018,,"2412 Dundas St, Vancouver, BC",3,4,1,20/09/2021,"$1,298,000",07/11/2021,"$1,250,000"
1316,Townhouse,,1434 sqft,Yes,"$1,011",R2622736,,Residential,2020,,"534 King Edward Ave W, Vancouver, BC",3,3,1,30/09/2021,"$1,450,000",07/11/2021,"$1,380,000"
1317,Apartment/Condominium,"$4,734",1223 sqft,Yes,"$1,380",R2627815,,Residential,1998,,"1101 - 535 Nicola St, Vancouver, BC",2,2,1,20/10/2021,"$1,688,000",07/11/2021,"$1,620,000"
1318,Townhouse,"$2,361",1596 sqft,Yes,$510,R2630334,,Residential,1983,,"3329 Flagstaff Pl, Vancouver, BC",2,3,2,01/11/2021,"$814,900",07/11/2021,"$875,000"
1319,Apartment/Condominium,,977 sqft,Yes,"$1,253",R2578332,,Residential,2023,,"509 - 5608 Berton Ave, Vancouver, BC",2,2,0,09/05/2021,"$1,224,800",07/11/2021,"$1,224,800"
1320,Apartment/Condominium,"$1,961",886 sqft,Yes,$867,R2629981,,Residential,1993,,"413 - 3480 Main St, Vancouver, BC",2,2,1,31/10/2021,"$769,000",07/11/2021,"$810,000"
1321,Townhouse,"$3,409",1443 sqft,Yes,$944,R2867877,,Residential,2004,,"3278 Clermont Mews, Vancouver, BC",2,3,2,07/04/2024,"$1,363,000",-,-
1322,Apartment/Condominium,"$1,230",530 sqft,Yes,$943,R2630085,,Residential,2018,,"609 - 8538 River District Cross, Vancouver, BC",1,1,1,31/10/2021,"$499,800",07/11/2021,"$550,000"
1323,Apartment/Condominium,"$3,034",1215 sqft,Yes,"$1,010",R2630596,,Residential,2006,,"804 - 2055 Yukon St, Vancouver, BC",2,2,1,01/11/2021,"$1,228,000",07/11/2021,"$1,226,500"
1324,Single Family Residence,"$10,347",2412 sqft,Yes,"$1,446",R2616628,,Residential,1925,,"2072 W 43 Rd Ave, Vancouver, BC",2,3,0,08/09/2021,"$3,488,000",07/11/2021,"$3,265,000"
1325,Apartment/Condominium,"$1,407",650 sqft,Yes,$769,R2629949,,Residential,1985,,"103 - 985 W 10th Ave, Vancouver, BC",1,1,1,31/10/2021,"$499,900",07/11/2021,"$520,000"
1326,Apartment/Condominium,"$2,097",1100 sqft,Yes,$680,R2629907,,Residential,1995,,"206 - 1820 E Kent Ave S, Vancouver, BC",2,2,2,31/10/2021,"$749,000",07/11/2021,"$761,000"
1327,Apartment/Condominium,"$2,697",842 sqft,Yes,$948,R2629440,,Residential,2014,,"1605 - 8588 Cornish St, Vancouver, BC",2,2,1,27/10/2021,"$799,000",07/11/2021,"$901,000"
1328,Apartment/Condominium,"$2,621",891 sqft,Yes,"$1,066",R2628346,,Residential,2014,,"105 - 1618 Quebec St, Vancouver, BC",2,2,2,24/10/2021,"$950,000",08/11/2021,"$950,000"
