,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
1290,Single Family Residence,"$4,203",2342 sqft,Yes,$702,R2741915,,Residential,1910,,"266 Blue Mountain St, Coquitlam, BC",3,5,4,07/12/2022,"$1,645,700",27/02/2023,"$1,645,700"
1291,Apartment/Condominium,"$2,347",863 sqft,Yes,$914,R2746645,,Residential,2017,,"1808 - 570 Emerson St, Coquitlam, BC",2,2,1,16/01/2023,"$788,800",26/02/2023,"$756,000"
1292,Apartment/Condominium,"$2,373",822 sqft,Yes,$923,R2754302,,Residential,2020,,"1704 - 652 Whiting Way, Coquitlam, BC",2,2,1,20/02/2023,"$758,900",26/02/2023,"$758,900"
1293,Apartment/Condominium,,1072 sqft,Yes,"$1,142",R2755561,,Residential,2026,,"3002 - 612 Elmwood St, Coquitlam, BC",2,3,1,26/02/2023,"$1,224,900",26/02/2023,"$1,224,900"
1294,Apartment/Condominium,"$1,727",543 sqft,Yes,"$1,082",R2755727,,Residential,2020,,"2103 - 652 Whiting Way, Coquitlam, BC",1,1,1,26/02/2023,"$588,000",05/03/2023,"$580,000"
1295,Townhouse,"$3,322",1916 sqft,Yes,$568,R2747404,,Residential,2002,,"2 - 2351 Parkway Blvd, Coquitlam, BC",1,3,2,18/01/2023,"$1,090,000",05/03/2023,"$999,999"
1296,Apartment/Condominium,,-,No,,R2868819,,Residential Lease,,,"2802 - 570 Emerson St, Coquitlam, BC",1,2,1,08/04/2024,"$3,000",05/05/2024,"$2,900"
1297,Single Family Residence,"$4,954",2026 sqft,Yes,$814,R2755931,,Residential,1979,,"2485 King Albert Ave, Coquitlam, BC",2,3,6,27/02/2023,"$1,649,900",04/03/2023,"$1,755,000"
1298,Apartment/Condominium,"$2,477",574 sqft,Yes,"$1,043",R2755143,,Residential,2020,,"2810 - 657 Whiting Way, Coquitlam, BC",1,1,1,26/02/2023,"$599,000",05/03/2023,"$625,000"
1299,Apartment/Condominium,"$2,113",895 sqft,Yes,$635,R2752642,,Residential,1993,,"206 - 2978 Burlington Dr, Coquitlam, BC",1,2,1,12/02/2023,"$568,800",05/03/2023,"$560,000"
1300,Townhouse,"$1,997",1176 sqft,Yes,$603,R2832052,,Residential,1993,,"118 - 217 Begin St, Coquitlam, BC",2,2,2,13/11/2023,"$709,900",23/11/2023,"$700,000"
1301,Single Family Residence,"$4,342",1700 sqft,No,$750,R2756658,,Residential,1949,,"1976 Hillside Ave, Coquitlam, BC",2,3,3,28/02/2023,"$1,275,000",04/03/2023,"$1,255,000"
1302,Single Family Residence,"$3,205",1722 sqft,Yes,$630,R2758191,,Residential,1981,,"1995 Bow Dr, Coquitlam, BC",2,3,3,07/03/2023,"$1,084,900",08/03/2023,"$1,110,000"
1303,Apartment/Condominium,"$2,276",1171 sqft,Yes,$512,R2741420,,Residential,1993,,"102 - 2995 Princess Cres, Coquitlam, BC",2,2,1,01/12/2022,"$599,900",09/03/2023,"$590,000"
1304,Apartment/Condominium,"$2,007",1141 sqft,Yes,$507,R2758201,,Residential,1990,,"301 - 555 Austin Ave, Coquitlam, BC",2,2,1,07/03/2023,"$578,800",09/03/2023,"$590,000"
1305,Single Family Residence,"$4,044",1925 sqft,No,$753,R2757522,,Residential,1979,,"1213 Texada St, Coquitlam, BC",2,4,3,05/03/2023,"$1,450,000",10/03/2023,"$1,436,000"
1306,Apartment/Condominium,,769 sqft,Yes,"$1,206",R2760097,,Residential,2026,,"2307 - 626 Claremont St, Coquitlam, BC",2,2,1,09/03/2023,"$927,900",09/03/2023,"$927,900"
1307,Apartment/Condominium,"$1,609",525 sqft,Yes,"$1,043",R2755437,,Residential,2019,,"1205 - 530 Whiting Way, Coquitlam, BC",1,1,1,26/02/2023,"$548,000",10/03/2023,"$556,000"
1308,Apartment/Condominium,"$2,206",915 sqft,Yes,$830,R2737871,,Residential,2012,,"2301 - 3102 Windsor Gate, Coquitlam, BC",2,2,1,10/11/2022,"$759,800",09/03/2023,"$797,000"
1309,Apartment/Condominium,"$2,043",845 sqft,No,$839,R2755268,,Residential,2016,,"601 - 3080 Lincoln Ave, Coquitlam, BC",2,2,1,23/02/2023,"$709,000",10/03/2023,"$693,000"
1310,Single Family Residence,"$3,832",2303 sqft,No,$575,R2758473,,Residential,1983,,"1123 Wallace Crt, Coquitlam, BC",3,4,2,07/03/2023,"$1,324,900",13/03/2023,"$1,355,000"
1311,Single Family Residence,"$5,173",3094 sqft,Yes,$484,R2757862,,Residential,1994,,"3210 Galette Ave, Coquitlam, BC",3,4,2,06/03/2023,"$1,499,900",13/03/2023,"$1,650,000"
1312,Townhouse,"$3,557",2278 sqft,Yes,$570,R2887528,,Residential,2010,,"3 - 1225 Holtby St, Coquitlam, BC",2,3,2,26/05/2024,"$1,299,000",03/06/2024,"$1,275,000"
1313,Single Family Residence,"$4,073",2206 sqft,Yes,$659,R2758706,,Residential,1979,,"3247 Samuels Crt, Coquitlam, BC",2,3,0,08/03/2023,"$1,455,000",13/03/2023,"$1,399,000"
1314,Apartment/Condominium,"$2,174",1084 sqft,Yes,$737,R2757500,,Residential,2010,,"515 - 3050 Dayanee Springs Blvd, Coquitlam, BC",2,2,2,06/03/2023,"$799,785",13/03/2023,"$783,000"
1315,Apartment/Condominium,"$2,693",862 sqft,Yes,"$1,148",R2756720,,Residential,2021,,"3206 - 450 Westview St, Coquitlam, BC",2,2,0,28/02/2023,"$989,900",14/03/2023,"$960,000"
1316,Single Family Residence,"$5,898",3817 sqft,Yes,$497,R2757432,,Residential,1997,,"1748 Sugarpine Crt, Coquitlam, BC",4,5,6,05/03/2023,"$1,898,000",13/03/2023,"$2,098,000"
1317,Single Family Residence,"$6,257",5149 sqft,Yes,$378,R2757625,,Residential,2008,,"1563 Rochester Ave, Coquitlam, BC",5,6,4,05/03/2023,"$1,950,000",13/03/2023,"$2,100,000"
1318,Townhouse,"$2,684",1875 sqft,No,$458,R2759094,,Residential,1983,,"8 - 3190 Tahsis Ave, Coquitlam, BC",1,3,1,12/03/2023,"$860,000",17/03/2023,"$850,000"
1319,Single Family Residence,"$5,937",4022 sqft,No,$497,R2759475,,Residential,1994,,"3076 Timber Crt, Coquitlam, BC",3,6,6,12/03/2023,"$1,999,800",18/03/2023,"$2,090,000"
1320,Apartment/Condominium,"$1,661",504 sqft,Yes,"$1,126",R2756222,,Residential,2020,,"2208 - 652 Whiting Way, Coquitlam, BC",1,1,0,26/02/2023,"$568,000",18/03/2023,"$560,000"
1321,Apartment/Condominium,"$2,595",1161 sqft,Yes,$705,R2758224,,Residential,2007,,"2502 - 2979 Glen Dr, Coquitlam, BC",2,2,3,07/03/2023,"$819,000",17/03/2023,"$859,000"
1322,Apartment/Condominium,"$2,095",915 sqft,Yes,$807,R2759797,,Residential,2009,,"904 - 2959 Glen Dr, Coquitlam, BC",2,2,1,13/03/2023,"$738,800",18/03/2023,"$730,000"
1323,Townhouse,"$3,029",1575 sqft,Yes,$695,R2758668,,Residential,2013,,"5 - 1219 Burke Mountain St, Coquitlam, BC",2,3,3,08/03/2023,"$1,095,000",18/03/2023,"$1,080,000"
1324,Single Family Residence,"$5,800",3771 sqft,Yes,$530,R2760451,,Residential,1997,,"1738 Sugarpine Crt, Coquitlam, BC",4,4,7,15/03/2023,"$1,999,900",17/03/2023,"$2,100,000"
1325,Townhouse,,1713 sqft,Yes,$811,R2759981,,Residential,2024,,"253 - 715 Ducklow St, Coquitlam, BC",2,3,0,12/03/2023,"$1,389,900",17/03/2023,"$1,389,900"
1326,Single Family Residence,"$6,437",4500 sqft,Yes,$555,R2752698,,Residential,1968,,"610 Appian Way, Coquitlam, BC",3,4,2,12/02/2023,"$2,500,000",22/03/2023,"$2,250,000"
1327,Apartment/Condominium,"$1,472",835 sqft,Yes,$619,R2759986,,Residential,1991,,"109 - 1155 Dufferin St, Coquitlam, BC",1,1,0,14/03/2023,"$517,500",21/03/2023,"$510,000"
1328,Multi Family,"$3,264",1807 sqft,Yes,$691,R2855480,,Residential,2009,,"1439 Collins Rd, Coquitlam, BC",2,4,1,29/02/2024,"$1,249,000",07/03/2024,"$1,249,000"
1329,Apartment/Condominium,"$2,013",813 sqft,Yes,$856,R2742561,,Residential,2014,,"1207 - 2975 Atlantic Ave, Coquitlam, BC",2,2,1,10/12/2022,"$696,000",21/03/2023,"$669,800"
1330,Apartment/Condominium,"$2,043",1371 sqft,Yes,$506,R2755361,,Residential,1997,,"103 - 3176 Plateau Blvd, Coquitlam, BC",2,2,1,23/02/2023,"$695,000",23/03/2023,"$680,000"
1331,Apartment/Condominium,"$3,682",988 sqft,Yes,$909,R2750127,,Residential,2019,,"2306 - 530 Whiting Way, Coquitlam, BC",2,3,1,31/01/2023,"$899,000",23/03/2023,"$875,000"
1332,Single Family Residence,"$4,496",2470 sqft,No,"$1,497",R2759364,,Residential,1964,,"3410 Highland Dr, Coquitlam, BC",2,4,4,12/03/2023,"$3,700,000",21/03/2023,"$3,200,000"
1333,Apartment/Condominium,,540 sqft,Yes,"$1,051",R2753311,,Residential,2022,,"209 - 750 Dogwood St, Coquitlam, BC",1,1,1,14/02/2023,"$568,000",22/03/2023,"$550,000"
1334,Single Family Residence,"$3,625",1915 sqft,Yes,$704,R2761272,,Residential,1980,,"3222 Chrome Cres, Coquitlam, BC",2,3,3,20/03/2023,"$1,349,000",26/03/2023,"$1,451,000"
1335,Apartment/Condominium,"$2,327",926 sqft,Yes,$823,R2761220,,Residential,2016,,"1602 - 3093 Windsor Gate, Coquitlam, BC",2,2,1,19/03/2023,"$763,000",25/03/2023,"$767,000"
1336,Apartment/Condominium,"$2,183",990 sqft,Yes,$887,R2755199,,Residential,2016,,"101 - 1151 Windsor Mews, Coquitlam, BC",2,2,2,23/02/2023,"$879,000",25/03/2023,"$855,000"
1337,Apartment/Condominium,,924 sqft,Yes,"$1,069",R2762669,,Residential,2022,,"1804 - 595 Austin Ave, Coquitlam, BC",2,2,1,26/03/2023,"$988,000",26/03/2023,"$1,030,000"
1338,Apartment/Condominium,,809 sqft,Yes,$914,R2745688,,Residential,2022,,"306 - 735 Anskar Crt, Coquitlam, BC",2,2,1,10/01/2023,"$739,900",26/03/2023,"$739,900"
1339,Apartment/Condominium,"$1,864",776 sqft,Yes,"$1,016",R2756387,,Residential,2021,,"2206 - 567 Clarke Rd, Coquitlam, BC",2,2,1,28/02/2023,"$789,000",25/03/2023,"$774,000"
1340,Apartment/Condominium,,530 sqft,Yes,$926,R2761725,,Residential,2022,,"302 - 808 Gauthier Ave, Coquitlam, BC",1,1,1,20/03/2023,"$491,000",26/03/2023,"$485,000"
1341,Townhouse,,1321 sqft,Yes,$847,R2763293,,Residential,2024,,"212 - 715 Ducklow St, Coquitlam, BC",2,3,0,23/03/2023,"$1,119,900",25/03/2023,"$1,119,900"
1342,Townhouse,"$2,653",2211 sqft,No,$497,R2761027,,Residential,1986,,"149 - 2721 Atlin Pl, Coquitlam, BC",2,3,2,19/03/2023,"$1,100,000",29/03/2023,"$1,125,000"
1343,Apartment/Condominium,"$2,226",730 sqft,Yes,"$1,000",R2761696,,Residential,2019,,"2409 - 657 Whiting Way, Coquitlam, BC",1,2,1,19/03/2023,"$730,000",29/03/2023,"$721,500"
1344,Apartment/Condominium,"$1,567",937 sqft,Yes,$607,R2762746,,Residential,1991,,"203 - 1155 Dufferin St, Coquitlam, BC",2,2,1,26/03/2023,"$569,000",29/03/2023,"$574,900"
1345,Apartment/Condominium,"$1,792",1071 sqft,Yes,$577,R2746162,,Residential,1995,,"104 - 3098 Guildford Way, Coquitlam, BC",2,2,2,15/01/2023,"$619,000",30/03/2023,"$601,000"
1346,Single Family Residence,"$5,026",3711 sqft,Yes,$549,R2761266,,Residential,1994,,"3340 Hockaday Pl, Coquitlam, BC",3,6,4,20/03/2023,"$2,039,000",29/03/2023,"$2,040,000"
1347,Single Family Residence,"$4,406",3745 sqft,Yes,$426,R2761172,,Residential,1991,,"3190 Sylvia Pl, Coquitlam, BC",3,6,4,19/03/2023,"$1,599,000",29/03/2023,"$1,590,000"
1348,Single Family Residence,"$3,668",1956 sqft,Yes,$765,R2761011,,Residential,2018,,"101 - 718 Morrison Ave, Coquitlam, BC",3,5,1,19/03/2023,"$1,498,000",29/03/2023,"$1,380,000"
1349,Single Family Residence,"$4,667",3018 sqft,No,$562,R2749919,,Residential,1965,,"659 Wilmot St, Coquitlam, BC",3,8,5,31/01/2023,"$1,699,000",29/03/2023,"$1,650,000"
1350,Apartment/Condominium,,964 sqft,Yes,"$1,191",R2756712,,Residential,2026,,"4407 - 668 Whiting Way, Coquitlam, BC",2,3,1,28/02/2023,"$1,148,900",02/04/2023,"$1,168,900"
1351,Townhouse,,1602 sqft,Yes,$823,R2765068,,Residential,2024,,"247 - 715 Ducklow St, Coquitlam, BC",2,3,1,31/03/2023,"$1,319,900",02/04/2023,"$1,319,900"
1352,Single Family Residence,"$5,812",3924 sqft,Yes,$535,R2762378,,Residential,2015,,"3344 Palisade Pl, Coquitlam, BC",4,6,4,23/03/2023,"$2,099,900",03/04/2023,"$1,900,000"
1353,Single Family Residence,"$4,383",2094 sqft,Yes,$697,R2763388,,Residential,1984,,"1310 Honeysuckle Lane, Coquitlam, BC",2,3,4,28/03/2023,"$1,459,800",02/04/2023,"$1,480,000"
1354,Apartment/Condominium,"$2,086",915 sqft,Yes,$830,R2763879,,Residential,2015,,"309 - 3107 Windsor Gate, Coquitlam, BC",2,2,1,29/03/2023,"$759,888",02/04/2023,"$747,000"
1355,Apartment/Condominium,"$1,377",660 sqft,Yes,$793,R2762821,,Residential,1998,,"402 - 1185 Pacific St, Coquitlam, BC",1,1,1,26/03/2023,"$523,800",02/04/2023,"$518,000"
1356,Single Family Residence,"$4,896",2728 sqft,Yes,$586,R2762992,,Residential,1977,,"1023 Corona Cres, Coquitlam, BC",3,4,2,27/03/2023,"$1,599,000",02/04/2023,"$1,530,000"
1357,Townhouse,"$2,307",1217 sqft,Yes,$688,R2763358,,Residential,2011,,"93 - 3010 Riverbend Dr, Coquitlam, BC",2,2,2,26/03/2023,"$838,000",02/04/2023,"$820,000"
1358,Single Family Residence,"$6,754",4777 sqft,Yes,$460,R2752318,,Residential,1995,,"2575 Diamond Cres, Coquitlam, BC",5,7,5,12/02/2023,"$2,199,000",07/04/2023,"$2,130,000"
1359,Apartment/Condominium,"$2,121",1029 sqft,Yes,$727,R2765785,,Residential,2008,,"1101 - 1178 Heffley Cres, Coquitlam, BC",2,2,3,04/04/2023,"$749,000",06/04/2023,"$799,900"
1360,Apartment/Condominium,,920 sqft,No,"$1,020",R2762761,,Residential,2022,,"1401 - 585 Austin Ave, Coquitlam, BC",2,2,1,26/03/2023,"$939,000",06/04/2023,"$900,000"
1361,Townhouse,"$3,998",2921 sqft,Yes,$487,R2765212,,Residential,1997,,"152 - 2979 Panorama Dr, Coquitlam, BC",2,3,2,03/04/2023,"$1,425,000",07/04/2023,"$1,425,000"
1362,Single Family Residence,"$4,977",2451 sqft,Yes,$730,R2754192,,Residential,1965,,"590 Berry St, Coquitlam, BC",2,4,6,20/02/2023,"$1,789,900",06/04/2023,"$1,713,000"
1363,Single Family Residence,"$5,008",3067 sqft,Yes,$618,R2747226,,Residential,1986,,"614 Clearwater Way, Coquitlam, BC",4,5,4,18/01/2023,"$1,898,000",07/04/2023,"$1,845,000"
1364,Apartment/Condominium,"$2,300",732 sqft,Yes,$968,R2760850,,Residential,2022,,"514 - 735 Anskar Crt, Coquitlam, BC",2,2,1,19/03/2023,"$709,000",07/04/2023,"$699,000"
1365,Single Family Residence,"$5,088",3220 sqft,Yes,$586,R2744592,,Residential,1991,,"1421 Haversley Ave, Coquitlam, BC",4,7,4,08/01/2023,"$1,888,000",07/04/2023,"$1,770,000"
1366,Apartment/Condominium,"$1,420",743 sqft,Yes,$652,R2760058,,Residential,1993,,"228 - 2980 Princess Cres, Coquitlam, BC",1,1,1,14/03/2023,"$484,900",10/04/2023,"$460,000"
1367,Townhouse,,1321 sqft,Yes,$847,R2766610,,Residential,2024,,"203 - 715 Ducklow St, Coquitlam, BC",2,3,1,09/04/2023,"$1,119,900",10/04/2023,"$1,119,900"
1368,Single Family Residence,"$5,930",3432 sqft,Yes,$620,R2761374,,Residential,2013,,"1319 Hollybrook St, Coquitlam, BC",3,5,4,20/03/2023,"$2,128,000",10/04/2023,"$2,030,000"
1369,Multi Family,"$3,610",1808 sqft,Yes,$757,R2764490,,Residential,2006,,"609 Sunset Ave, Coquitlam, BC",3,3,3,02/04/2023,"$1,368,800",10/04/2023,"$1,345,000"
1370,Apartment/Condominium,,611 sqft,Yes,"$1,129",R2749122,,Residential,2022,,"603 - 555 Sydney Ave, Coquitlam, BC",1,1,1,25/01/2023,"$689,900",10/04/2023,"$689,900"
1371,Apartment/Condominium,"$1,420",520 sqft,Yes,"$1,073",R2762690,,Residential,2013,,"808 - 2955 Atlantic Ave, Coquitlam, BC",1,1,1,26/03/2023,"$558,000",10/04/2023,"$550,800"
1372,Single Family Residence,"$4,418",2012 sqft,No,$745,R2744261,,Residential,1974,,"2980 Cape Crt, Coquitlam, BC",2,3,3,04/01/2023,"$1,499,000",10/04/2023,"$1,480,000"
1373,Townhouse,"$3,264",2285 sqft,Yes,$612,R2763701,,Residential,1995,,"13 - 2979 Panorama Dr, Coquitlam, BC",3,4,2,28/03/2023,"$1,399,000",09/04/2023,"$1,350,000"
1374,Apartment/Condominium,"$2,037",912 sqft,Yes,$822,R2762456,,Residential,2009,,"305 - 3082 Dayanee Springs Blvd, Coquitlam, BC",2,2,2,26/03/2023,"$749,900",14/04/2023,"$739,000"
1375,Single Family Residence,"$5,072",3308 sqft,Yes,$601,R2766637,,Residential,1993,,"2642 Marble Crt, Coquitlam, BC",3,5,6,10/04/2023,"$1,988,800",15/04/2023,"$2,088,800"
1376,Apartment/Condominium,"$3,681",st911qf 5,Yes,$867,R2766504,,Residential,2012,,"906 - 1415 Parkway Blvd, Coquitlam, BC",2,2,2,10/04/2023,"$1,379,999",14/04/2023,"$1,310,000"
1377,Single Family Residence,"$4,676",1520 sqft,No,"$1,051",R2764378,,Residential,1956,,"2996 Spuraway Ave, Coquitlam, BC",1,3,0,28/03/2023,"$1,599,000",15/04/2023,"$1,580,000"
1378,Townhouse,"$2,213",1038 sqft,Yes,$720,R2767888,,Residential,2011,,"102 - 2957 Glen Dr, Coquitlam, BC",2,2,1,12/04/2023,"$748,000",14/04/2023,"$745,000"
1379,Multi Family,"$4,987",4097 sqft,Yes,$402,R2766377,,Residential,1999,,"3277 Plateau Blvd, Coquitlam, BC",3,5,6,09/04/2023,"$1,650,000",15/04/2023,"$1,849,500"
1380,Single Family Residence,"$7,582",5125 sqft,Yes,$565,R2766412,,Residential,2021,,"832 Wyvern Ave, Coquitlam, BC",6,6,4,10/04/2023,"$2,899,000",14/04/2023,"$2,839,000"
1381,Apartment/Condominium,"$1,873",634 sqft,Yes,"$1,070",R2768285,,Residential,2016,,"2906 - 1188 Pinetree Way, Coquitlam, BC",1,1,2,12/04/2023,"$679,000",15/04/2023,"$675,000"
1382,Single Family Residence,"$4,794",1920 sqft,No,$775,R2766454,,Residential,1956,,"828 Smith Ave, Coquitlam, BC",2,3,4,10/04/2023,"$1,488,800",16/04/2023,"$1,700,000"
1383,Apartment/Condominium,"$1,811",594 sqft,Yes,"$1,010",R2766645,,Residential,2020,,"1601 - 525 Foster Ave, Coquitlam, BC",1,1,1,09/04/2023,"$599,990",17/04/2023,"$660,000"
1384,Single Family Residence,"$4,590",2063 sqft,No,$751,R2737830,,Residential,1959,,"687 Schoolhouse St, Coquitlam, BC",2,5,0,13/11/2022,"$1,550,000",17/04/2023,"$1,538,000"
1385,Apartment/Condominium,,720 sqft,Yes,$999,R2769269,,Residential,2024,,"115 - 715 Ducklow St, Coquitlam, BC",1,1,1,15/04/2023,"$719,900",16/04/2023,"$719,900"
1386,Apartment/Condominium,,925 sqft,Yes,$859,R2766809,,Residential,2022,,"221 - 750 Dogwood St, Coquitlam, BC",2,3,1,10/04/2023,"$795,000",16/04/2023,"$819,900"
1387,Apartment/Condominium,"$2,115",879 sqft,Yes,$813,R2764188,,Residential,2009,,"1802 - 2959 Glen Dr, Coquitlam, BC",1,2,1,30/03/2023,"$715,000",16/04/2023,"$695,000"
1388,Apartment/Condominium,"$2,252",911 sqft,Yes,$811,R2767522,,Residential,2009,,"2401 - 2980 Atlantic Ave, Coquitlam, BC",2,2,1,10/04/2023,"$739,000",16/04/2023,"$760,000"
1389,Apartment/Condominium,"$1,576",816 sqft,Yes,$660,R2767443,,Residential,1994,,"801 - 3070 Guildford Way, Coquitlam, BC",1,2,1,11/04/2023,"$539,000",16/04/2023,"$550,000"
1390,Apartment/Condominium,,847 sqft,Yes,$879,R2763005,,Residential,9999,,"103 - 723 Grover Ave, Coquitlam, BC",2,2,1,23/03/2023,"$744,900",18/04/2023,"$744,900"
1391,Single Family Residence,"$3,316",1626 sqft,No,$676,R2769641,,Residential,1980,,"1241 Oxbow Way, Coquitlam, BC",3,3,0,18/04/2023,"$1,100,000",18/04/2023,"$1,100,000"
1392,Apartment/Condominium,"$2,102",1221 sqft,Yes,$614,R2769804,,Residential,1993,,"1102 - 1189 Eastwood St, Coquitlam, BC",2,2,2,18/04/2023,"$749,900",19/04/2023,"$740,000"
1393,Single Family Residence,,3163 sqft,Yes,$568,R2757062,,Residential,2023,,"3421 Victoria Dr, Coquitlam, BC",5,7,3,01/03/2023,"$1,798,800",18/04/2023,"$1,798,800"
1394,Single Family Residence,"$3,574",2147 sqft,Yes,$651,R2765126,,Residential,1987,,"1310 Shaughnessy St, Coquitlam, BC",3,4,2,02/04/2023,"$1,399,000",19/04/2023,"$1,350,000"
1395,Townhouse,,2128 sqft,Yes,$599,R2765120,,Residential,1998,,"223 - 1465 Parkway Blvd, Coquitlam, BC",2,3,2,03/04/2023,"$1,275,000",18/04/2023,"$1,260,000"
1396,Single Family Residence,"$6,358",4709 sqft,Yes,$571,R2762765,,Residential,2007,,"1006 Winslow Ave, Coquitlam, BC",5,7,4,26/03/2023,"$2,689,000",19/04/2023,"$2,635,000"
1397,Apartment/Condominium,"$2,092",611q4tfs ,Yes,$639,R2768595,,Residential,2008,,"311 - 990 Adair Ave, Coquitlam, BC",2,2,2,16/04/2023,"$744,900",19/04/2023,"$740,000"
1398,Single Family Residence,"$5,956",4104 sqft,Yes,$487,R2766876,,Residential,1996,,"651 Nicola Ave, Coquitlam, BC",4,5,6,10/04/2023,"$1,999,999",23/04/2023,"$2,000,000"
1399,Apartment/Condominium,"$1,508",528 sqft,Yes,"$1,075",R2762507,,Residential,2013,,"2603 - 2955 Atlantic Ave, Coquitlam, BC",1,1,1,26/03/2023,"$568,000",22/04/2023,"$560,000"
1400,Townhouse,"$3,303",2099 sqft,Yes,$595,R2769649,,Residential,1993,,"111 - 2998 Robson Dr, Coquitlam, BC",2,3,2,18/04/2023,"$1,249,900",23/04/2023,"$1,342,000"
1401,Manufactured Home,$663,fs4q t92,No,$389,R2763253,,Residential,1986,,"82 - 145 King Edward St, Coquitlam, BC",1,2,2,27/03/2023,"$359,900",23/04/2023,"$358,000"
1402,Apartment/Condominium,"$1,899",593 sqft,Yes,"$1,092",R2768708,,Residential,2020,,"3101 - 657 Whiting Way, Coquitlam, BC",1,1,1,16/04/2023,"$648,000",23/04/2023,"$650,000"
1403,Apartment/Condominium,"$2,128",576 sqft,Yes,$864,R2765273,,Residential,2013,,"1505 - 3008 Glen Dr, Coquitlam, BC",1,1,1,02/04/2023,"$498,000",23/04/2023,"$550,000"
1404,Apartment/Condominium,,761 sqft,Yes,"$1,098",R2749185,,Residential,2022,,"1805 - 555 Sydney Ave, Coquitlam, BC",2,2,1,25/01/2023,"$835,900",23/04/2023,"$835,900"
1405,Apartment/Condominium,"$2,258",864 sqft,Yes,$809,R2768475,,Residential,2017,,"708 - 570 Emerson St, Coquitlam, BC",2,2,1,16/04/2023,"$699,000",23/04/2023,"$768,000"
1406,Apartment/Condominium,,538 sqft,Yes,"$1,092",R2769538,,Residential,2022,,"806 - 585 Austin Ave, Coquitlam, BC",1,1,0,17/04/2023,"$588,000",24/04/2023,"$616,000"
1407,Single Family Residence,"$3,757",1850 sqft,Yes,$809,R2767651,,Residential,1980,,"3234 Dunkirk Ave, Coquitlam, BC",2,4,0,11/04/2023,"$1,498,000",24/04/2023,"$1,445,000"
1408,Single Family Residence,"$5,754",3882 sqft,Yes,$573,R2770915,,Residential,2012,,"1200 Burkemont Pl, Coquitlam, BC",3,6,4,23/04/2023,"$2,225,000",24/04/2023,"$2,235,000"
1409,Single Family Residence,"$4,715",1735 sqft,Yes,$805,R2763542,,Residential,1958,,"547 Linton St, Coquitlam, BC",2,3,3,28/03/2023,"$1,398,000",24/04/2023,"$1,350,000"
1410,Single Family Residence,"$5,601",2205 sqft,Yes,$906,R2766561,,Residential,1960,,"1150 Madore Ave, Coquitlam, BC",2,4,0,10/04/2023,"$1,999,000",24/04/2023,"$2,265,000"
1411,Single Family Residence,"$4,369",2185 sqft,No,$626,R2770945,,Residential,1966,,"830 Irvine St, Coquitlam, BC",3,5,2,23/04/2023,"$1,368,000",24/04/2023,"$1,400,000"
1412,Single Family Residence,"$4,771",2016 sqft,Yes,$942,R2757034,,Residential,1966,,"604 Adler Ave, Coquitlam, BC",2,3,2,01/03/2023,"$1,900,000",24/04/2023,"$1,885,000"
1413,Single Family Residence,"$5,431",2391 sqft,Yes,$751,R2754242,,Residential,1956,,"1508 Milford Ave, Coquitlam, BC",3,5,6,19/02/2023,"$1,798,000",25/04/2023,"$1,778,000"
1414,Townhouse,,1602 sqft,Yes,$839,R2772492,,Residential,2024,,"250 - 715 Ducklow St, Coquitlam, BC",2,3,1,25/04/2023,"$1,344,900",27/04/2023,"$1,344,900"
1415,Apartment/Condominium,"$2,490",819 sqft,Yes,$976,R2771003,,Residential,2019,,"2404 - 657 Whiting Way, Coquitlam, BC",2,2,2,23/04/2023,"$799,800",28/04/2023,"$840,000"
1416,Apartment/Condominium,"$1,583",550 sqft,Yes,"$1,016",R2755607,,Residential,2014,,"2805 - 2975 Atlantic Ave, Coquitlam, BC",1,1,1,26/02/2023,"$559,000",29/04/2023,"$548,000"
1417,Single Family Residence,"$5,568",3597 sqft,Yes,$583,R2767323,,Residential,2009,,"3353 Palisade Pl, Coquitlam, BC",3,4,4,11/04/2023,"$2,100,000",28/04/2023,"$2,065,000"
1418,Single Family Residence,"$5,826",4569 sqft,Yes,$444,R2772455,,Residential,1997,,"2998 Grizzly Pl, Coquitlam, BC",4,7,4,27/04/2023,"$2,030,000",28/04/2023,"$2,030,000"
1419,Apartment/Condominium,,708 sqft,Yes,$988,R2761167,,Residential,2022,,"312 - 750 Dogwood St, Coquitlam, BC",2,2,1,19/03/2023,"$699,900",28/04/2023,"$695,000"
1420,Single Family Residence,"$4,233",2861 sqft,Yes,$555,R2764115,,Residential,1991,,"3178 Sylvia Pl, Coquitlam, BC",3,6,4,29/03/2023,"$1,588,800",29/04/2023,"$1,628,000"
1421,Apartment/Condominium,"$1,593",618 sqft,Yes,$888,R2766119,,Residential,2013,,"213 - 617 Smith Ave, Coquitlam, BC",1,1,1,05/04/2023,"$549,000",28/04/2023,"$535,000"
1422,Apartment/Condominium,"$1,589",612 sqft,Yes,$977,R2765525,,Residential,2013,,"808 - 3008 Glen Dr, Coquitlam, BC",1,1,1,02/04/2023,"$598,000",01/05/2023,"$588,000"
1423,Apartment/Condominium,"$2,636",900 sqft,Yes,$808,R2770952,,Residential,2009,,"403 - 2980 Atlantic Ave, Coquitlam, BC",2,2,1,23/04/2023,"$728,000",01/05/2023,"$725,000"
