,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
248,Apartment/Condominium,"$2,173",650 sqft,Yes,$952,R2635655,,Residential,2013,,"2005 - 125 Columbia St, New Westminster, BC",1,1,1,24/11/2021,"$619,000",05/12/2021,"$607,000"
249,Single Family Residence,"$6,746",3040 sqft,Yes,$657,R2888097,,Residential,2021,,"230 Howes St, New Westminster, BC",5,7,4,26/05/2024,"$1,999,000",-,Not Sold Yet
250,Apartment/Condominium,"$1,983",543 sqft,Yes,"$1,011",R2636634,,Residential,2020,,"1705 - 258 Nelson's Crt, New Westminster, BC",1,1,1,30/11/2021,"$549,000",06/12/2021,"$538,000"
251,Apartment/Condominium,"$2,296",950 sqft,Yes,$631,R2636168,,Residential,2006,,"107 - 675 Park Cres, New Westminster, BC",1,2,1,28/11/2021,"$599,900",05/12/2021,"$641,000"
252,Townhouse,"$3,054",1556 sqft,Yes,$506,R2636399,,Residential,2012,,"35 - 1111 Ewen Ave, New Westminster, BC",2,3,2,28/11/2021,"$788,000",05/12/2021,"$950,000"
253,Apartment/Condominium,"$2,204",988 sqft,Yes,$656,R2634947,,Residential,1993,,"401 - 328 Clarkson St, New Westminster, BC",2,2,1,23/11/2021,"$649,000",05/12/2021,"$645,000"
254,Apartment/Condominium,"$3,772",1206 sqft,Yes,$762,R2635081,,Residential,2017,,"1707 - 210 Salter St, New Westminster, BC",2,2,1,21/11/2021,"$919,900",05/12/2021,"$919,900"
255,Townhouse,"$3,036",1651 sqft,No,$544,R2630868,,Residential,2008,,"17 - 1211 Ewen Ave, New Westminster, BC",2,3,2,02/11/2021,"$899,000",05/12/2021,"$931,000"
256,Apartment/Condominium,"$2,870",936 sqft,Yes,$747,R2636633,,Residential,2019,,"809 - 988 Quayside Dr, New Westminster, BC",2,2,1,30/11/2021,"$700,000",12/12/2021,"$748,000"
257,Single Family Residence,"$7,281",1550 sqft,No,"$1,080",R2898780,,Residential,1920,,"1315 6 Th Ave, New Westminster, BC",1,3,0,23/06/2024,"$1,675,000",-,Not Sold Yet
258,Apartment/Condominium,"$1,164",370 sqft,Yes,"$1,077",R2823956,,Residential,1998,,"808 - 680 Clarkson St, New Westminster, BC",1,0,1,10/10/2023,"$398,800",24/10/2023,"$380,000"
259,Apartment/Condominium,"$1,827",599 sqft,Yes,$833,R2638285,,Residential,2014,,"902 - 258 6 Th St, New Westminster, BC",1,1,1,08/12/2021,"$499,000",12/12/2021,"$510,000"
