,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
478,Townhouse,"$2,535",1300 sqft,Yes,$537,R2636125,,Residential,2019,,"40 - 32633 Simon Ave, Abbotsford, BC",2,3,2,24/11/2021,"$699,000",28/11/2021,"$757,000"
479,Manufactured On Land,"$2,185",1344 sqft,No,$520,R2635931,,Residential,1981,,"1898 Shore Cres, Abbotsford, BC",2,3,3,28/11/2021,"$699,900",28/11/2021,"$790,100"
480,Single Family Residence,"$5,336",5250 sqft,Yes,$371,R2634521,,Residential,2014,,"7 - 3363 Horn St, Abbotsford, BC",6,9,6,20/11/2021,"$1,949,000",30/11/2021,"$1,955,000"
481,Townhouse,"$2,801",1704 sqft,Yes,$457,R2634714,,Residential,2000,,"38 - 2068 Winfield Dr, Abbotsford, BC",2,3,2,21/11/2021,"$779,800",30/11/2021,"$779,800"
482,Apartment/Condominium,"$1,360",687 sqft,Yes,$552,R2632728,,Residential,2009,,"428 - 2233 Mckenzie Rd, Abbotsford, BC",1,1,1,11/11/2021,"$379,900",30/11/2021,"$422,000"
483,Single Family Residence,"$3,012",1664 sqft,Yes,$528,R2633057,,Residential,1977,,"3495 Juniper Cres, Abbotsford, BC",2,4,3,14/11/2021,"$879,900",30/11/2021,"$985,000"
484,Apartment/Condominium,"$1,034",925 sqft,Yes,$351,R2635290,,Residential,1976,,"109 - 32870 George Ferguson Way, Abbotsford, BC",1,2,1,22/11/2021,"$324,700",01/12/2021,"$324,700"
485,Single Family Residence,"$5,275",4343 sqft,Yes,$322,R2636564,,Residential,2004,,"34931 Ackerman Crt, Abbotsford, BC",5,8,6,30/11/2021,"$1,399,900",30/11/2021,"$1,550,000"
486,Townhouse,"$2,456",1272 sqft,Yes,$549,R2635586,,Residential,2012,,"58 - 31098 Westridge Pl, Abbotsford, BC",2,3,3,24/11/2021,"$698,800",30/11/2021,"$730,000"
487,Single Family Residence,"$3,081",2247 sqft,Yes,$534,R2631475,,Residential,1984,,"3441 Sechelt Terr, Abbotsford, BC",2,5,5,07/11/2021,"$1,199,900",29/11/2021,"$1,356,000"
488,Townhouse,"$2,989",1752 sqft,Yes,$456,R2635025,,Residential,2019,,"14 - 36130 Waterleaf Pl, Abbotsford, BC",2,3,3,30/11/2021,"$799,900",05/12/2021,"$895,000"
489,Townhouse,"$2,676",1930 sqft,Yes,$465,R2715696,,Residential,1994,,"110 - 3160 Townline Rd, Abbotsford, BC",3,5,3,08/08/2022,"$899,000",-,-
490,Apartment/Condominium,,936 sqft,Yes,$586,R2636640,,Residential,2021,,"302 - 31158 Westridge Pl, Abbotsford, BC",2,2,1,30/11/2021,"$548,800",05/12/2021,"$550,888"
491,Single Family Residence,"$3,661",2091 sqft,Yes,$509,R2636073,,Residential,1986,,"33382 Babich Pl, Abbotsford, BC",2,3,5,28/11/2021,"$1,065,000",06/12/2021,"$1,200,000"
492,Single Family Residence,"$4,399",2372 sqft,No,$548,R2778820,,Residential,1972,,"33079 Marshall Rd, Abbotsford, BC",4,7,6,15/05/2023,"$1,299,900",-,-
493,Townhouse,"$2,550",1300 sqft,Yes,$646,R2675566,,Residential,2018,,"80 - 32633 Simon Ave, Abbotsford, BC",2,3,2,10/04/2022,"$840,000",-,-
494,Townhouse,"$3,216",2446 sqft,Yes,$367,R2637938,,Residential,2006,,"62 - 36260 Mckee Rd, Abbotsford, BC",2,2,2,04/12/2021,"$899,900",05/12/2021,"$905,000"
495,Apartment/Condominium,,1025 sqft,Yes,$603,R2634306,,Residential,2021,,"406 - 2120 Gladwin Rd, Abbotsford, BC",2,2,2,18/11/2021,"$619,000",05/12/2021,"$630,000"
496,Apartment/Condominium,"$1,401",960 sqft,Yes,$416,R2629719,,Residential,1989,,"131 - 2700 Mccallum Rd, Abbotsford, BC",1,2,1,31/10/2021,"$399,900",08/12/2021,"$399,900"
497,Apartment/Condominium,"$1,271",814 sqft,Yes,$472,R2716506,,Residential,1994,,"303 - 33688 King Rd, Abbotsford, BC",1,1,2,14/08/2022,"$385,000",31/08/2022,"$367,500"
498,Single Family Residence,"$4,218",1596 sqft,Yes,$751,R2638360,,Residential,1988,,"31381 Dehavilland Dr, Abbotsford, BC",2,3,5,08/12/2021,"$1,199,900",08/12/2021,"$1,230,000"
499,Apartment/Condominium,$985,809 sqft,Yes,$352,R2636749,,Residential,1982,,"309 - 33956 Essendene Ave, Abbotsford, BC",1,1,1,30/11/2021,"$285,000",09/12/2021,"$310,000"
500,Single Family Residence,"$3,809",2035 sqft,Yes,$501,R2637738,,Residential,1986,,"2833 Glenshiel Dr, Abbotsford, BC",2,3,8,05/12/2021,"$1,020,000",09/12/2021,"$1,100,500"
501,Single Family Residence,"$3,437",1737 sqft,Yes,$633,R2631624,,Residential,1978,,"35345 Selkirk Ave, Abbotsford, BC",2,4,4,07/11/2021,"$1,099,900",09/12/2021,"$1,215,000"
502,Apartment/Condominium,"$1,638",617 sqft,Yes,$802,R2878907,,Residential,2021,,"301 - 32838 Landeau Pl, Abbotsford, BC",1,1,2,30/04/2024,"$495,000",-,Not Sold Yet
503,Single Family Residence,"$5,346",4342 sqft,Yes,$316,R2637143,,Residential,1994,,"3737 Lethbridge Dr, Abbotsford, BC",4,5,2,01/12/2021,"$1,375,000",08/12/2021,"$1,375,000"
504,Single Family Residence,"$4,866",2284 sqft,Yes,$564,R2637421,,Residential,1996,,"4267 Shearwater Dr, Abbotsford, BC",2,4,4,06/12/2021,"$1,290,000",12/12/2021,"$1,415,000"
505,Townhouse,"$2,381",1693 sqft,Yes,$413,R2637756,,Residential,2007,,"29 - 31235 Upper Maclure Rd, Abbotsford, BC",2,3,1,06/12/2021,"$699,900",12/12/2021,"$785,000"
506,Single Family Residence,"$4,431",2000 sqft,Yes,$549,R2638335,,Residential,1976,,"32574 Geneva Ave, Abbotsford, BC",2,4,0,08/12/2021,"$1,099,000",12/12/2021,"$1,325,000"
507,Single Family Residence,"$4,310",2315 sqft,Yes,$669,R2657544,,Residential,1988,,"31255 Dehavilland Dr, Abbotsford, BC",4,5,6,24/02/2022,"$1,550,000",25/02/2022,"$1,550,000"
508,Apartment/Condominium,"$1,026",946 sqft,Yes,$396,R2637320,,Residential,1978,,"310 - 33400 Bourquin Pl, Abbotsford, BC",1,2,2,06/12/2021,"$375,000",12/12/2021,"$426,000"
509,Single Family Residence,"$3,948",2206 sqft,Yes,$475,R2637299,,Residential,1984,,"2011 Mcmillan Rd, Abbotsford, BC",2,5,4,02/12/2021,"$1,049,000",12/12/2021,"$1,225,000"
510,Townhouse,"$2,561",1323 sqft,Yes,$528,R2637633,,Residential,2019,,"7 - 2838 Livingstone Ave, Abbotsford, BC",2,2,4,05/12/2021,"$699,000",12/12/2021,"$780,000"
511,Apartment/Condominium,,855 sqft,Yes,$700,R2667932,,Residential,2021,,"313 - 31158 Westridge Pl, Abbotsford, BC",2,2,1,23/03/2022,"$599,000",05/04/2022,"$617,750"
512,Townhouse,"$2,957",3060 sqft,Yes,$222,R2603610,,Residential,1993,,"106 - 3160 Townline Rd, Abbotsford, BC",2,3,2,16/07/2021,"$679,800",15/12/2021,"$722,000"
513,Townhouse,"$3,256",1751 sqft,Yes,$456,R2638083,,Residential,2017,,"2 - 33460 Lynn Ave, Abbotsford, BC",3,3,2,07/12/2021,"$799,000",14/12/2021,"$825,000"
514,Townhouse,"$2,772",1359 sqft,Yes,$515,R2636569,,Residential,2018,,"7 - 30930 Westridge Pl, Abbotsford, BC",2,3,2,30/11/2021,"$699,900",15/12/2021,"$805,000"
515,Townhouse,"$2,595",1506 sqft,Yes,$398,R2638259,,Residential,1994,,"44 - 34250 Hazelwood Ave, Abbotsford, BC",2,2,2,12/12/2021,"$599,500",16/12/2021,"$660,000"
516,Single Family Residence,"$6,778",2448 sqft,No,$391,R2639050,,Residential,1969,,"34889 High Dr, Abbotsford, BC",1,5,3,06/12/2021,"$959,000",15/12/2021,"$1,240,000"
517,Single Family Residence,"$2,153",2511 sqft,Yes,$557,R2685152,,Residential,2022,,"36673 Dianne Brook Ave, Abbotsford, BC",2,5,4,03/05/2022,"$1,399,000",-,-
518,Single Family Residence,"$8,813",2401 sqft,No,$994,R2602415,,Residential,1974,,"2078 Peardonville Rd, Abbotsford, BC",2,4,8,13/07/2021,"$2,388,800",15/12/2021,"$2,388,800"
519,Single Family Residence,"$1,648",2754 sqft,Yes,"$1,452",R2819338,,Residential,1988,,"32985 Huntingdon Rd, Abbotsford, BC",3,4,20,25/09/2023,"$3,999,999",-,-
520,Single Family Residence,"$4,396",2330 sqft,Yes,$557,R2823873,,Residential,1970,,"34268 Redwood Ave, Abbotsford, BC",2,4,1,10/10/2023,"$1,299,000",-,-
521,Apartment/Condominium,"$1,329",904 sqft,Yes,$425,R2638454,,Residential,1993,,"107 - 2962 Trethewey St, Abbotsford, BC",2,2,1,09/12/2021,"$384,999",19/12/2021,"$402,000"
522,Single Family Residence,"$5,084",2437 sqft,Yes,$512,R2827161,,Residential,1971,,"31690 Southdale Cres, Abbotsford, BC",2,4,6,22/10/2023,"$1,249,000",-,-
523,Single Family Residence,"$3,860",1950 sqft,Yes,$512,R2639278,,Residential,1978,,"35083 Delair Rd, Abbotsford, BC",2,4,6,13/12/2021,"$999,000",19/12/2021,"$1,071,000"
524,Apartment/Condominium,$914,1032 sqft,Yes,$280,R2628050,,Residential,1983,,"204 - 32885 George Ferguson Way, Abbotsford, BC",1,2,1,20/10/2021,"$289,000",19/12/2021,"$285,000"
525,Apartment/Condominium,$947,776 sqft,Yes,$386,R2638647,,Residential,1976,,"216 - 32850 George Ferguson Way, Abbotsford, BC",1,1,1,12/12/2021,"$299,900",19/12/2021,"$295,000"
526,Townhouse,"$2,347",1320 sqft,Yes,$530,R2639302,,Residential,2007,,"35 - 4401 Blauson Blvd, Abbotsford, BC",2,3,3,14/12/2021,"$699,900",19/12/2021,"$720,000"
527,Single Family Residence,"$4,216",2176 sqft,Yes,$528,R2639213,,Residential,1978,,"3174 Consort Crt, Abbotsford, BC",3,4,5,14/12/2021,"$1,149,900",19/12/2021,"$1,477,000"
528,Single Family Residence,"$3,554",1949 sqft,Yes,$513,R2639479,,Residential,1981,,"35338 Wells Gray Ave, Abbotsford, BC",2,5,5,15/12/2021,"$999,900",21/12/2021,"$1,200,000"
529,Single Family Residence,"$5,058",3800 sqft,Yes,$365,R2639770,,Residential,1994,,"31435 Ridgeview Dr, Abbotsford, BC",3,4,4,19/12/2021,"$1,388,000",23/12/2021,"$1,375,000"
530,Townhouse,"$1,973",5 s1t81fq,No,$505,R2638932,,Residential,1979,,"202 - 32550 Maclure Rd, Abbotsford, BC",1,3,1,14/12/2021,"$599,000",22/12/2021,"$650,000"
531,Single Family Residence,"$3,884",2374 sqft,Yes,$463,R2639527,,Residential,1967,,"33315 Rainbow Ave, Abbotsford, BC",2,4,6,15/12/2021,"$1,100,000",22/12/2021,"$1,540,000"
532,Apartment/Condominium,,646 sqft,Yes,$773,R2645024,,Residential,2021,,"229 - 31158 Westridge Pl, Abbotsford, BC",1,1,1,21/01/2022,"$499,900",08/02/2022,"$499,900"
533,Apartment/Condominium,"$2,431",1029 sqft,Yes,$485,R2724582,,Residential,2021,,"6 - 32828 Landeau Pl, Abbotsford, BC",1,1,2,18/09/2022,"$499,999",22/09/2022,"$500,000"
534,Single Family Residence,"$4,155",2449 sqft,No,$571,R2638882,,Residential,1967,,"1949 Horizon St, Abbotsford, BC",2,6,10,14/12/2021,"$1,399,000",22/12/2021,"$1,657,000"
535,Single Family Residence,"$2,048",2511 sqft,Yes,$537,R2634846,,Residential,2021,,"36746 Dianne Brook Ave, Abbotsford, BC",3,5,0,19/12/2021,"$1,350,000",22/12/2021,"$1,350,000"
536,Townhouse,"$1,657",1722 sqft,No,$283,R2639880,,Residential,1985,,"22 - 2962 Nelson Pl, Abbotsford, BC",2,3,1,02/01/2022,"$489,000",03/01/2022,"$560,000"
537,Single Family Residence,"$2,296",2966 sqft,Yes,$455,R2634274,,Residential,2022,,"10 - 4217 Old Clayburn Rd, Abbotsford, BC",3,4,4,17/11/2021,"$1,349,900",02/01/2022,"$1,373,980"
538,Single Family Residence,"$4,560",2204 sqft,Yes,$589,R2640065,,Residential,1988,,"31157 Creekside Dr, Abbotsford, BC",3,4,2,29/12/2021,"$1,299,999",30/12/2021,"$1,475,000"
539,Apartment/Condominium,"$2,197",925 sqft,Yes,$593,R2824776,,Residential,2021,,"401 - 2649 James St, Abbotsford, BC",2,2,1,15/10/2023,"$549,000",-,-
540,Single Family Residence,"$4,401",2725 sqft,Yes,$513,R2634489,,Residential,1979,,"2456 Sunnyside Pl, Abbotsford, BC",3,4,7,21/11/2021,"$1,399,000",03/01/2022,"$1,385,000"
541,Single Family Residence,"$3,876",2882 sqft,Yes,$485,R2637928,,Residential,1983,,"2320 Woodstock Dr, Abbotsford, BC",2,4,4,07/12/2021,"$1,399,000",30/12/2021,"$1,300,000"
542,Single Family Residence,"$5,282",3001 sqft,Yes,$599,R2638353,,Residential,1979,,"35272 Mckee Pl, Abbotsford, BC",2,6,6,08/12/2021,"$1,799,800",03/01/2022,"$1,820,000"
543,Townhouse,"$2,504",1256 sqft,Yes,$676,R2638219,,Residential,2010,,"51 - 34248 King Rd, Abbotsford, BC",2,3,2,09/12/2021,"$850,000",02/01/2022,"$845,000"
544,Single Family Residence,"$4,736",2420 sqft,Yes,$578,R2640900,,Residential,1994,,"30684 Sandpiper Dr, Abbotsford, BC",3,5,6,03/01/2022,"$1,398,888",09/01/2022,"$1,535,000"
545,Townhouse,"$2,627",1289 sqft,Yes,$534,R2796286,,Residential,2007,,"80 - 4401 Blauson Blvd, Abbotsford, BC",2,3,3,06/07/2023,"$689,000",-,-
546,Single Family Residence,"$7,686",5179 sqft,Yes,$480,R2626846,,Residential,2005,,"36388 Carrington Lane, Abbotsford, BC",3,5,10,19/10/2021,"$2,488,000",09/01/2022,"$2,425,000"
547,Townhouse,"$2,916",2580 sqft,Yes,$348,R2641463,,Residential,2000,,"12 - 3635 Blue Jay St, Abbotsford, BC",3,4,3,06/01/2022,"$899,900",08/01/2022,"$1,050,000"
548,Single Family Residence,"$4,120",3412 sqft,Yes,$366,R2640389,,Residential,1976,,"2530 Tulip Cres, Abbotsford, BC",4,6,6,03/01/2022,"$1,249,000",09/01/2022,"$1,650,000"
549,,"$6,328",-,No,,R2729923,,Land,,,"38267 Vye Rd, Abbotsford, BC",0,0,0,09/10/2022,"$1,769,800",-,-
550,Single Family Residence,"$5,208",2392 sqft,Yes,$480,R2799639,,Residential,1976,,"2238 Bedford Pl, Abbotsford, BC",3,5,6,16/07/2023,"$1,149,700",-,-
551,Single Family Residence,"$3,963",2424 sqft,Yes,$494,R2640388,,Residential,1989,,"2900 Crossley Dr, Abbotsford, BC",3,4,6,01/01/2022,"$1,199,000",09/01/2022,"$1,519,000"
552,Single Family Residence,"$3,888",2027 sqft,Yes,$517,R2642877,,Residential,1981,,"33364 Wren Cres, Abbotsford, BC",2,4,3,12/01/2022,"$1,049,000",16/01/2022,"$1,361,000"
553,Apartment/Condominium,"$1,735",965 sqft,Yes,$518,R2642288,,Residential,2010,,"314 - 33898 Pine St, Abbotsford, BC",2,2,2,10/01/2022,"$499,900",16/01/2022,"$600,000"
554,Single Family Residence,"$3,503",1740 sqft,No,$821,R2642709,,Residential,1948,,"2742 Mountview St, Abbotsford, BC",2,4,2,16/01/2022,"$1,429,900",16/01/2022,"$1,500,000"
555,Townhouse,"$3,245",1798 sqft,Yes,$444,R2641726,,Residential,2015,,"34 - 33460 Lynn Ave, Abbotsford, BC",3,3,2,11/01/2022,"$799,900",16/01/2022,"$907,000"
556,Single Family Residence,"$2,207",3319 sqft,Yes,$409,R2643482,,Residential,2022,,"18 - 4217 Old Clayburn Rd, Abbotsford, BC",2,4,4,15/01/2022,"$1,360,000",15/01/2022,"$1,360,000"
557,Single Family Residence,"$4,174",2542 sqft,Yes,$506,R2843738,,Residential,2021,,"33 - 4217 Old Clayburn Rd, Abbotsford, BC",3,5,2,23/01/2024,"$1,288,000",-,Not Sold Yet
558,Townhouse,"$2,690",1876 sqft,Yes,$447,R2641528,,Residential,1993,,"58 - 31255 Upper Maclure Rd, Abbotsford, BC",3,5,4,09/01/2022,"$839,900",16/01/2022,"$954,000"
559,Townhouse,"$2,563",1329 sqft,Yes,$600,R2641735,,Residential,2017,,"19 - 1968 N Parallel Rd, Abbotsford, BC",2,3,2,09/01/2022,"$797,700",16/01/2022,"$872,000"
560,Apartment/Condominium,,642 sqft,Yes,$669,R2641727,,Residential,2021,,"209 - 32838 Landeau Pl, Abbotsford, BC",1,1,1,10/01/2022,"$429,900",18/01/2022,"$450,000"
561,Townhouse,"$3,445",2740 sqft,Yes,$326,R2642391,,Residential,2006,,"57 - 36260 Mckee Rd, Abbotsford, BC",3,3,4,11/01/2022,"$895,000",17/01/2022,"$1,025,000"
562,Single Family Residence,"$2,414",f 5ts739q,Yes,$414,R2638112,,Residential,2022,,"49 - 4295 Old Clayburn Rd, Abbotsford, BC",3,5,5,09/12/2021,"$1,492,500",18/01/2022,"$1,480,000"
563,Single Family Residence,"$4,779",2016 sqft,Yes,$693,R2843320,,Residential,1972,,"32064 Joyce Ave, Abbotsford, BC",2,3,1,21/01/2024,"$1,398,000",-,Not Sold Yet
564,Apartment/Condominium,"$1,361",737 sqft,Yes,$440,R2641786,,Residential,2006,,"104 - 33338 Bourquin Cres E, Abbotsford, BC",1,1,1,09/01/2022,"$324,900",18/01/2022,"$405,000"
565,Single Family Residence,"$3,800",2185 sqft,Yes,$514,R2641852,,Residential,2016,,"13 - 33973 Hazelwood Ave, Abbotsford, BC",3,3,4,11/01/2022,"$1,125,000",17/01/2022,"$1,320,000"
566,Single Family Residence,"$4,151",2stf6q40 ,Yes,$460,R2642494,,Residential,1975,,"32706 Pandora Ave, Abbotsford, BC",2,5,5,12/01/2022,"$1,199,000",18/01/2022,"$1,565,100"
567,Apartment/Condominium,"$1,449",612 sqft,Yes,$612,R2642625,,Residential,2014,,"403 - 2565 Campbell Ave, Abbotsford, BC",1,1,1,12/01/2022,"$375,000",18/01/2022,"$435,000"
568,Apartment/Condominium,"$1,249",848 sqft,Yes,$458,R2644184,,Residential,2006,,"108 - 33960 Old Yale Rd, Abbotsford, BC",2,2,2,18/01/2022,"$389,000",23/01/2022,"$435,000"
569,Single Family Residence,"$7,635",3500 sqft,Yes,$542,R2644300,,Residential,2012,,"1 - 35683 Goodbrand Dr, Abbotsford, BC",3,4,4,18/01/2022,"$1,899,000",22/01/2022,"$2,100,000"
570,Apartment/Condominium,,856 sqft,Yes,$700,R2643417,,Residential,2021,,"433 - 31158 Westridge Pl, Abbotsford, BC",2,2,2,17/01/2022,"$599,999",22/01/2022,"$625,000"
571,Single Family Residence,"$3,902",1080 sqft,No,$925,R2644693,,Residential,1960,,"2633 Cyril St, Abbotsford, BC",1,3,1,23/01/2022,"$999,000",23/01/2022,"$1,371,000"
572,Townhouse,"$1,779",1178 sqft,Yes,$445,R2810763,,Residential,1995,,"20 - 34332 Maclure Rd, Abbotsford, BC",1,2,1,29/08/2023,"$524,900",11/09/2023,"$522,000"
573,Apartment/Condominium,"$1,119",1134 sqft,Yes,$326,R2644391,,Residential,1988,,"128 - 32853 Landeau Pl, Abbotsford, BC",2,2,1,19/01/2022,"$369,900",22/01/2022,"$470,000"
574,Single Family Residence,"$4,187",2956 sqft,Yes,$405,R2642074,,Residential,1985,,"35465 Stafford Pl, Abbotsford, BC",2,6,8,10/01/2022,"$1,199,000",22/01/2022,"$1,350,000"
575,Townhouse,"$2,407",1184 sqft,No,$548,R2644699,,Residential,2019,,"4 - 2505 Ware St, Abbotsford, BC",2,2,2,19/01/2022,"$649,900",23/01/2022,"$761,000"
576,Single Family Residence,"$2,820",2320 sqft,No,$387,R2642994,,Residential,2015,,"242 Sumas Way, Abbotsford, BC",3,4,2,16/01/2022,"$899,000",24/01/2022,"$1,105,000"
577,Apartment/Condominium,"$1,397",727 sqft,Yes,$536,R2643365,,Residential,2009,,"409 - 2943 Nelson Pl, Abbotsford, BC",1,1,1,17/01/2022,"$389,900",24/01/2022,"$489,000"
578,Single Family Residence,"$4,646",3798 sqft,Yes,$421,R2643054,,Residential,1999,,"3542 Promontory Crt, Abbotsford, BC",3,9,4,17/01/2022,"$1,599,900",24/01/2022,"$1,812,000"
579,Single Family Residence,"$5,157",3246 sqft,Yes,$508,R2641930,,Residential,1975,,"2518 Hyatt Pl, Abbotsford, BC",3,4,7,16/01/2022,"$1,650,000",24/01/2022,"$1,605,000"
580,Apartment/Condominium,"$1,354",921 sqft,Yes,$487,R2643724,,Residential,1993,,"203 - 2962 Trethewey St, Abbotsford, BC",2,2,1,16/01/2022,"$449,000",24/01/2022,"$540,000"
581,Townhouse,,1532 sqft,Yes,$531,R2890745,,Residential,2022,,"11 - 1419 Mccallum Rd, Abbotsford, BC",2,3,2,04/06/2024,"$814,000",-,Not Sold Yet
582,Single Family Residence,"$3,676",2285 sqft,No,$525,R2641867,,Residential,1985,,"2964 Babich St, Abbotsford, BC",2,4,5,09/01/2022,"$1,199,700",24/01/2022,"$1,430,100"
583,Apartment/Condominium,,450 sqft,Yes,$844,R2644795,,Residential,2022,,"404 - 1514 Mccallum Rd, Abbotsford, BC",1,1,0,24/01/2022,"$379,900",24/01/2022,"$415,000"
584,Townhouse,"$2,313",1393 sqft,Yes,$538,R2642293,,Residential,2006,,"101 - 4401 Blauson Blvd, Abbotsford, BC",2,3,3,11/01/2022,"$749,900",26/01/2022,"$750,000"
585,Single Family Residence,"$1,571",2779 sqft,Yes,"$1,079",R2638120,,Residential,1980,,"27701 Montesina Ave, Abbotsford, BC",2,4,6,07/12/2021,"$2,999,999",26/01/2022,"$2,990,000"
586,Townhouse,"$2,409",1486 sqft,Yes,$537,R2640669,,Residential,1990,,"96 - 36060 Old Yale Rd, Abbotsford, BC",2,3,2,03/01/2022,"$799,000",26/01/2022,"$785,000"
587,Single Family Residence,"$4,859",3912 sqft,Yes,$370,R2703599,,Residential,2003,,"34189 Higginson Cres, Abbotsford, BC",3,7,4,22/06/2022,"$1,449,000",09/07/2022,"$1,360,000"
588,Single Family Residence,"$3,141",1188 sqft,Yes,$673,R2644955,,Residential,1978,,"34867 Glenn Mountain Dr, Abbotsford, BC",1,3,3,20/01/2022,"$799,900",27/01/2022,"$930,000"
589,Townhouse,"$2,321",1164 sqft,No,$567,R2874147,,Residential,1981,,"254 - 32550 Maclure Rd, Abbotsford, BC",1,3,1,22/04/2024,"$660,000",30/04/2024,"$650,000"
590,Single Family Residence,"$3,353",1658 sqft,Yes,$596,R2861746,,Residential,1978,,"34065 Hazelwood Ave, Abbotsford, BC",1,4,3,18/03/2024,"$988,888",-,Not Sold Yet
591,Single Family Residence,"$6,016",4146 sqft,Yes,$687,R2866810,,Residential,2017,,"34565 Delair Rd, Abbotsford, BC",3,4,10,07/04/2024,"$2,850,000",-,Not Sold Yet
592,Single Family Residence,"$4,546",1630 sqft,Yes,$834,R2645605,,Residential,1943,,"29566 Maclure Rd, Abbotsford, BC",1,2,0,24/01/2022,"$1,360,000",31/01/2022,"$1,311,000"
593,Single Family Residence,"$3,860",2323 sqft,Yes,$441,R2645620,,Residential,1978,,"34941 High Dr, Abbotsford, BC",2,4,10,19/01/2022,"$1,024,900",31/01/2022,"$1,370,000"
594,Apartment/Condominium,,450 sqft,Yes,$888,R2647012,,Residential,2022,,"505 - 1514 Mccallum Rd, Abbotsford, BC",0,1,0,30/01/2022,"$399,900",31/01/2022,"$440,000"
595,Townhouse,"$2,392",2888 sqft,Yes,$283,R2646159,,Residential,1986,,"20 - 33020 Maclure Rd, Abbotsford, BC",2,3,3,25/01/2022,"$819,900",31/01/2022,"$890,000"
596,Single Family Residence,"$5,655",3777 sqft,Yes,$397,R2646088,,Residential,1987,,"2727 St. Moritz Way, Abbotsford, BC",3,6,8,24/01/2022,"$1,499,900",31/01/2022,"$1,455,000"
597,Townhouse,"$2,008",1168 sqft,No,$545,R2646300,,Residential,1982,,"204 - 32550 Maclure Rd, Abbotsford, BC",1,3,2,25/01/2022,"$637,700",30/01/2022,"$755,000"
598,Townhouse,"$2,370",2053 sqft,No,$291,R2645019,,Residential,1979,,"15 - 32858 Landeau Pl, Abbotsford, BC",2,4,2,25/01/2022,"$598,800",31/01/2022,"$801,000"
599,Single Family Residence,"$3,925",2360 sqft,Yes,$519,R2645162,,Residential,1986,,"2279 Woodstock Dr, Abbotsford, BC",2,4,2,26/01/2022,"$1,225,000",01/02/2022,"$1,251,000"
600,Single Family Residence,"$3,940",2170 sqft,Yes,$679,R2646779,,Residential,1968,,"2593 Adelaide St, Abbotsford, BC",2,4,6,27/01/2022,"$1,475,000",01/02/2022,"$1,465,000"
601,Townhouse,"$2,084",1562 sqft,No,$384,R2647404,,Residential,1979,,"24 - 2998 Mouat Dr, Abbotsford, BC",2,3,2,30/01/2022,"$600,000",01/02/2022,"$787,000"
602,Apartment/Condominium,"$1,042",920 sqft,Yes,$313,R2646076,,Residential,1981,,"305 - 32119 Old Yale Rd, Abbotsford, BC",1,2,1,26/01/2022,"$288,800",01/02/2022,"$340,800"
603,Single Family Residence,"$3,596",1227 sqft,No,$977,R2644566,,Residential,1972,,"32045 Joyce Ave, Abbotsford, BC",1,3,4,19/01/2022,"$1,199,000",02/02/2022,"$1,330,000"
604,Townhouse,"$2,008",1212 sqft,No,$576,R2647768,,Residential,1981,,"8 - 3030 Trethewey St, Abbotsford, BC",1,3,1,01/02/2022,"$699,000",02/02/2022,"$775,000"
605,Apartment/Condominium,$986,884 sqft,Yes,$441,R2697988,,Residential,1974,,"207 - 32175 Old Yale Rd, Abbotsford, BC",1,2,1,06/06/2022,"$389,900",02/07/2022,"$368,000"
606,Single Family Residence,"$4,151",2878 sqft,Yes,$434,R2646886,,Residential,1984,,"2021 Mcmillan Rd, Abbotsford, BC",3,6,5,27/01/2022,"$1,249,900",02/02/2022,"$1,410,000"
607,Townhouse,"$1,431",1261 sqft,No,$329,R2647331,,Residential,1987,,"53 - 32691 Garibaldi Dr, Abbotsford, BC",1,1,1,01/02/2022,"$415,000",06/02/2022,"$461,000"
608,Apartment/Condominium,$996,735 sqft,No,$542,R2674588,,Residential,1975,,"136 - 1909 Salton Rd, Abbotsford, BC",1,1,1,05/04/2022,"$399,000",-,-
