,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
1233,Townhouse,"$1,658",874 sqft,Yes,$686,R2674778,,Residential,2007,,"106 - 7333 16 Th Ave, Burnaby, BC",2,2,1,07/04/2022,"$599,999",11/04/2022,"$660,000"
1234,Apartment/Condominium,"$1,399",797 sqft,Yes,$751,R2672997,,Residential,1998,,"204 - 3939 Hastings St, Burnaby, BC",2,2,1,04/04/2022,"$599,000",11/04/2022,"$610,000"
1235,Apartment/Condominium,,611 sqft,Yes,$926,R2671475,,Residential,2012,,"129 - 5788 Sidley St, Burnaby, BC",1,1,1,30/03/2022,"$566,000",11/04/2022,"$566,000"
1236,Apartment/Condominium,"$2,131",812 sqft,Yes,$983,R2671111,,Residential,2019,,"107 - 1728 Gilmore Ave, Burnaby, BC",2,2,1,29/03/2022,"$799,000",11/04/2022,"$725,000"
1237,Apartment/Condominium,"$2,553",760 sqft,Yes,"$1,157",R2672571,,Residential,2019,,"5106 - 4510 Halifax Way, Burnaby, BC",2,2,1,03/04/2022,"$879,900",11/04/2022,"$867,000"
1238,Apartment/Condominium,"$1,535",801 sqft,Yes,$599,R2673062,,Residential,1987,,"302 - 3401 Curle Ave, Burnaby, BC",1,1,1,04/04/2022,"$479,900",11/04/2022,"$530,000"
1239,Apartment/Condominium,"$1,917",902 sqft,Yes,$840,R2674650,,Residential,2012,,"207 - 7090 Edmonds St, Burnaby, BC",2,2,1,06/04/2022,"$758,000",12/04/2022,"$860,800"
1240,Apartment/Condominium,"$2,723",1008 sqft,Yes,"$1,091",R2668058,,Residential,2015,,"1203 - 4688 Kingsway, Burnaby, BC",2,2,2,20/03/2022,"$1,100,000",12/04/2022,"$1,050,000"
1241,Single Family Residence,"$5,682",2199 sqft,No,$858,R2674227,,Residential,1964,,"6585 Aubrey St, Burnaby, BC",2,3,4,06/04/2022,"$1,888,000",12/04/2022,"$2,060,000"
1242,Apartment/Condominium,"$1,621",1117 sqft,Yes,$527,R2674702,,Residential,1976,,"327 - 9101 Horne St, Burnaby, BC",2,2,1,07/04/2022,"$589,000",12/04/2022,"$635,000"
1243,Apartment/Condominium,"$1,065",540 sqft,Yes,"$1,294",R2672288,,Residential,2021,,"4604 - 4650 Brentwood Blvd, Burnaby, BC",1,1,1,03/04/2022,"$699,000",12/04/2022,"$738,000"
1244,Apartment/Condominium,"$2,065",618 sqft,Yes,"$1,210",R2675000,,Residential,2020,,"4301 - 1888 Gilmore Ave, Burnaby, BC",1,1,1,07/04/2022,"$748,000",12/04/2022,"$790,000"
1245,Apartment/Condominium,"$2,292",1114 sqft,Yes,$734,R2666838,,Residential,1993,,"1602 - 6188 Patterson Ave, Burnaby, BC",2,2,1,18/03/2022,"$818,000",12/04/2022,"$798,000"
1246,Single Family Residence,"$4,298",2281 sqft,No,$876,R2675814,,Residential,1971,,"5045 Woodsworth St, Burnaby, BC",3,6,3,11/04/2022,"$1,999,888",12/04/2022,"$1,950,000"
1247,Apartment/Condominium,"$1,693",589 sqft,Yes,"$1,101",R2670670,,Residential,2020,,"2001 - 7388 Kingsway, Burnaby, BC",1,1,1,28/03/2022,"$649,000",17/04/2022,"$680,000"
1248,Apartment/Condominium,,890 sqft,Yes,"$1,067",R2672470,,Residential,2021,,"1201 - 5311 Goring St, Burnaby, BC",2,2,1,03/04/2022,"$949,900",15/04/2022,"$938,000"
1249,Single Family Residence,"$4,249",2310 sqft,Yes,$704,R2674962,,Residential,1986,,"7286 11 Th Ave, Burnaby, BC",3,5,4,07/04/2022,"$1,628,000",17/04/2022,"$1,630,000"
1250,Apartment/Condominium,"$1,070",550 sqft,Yes,$814,R2670978,,Residential,1994,,"104 - 6745 Station Hill Crt, Burnaby, BC",1,0,1,29/03/2022,"$448,000",16/04/2022,"$435,000"
1251,Apartment/Condominium,"$2,692",909 sqft,Yes,$878,R2616085,,Residential,2015,,"2306 - 4508 Hazel St, Burnaby, BC",2,2,1,06/09/2021,"$799,000",16/04/2022,"$880,000"
1252,Apartment/Condominium,"$2,467",775 sqft,Yes,"$1,070",R2673271,,Residential,2020,,"2008 - 6383 Mckay Ave, Burnaby, BC",2,2,1,04/04/2022,"$829,900",14/04/2022,"$829,000"
1253,Townhouse,"$1,832",1014 sqft,Yes,$689,R2676893,,Residential,2010,,"37 - 7428 14th Ave, Burnaby, BC",1,2,1,12/04/2022,"$699,000",17/04/2022,"$761,000"
1254,Single Family Residence,"$7,370",3483 sqft,Yes,$760,R2655178,,Residential,2018,,"4040 Curle Ave, Burnaby, BC",4,6,4,21/02/2022,"$2,650,000",16/04/2022,"$2,570,000"
1255,Townhouse,"$2,429",1777 sqft,No,$562,R2675714,,Residential,1983,,"9093 Moorside Pl, Burnaby, BC",2,3,1,10/04/2022,"$999,000",18/04/2022,"$1,120,400"
1256,Single Family Residence,"$5,608",3683 sqft,Yes,$678,R2667886,,Residential,1994,,"6911 Union St, Burnaby, BC",3,5,2,21/03/2022,"$2,499,900",18/04/2022,"$2,450,000"
1257,Apartment/Condominium,"$1,653",945 sqft,Yes,$685,R2676554,,Residential,1983,,"803 - 4194 Maywood St, Burnaby, BC",1,2,2,11/04/2022,"$648,000",18/04/2022,"$690,000"
1258,Apartment/Condominium,"$1,495",590 sqft,Yes,$845,R2675875,,Residential,2008,,"1908 - 7088 Salisbury Ave, Burnaby, BC",1,1,1,11/04/2022,"$499,000",18/04/2022,"$590,000"
1259,Apartment/Condominium,"$1,897",855 sqft,Yes,$911,R2676856,,Residential,2005,,"1801 - 4132 Halifax St, Burnaby, BC",1,1,2,10/04/2022,"$779,000",18/04/2022,"$825,000"
1260,Apartment/Condominium,"$2,001",1025 sqft,Yes,$768,R2675425,,Residential,2004,,"501 - 4380 Halifax St, Burnaby, BC",2,2,1,10/04/2022,"$788,000",18/04/2022,"$908,000"
1261,Townhouse,"$1,440",647 sqft,Yes,$772,R2675700,,Residential,2011,,"108 - 7227 Royal Oak Ave, Burnaby, BC",1,1,1,10/04/2022,"$499,800",18/04/2022,"$610,000"
1262,Multi Family,"$3,809",2132 sqft,Yes,$697,R2675888,,Residential,2004,,"8205 15th Ave, Burnaby, BC",3,4,3,11/04/2022,"$1,488,000",18/04/2022,"$1,488,000"
1263,Townhouse,"$3,090",1629 sqft,Yes,$767,R2677171,,Residential,2012,,"106 - 8485 New Haven Close, Burnaby, BC",3,4,2,13/04/2022,"$1,250,000",19/04/2022,"$1,290,000"
1264,Apartment/Condominium,"$1,572",820 sqft,Yes,$974,R2674592,,Residential,2017,,"505 - 5883 Barker Ave, Burnaby, BC",2,2,1,06/04/2022,"$799,000",19/04/2022,"$870,000"
1265,Apartment/Condominium,"$2,310",1425 sqft,Yes,$770,R2667461,,Residential,2008,,"402 - 7339 Macpherson Ave, Burnaby, BC",2,3,2,21/03/2022,"$1,098,000",20/04/2022,"$1,050,000"
1266,Apartment/Condominium,"$1,849",570 sqft,Yes,"$1,210",R2674805,,Residential,2020,,"2307 - 6383 Mckay Ave, Burnaby, BC",1,1,1,07/04/2022,"$689,900",19/04/2022,"$725,000"
1267,Apartment/Condominium,"$1,595",701 sqft,Yes,$838,R2675431,,Residential,2009,,"2503 - 9868 Cameron St, Burnaby, BC",1,1,1,10/04/2022,"$588,000",19/04/2022,"$600,000"
1268,Apartment/Condominium,,850 sqft,Yes,"$1,176",R2668518,,Residential,2023,,"706 - 4285 Dawson St, Burnaby, BC",2,2,1,23/03/2022,"$999,900",19/04/2022,"$999,900"
1269,Single Family Residence,"$5,054",2376 sqft,No,$715,R2676326,,Residential,1951,,"3743 Kincaid St, Burnaby, BC",2,4,0,10/04/2022,"$1,699,000",19/04/2022,"$1,696,000"
1270,Townhouse,"$1,611",854 sqft,Yes,$770,R2675259,,Residential,1997,,"10 - 6588 Southoaks Cres, Burnaby, BC",2,2,1,10/04/2022,"$658,000",19/04/2022,"$635,000"
1271,Apartment/Condominium,"$2,514",889 sqft,Yes,"$1,066",R2679525,,Residential,2019,,"2206 - 1788 Gilmore Ave, Burnaby, BC",2,2,1,20/04/2022,"$948,000",23/04/2022,"$935,000"
1272,Single Family Residence,"$4,677",1521 sqft,No,"$1,287",R2671363,,Residential,1952,,"7366 Broadway, Burnaby, BC",2,3,1,30/03/2022,"$1,959,000",23/04/2022,"$1,819,000"
1273,Apartment/Condominium,"$1,573",751 sqft,Yes,$905,R2676552,,Residential,2008,,"1105 - 4888 Brentwood Dr, Burnaby, BC",1,1,1,12/04/2022,"$680,000",23/04/2022,"$678,500"
1274,Apartment/Condominium,,1801 sqft,Yes,"$1,043",R2681585,,Residential,2026,,"TH6 - 2135 Springer Ave, Burnaby, BC",3,3,0,22/04/2022,"$1,879,900",23/04/2022,"$1,879,900"
1275,Apartment/Condominium,"$1,691",916 sqft,Yes,$729,R2679343,,Residential,1985,,"1401 - 4194 Maywood St, Burnaby, BC",1,2,2,19/04/2022,"$668,000",23/04/2022,"$660,000"
1276,Apartment/Condominium,"$1,250",611 sqft,Yes,$767,R2679895,,Residential,2015,,"008 - 9080 University Cres, Burnaby, BC",1,1,1,21/04/2022,"$469,000",23/04/2022,"$469,000"
1277,Apartment/Condominium,"$2,337",1185 sqft,Yes,$724,R2673712,,Residential,1991,,"2206 - 5885 Olive Ave, Burnaby, BC",2,2,1,05/04/2022,"$858,000",23/04/2022,"$835,000"
1278,Single Family Residence,"$7,665",3978 sqft,Yes,$899,R2675045,,Residential,2016,,"4276 Burke St, Burnaby, BC",6,6,2,05/04/2022,"$3,580,000",22/04/2022,"$3,353,000"
1279,Apartment/Condominium,"$2,207",824 sqft,Yes,$968,R2678004,,Residential,2019,,"121 - 1768 Gilmore Ave, Burnaby, BC",2,2,1,17/04/2022,"$798,000",24/04/2022,"$940,000"
1280,Apartment/Condominium,"$2,265",1035 sqft,Yes,$838,R2664109,,Residential,2008,,"202 - 4808 Hazel St, Burnaby, BC",2,2,1,13/03/2022,"$868,000",24/04/2022,"$850,000"
1281,Townhouse,"$2,812",2300 sqft,Yes,$530,R2678114,,Residential,1988,,"9266 Goldhurst Terr, Burnaby, BC",3,4,2,18/04/2022,"$1,219,000",24/04/2022,"$1,260,000"
1282,Apartment/Condominium,,837 sqft,Yes,"$1,254",R2671771,,Residential,2026,,"2206 - 2135 Springer Ave, Burnaby, BC",2,2,0,31/03/2022,"$1,049,900",24/04/2022,"$1,049,900"
1283,Apartment/Condominium,"$1,529",703 sqft,Yes,$825,R2677836,,Residential,2004,,"304 - 6833 Station Hill Dr, Burnaby, BC",2,2,1,14/04/2022,"$580,000",24/04/2022,"$628,000"
1284,Apartment/Condominium,"$1,359",888 sqft,Yes,$619,R2854690,,Residential,1981,,"904 - 9595 Erickson Dr, Burnaby, BC",1,2,1,29/02/2024,"$550,000",12/05/2024,"$540,000"
1285,Single Family Residence,"$5,599",4297 sqft,Yes,$555,R2676292,,Residential,1981,,"1041 Ayshire Dr, Burnaby, BC",3,4,6,11/04/2022,"$2,388,000",25/04/2022,"$2,250,000"
1286,Apartment/Condominium,"$1,044",668 sqft,Yes,$681,R2677077,,Residential,1993,,"201 - 9623 Manchester Dr, Burnaby, BC",1,1,1,13/04/2022,"$455,000",24/04/2022,"$482,000"
1287,Apartment/Condominium,"$1,586",479 sqft,Yes,"$1,250",R2678999,,Residential,2020,,"2109 - 6383 Mckay Ave, Burnaby, BC",1,1,1,17/04/2022,"$599,000",25/04/2022,"$625,000"
1288,Townhouse,"$2,852",1443 sqft,Yes,$684,R2677853,,Residential,2011,,"1301 - 8485 New Haven Close, Burnaby, BC",2,3,2,18/04/2022,"$988,000",25/04/2022,"$1,330,000"
1289,Townhouse,"$1,944",912 sqft,Yes,$855,R2678364,,Residential,2006,,"38 - 7370 Stride Ave, Burnaby, BC",1,2,1,18/04/2022,"$779,900",25/04/2022,"$770,000"
1290,Apartment/Condominium,"$1,596",692 sqft,Yes,$852,R2678111,,Residential,2008,,"211 - 4728 Brentwood Dr, Burnaby, BC",1,1,1,17/04/2022,"$589,900",25/04/2022,"$602,500"
1291,Apartment/Condominium,"$1,610",888 sqft,Yes,$707,R2677980,,Residential,1996,,"102 - 5281 Oakmount Cres, Burnaby, BC",1,2,1,18/04/2022,"$628,000",25/04/2022,"$658,000"
1292,Townhouse,"$3,195",1621 sqft,Yes,$789,R2678774,,Residential,2003,,"1 - 6539 Elgin Ave, Burnaby, BC",2,3,2,17/04/2022,"$1,280,000",25/04/2022,"$1,400,000"
1293,Apartment/Condominium,"$1,220",985 sqft,Yes,$506,R2677733,,Residential,1985,,"317 - 3883 Laurel St, Burnaby, BC",1,2,1,18/04/2022,"$499,000",25/04/2022,"$542,000"
1294,Single Family Residence,"$5,837",2000 sqft,No,$999,R2678535,,Residential,1930,,"6926 Waverley Ave, Burnaby, BC",1,5,8,18/04/2022,"$1,999,000",25/04/2022,"$2,400,000"
1295,Apartment/Condominium,"$1,435",1089 sqft,Yes,$569,R2670547,,Residential,1982,,"405 - 2060 Bellwood Ave, Burnaby, BC",1,2,1,27/03/2022,"$619,900",28/04/2022,"$590,000"
1296,Apartment/Condominium,"$2,774",1428 sqft,Yes,"$1,119",R2645199,,Residential,2010,,"2703 - 6188 Wilson Ave, Burnaby, BC",2,2,2,23/01/2022,"$1,598,000",27/04/2022,"$1,485,000"
1297,Apartment/Condominium,"$1,883",1075 sqft,Yes,$557,R2678243,,Residential,1991,,"705 - 5885 Olive Ave, Burnaby, BC",2,2,1,18/04/2022,"$599,000",27/04/2022,"$710,000"
1298,Apartment/Condominium,"$2,102",1093 sqft,Yes,$640,R2676927,,Residential,2000,,"307 - 6611 Southoaks Cres, Burnaby, BC",2,2,1,13/04/2022,"$699,900",28/04/2022,"$705,000"
1299,Multi Family,"$3,471",1317 sqft,Yes,$985,R2682405,,Residential,2007,,"5187 Dominion St, Burnaby, BC",3,4,1,27/04/2022,"$1,298,000",28/04/2022,"$1,285,000"
1300,Townhouse,"$2,649",1322 sqft,Yes,$740,R2669824,,Residential,2007,,"117 - 9088 Halston Crt, Burnaby, BC",2,3,2,25/03/2022,"$979,000",29/04/2022,"$978,000"
1301,Single Family Residence,"$5,881",3326 sqft,Yes,$678,R2676052,,Residential,2008,,"7284 16th Ave, Burnaby, BC",5,6,6,10/04/2022,"$2,258,000",28/04/2022,"$2,141,000"
1302,Apartment/Condominium,"$1,589",921 sqft,Yes,$684,R2681496,,Residential,1985,,"1205 - 4134 Maywood St, Burnaby, BC",1,2,1,24/04/2022,"$630,000",29/04/2022,"$650,000"
1303,Apartment/Condominium,"$2,692",859 sqft,Yes,"$1,046",R2677429,,Residential,2017,,"3506 - 4485 Skyline Dr, Burnaby, BC",2,2,1,14/04/2022,"$899,000",01/05/2022,"$960,000"
1304,Apartment/Condominium,"$1,972",1044 sqft,Yes,$754,R2681279,,Residential,1996,,"1507 - 6838 Station Hill Dr, Burnaby, BC",2,2,1,24/04/2022,"$788,000",01/05/2022,"$778,000"
1305,Apartment/Condominium,"$1,710",895 sqft,Yes,$758,R2681198,,Residential,2007,,"309 - 9233 Government St, Burnaby, BC",2,2,1,24/04/2022,"$678,900",01/05/2022,"$700,000"
1306,Apartment/Condominium,"$1,327",874 sqft,Yes,$628,R2678520,,Residential,1983,,"1601 - 9541 Erickson Dr, Burnaby, BC",1,2,1,18/04/2022,"$549,000",01/05/2022,"$616,000"
1307,Single Family Residence,"$5,124",2240 sqft,Yes,$889,R2669896,,Residential,1964,,"2131 Jordan Dr, Burnaby, BC",1,4,4,28/03/2022,"$1,993,000",01/05/2022,"$1,880,000"
1308,Townhouse,"$3,200",1688 sqft,Yes,$761,R2680462,,Residential,2011,,"401 - 8485 New Haven Close, Burnaby, BC",3,4,2,24/04/2022,"$1,285,000",01/05/2022,"$1,370,000"
1309,Townhouse,"$2,804",2157 sqft,Yes,$463,R2679037,,Residential,1992,,"14 - 2600 Beaverbrook Cres, Burnaby, BC",2,3,2,19/04/2022,"$999,000",01/05/2022,"$1,150,000"
1310,Apartment/Condominium,"$1,426",720 sqft,Yes,"$1,166",R2673124,,Residential,2021,,"2801 - 4650 Brentwood Blvd, Burnaby, BC",2,2,1,03/04/2022,"$839,900",01/05/2022,"$827,000"
1311,Apartment/Condominium,"$1,972",950 sqft,Yes,$735,R2680468,,Residential,1994,,"1007 - 5833 Wilson Ave, Burnaby, BC",2,2,0,24/04/2022,"$699,000",02/05/2022,"$730,000"
1312,Single Family Residence,"$5,501",2614 sqft,No,$696,R2681683,,Residential,1968,,"5425 Meadedale Dr, Burnaby, BC",2,5,7,25/04/2022,"$1,820,000",02/05/2022,"$1,950,000"
1313,Apartment/Condominium,"$1,413",622 sqft,Yes,$964,R2681202,,Residential,2007,,"1106 - 7088 18th Ave, Burnaby, BC",1,1,1,25/04/2022,"$599,888",02/05/2022,"$595,000"
1314,Apartment/Condominium,"$1,160",681 sqft,Yes,$660,R2681384,,Residential,1982,,"1403 - 4165 Maywood St, Burnaby, BC",1,1,1,25/04/2022,"$449,900",02/05/2022,"$490,000"
1315,Apartment/Condominium,"$2,012",1080 sqft,Yes,$683,R2681209,,Residential,1988,,"1505 - 4350 Beresford St, Burnaby, BC",2,2,1,25/04/2022,"$738,000",02/05/2022,"$745,000"
1316,Townhouse,"$2,230",1400 sqft,Yes,$855,R2680558,,Residential,1995,,"32 - 7488 Salisbury Ave, Burnaby, BC",2,3,1,24/04/2022,"$1,198,000",02/05/2022,"$1,198,000"
1317,Apartment/Condominium,"$1,925",865 sqft,Yes,$809,R2681573,,Residential,2004,,"1402 - 6833 Station Hill Dr, Burnaby, BC",2,2,1,25/04/2022,"$699,800",02/05/2022,"$730,000"
1318,Apartment/Condominium,"$1,321",875 sqft,Yes,$627,R2680477,,Residential,1973,,"516 - 371 Ellesmere Ave, Burnaby, BC",1,2,1,24/04/2022,"$549,000",02/05/2022,"$607,000"
1319,Apartment/Condominium,"$1,206",f78 sq6t,Yes,$542,R2667183,,Residential,1981,,"408 - 9880 Manchester Dr, Burnaby, BC",1,2,1,20/03/2022,"$475,000",04/05/2022,"$470,000"
1320,Townhouse,"$3,442",1938 sqft,Yes,$737,R2681848,,Residential,2006,,"40 - 6736 Southpoint Dr, Burnaby, BC",2,4,2,25/04/2022,"$1,429,000",04/05/2022,"$1,418,000"
1321,Apartment/Condominium,"$2,404",1206 sqft,Yes,$802,R2676449,,Residential,2002,,"1601 - 7368 Sandborne Ave, Burnaby, BC",2,3,0,12/04/2022,"$968,000",04/05/2022,"$928,000"
1322,Single Family Residence,"$4,046",1764 sqft,No,$963,R2675311,,Residential,1970,,"7373 12th Ave, Burnaby, BC",2,4,0,10/04/2022,"$1,699,000",04/05/2022,"$1,508,888"
1323,Apartment/Condominium,"$2,429",1060 sqft,Yes,$838,R2683983,,Residential,2006,,"2606 - 7108 Collier St, Burnaby, BC",2,2,2,02/05/2022,"$889,000",04/05/2022,"$889,000"
1324,Apartment/Condominium,"$1,264",625 sqft,Yes,$766,R2678838,,Residential,2012,,"303 - 7738 Edmonds St, Burnaby, BC",1,1,1,19/04/2022,"$478,800",04/05/2022,"$480,000"
1325,Apartment/Condominium,"$1,549",800 sqft,Yes,$787,R2679597,,Residential,1998,,"404 - 6893 Prenter St, Burnaby, BC",1,2,1,20/04/2022,"$630,000",03/05/2022,"$670,000"
1326,Apartment/Condominium,"$2,039",956 sqft,Yes,$888,R2684433,,Residential,2009,,"608 - 2133 Douglas Rd, Burnaby, BC",2,2,1,02/05/2022,"$849,000",03/05/2022,"$845,000"
1327,Apartment/Condominium,"$1,562",747 sqft,Yes,$801,R2677953,,Residential,2000,,"519 - 6028 Willingdon Ave, Burnaby, BC",1,1,2,18/04/2022,"$599,000",07/05/2022,"$601,999"
1328,Apartment/Condominium,"$1,553",853 sqft,Yes,$703,R2684425,,Residential,1984,,"2005 - 2041 Bellwood Ave, Burnaby, BC",1,2,1,01/05/2022,"$599,900",08/05/2022,"$600,000"
1329,Apartment/Condominium,"$1,129",692 sqft,Yes,$780,R2664317,,Residential,1984,,"1403 - 2041 Bellwood Ave, Burnaby, BC",1,1,1,13/03/2022,"$540,000",08/05/2022,"$500,000"
1330,Apartment/Condominium,"$2,631",991 sqft,Yes,$988,R2683787,,Residential,2019,,"401 - 1728 Gilmore Ave, Burnaby, BC",2,3,2,01/05/2022,"$979,900",08/05/2022,"$1,000,000"
1331,Apartment/Condominium,"$2,379",959 sqft,Yes,"$1,082",R2755661,,Residential,2021,,"407 - 2085 Skyline Crt, Burnaby, BC",2,2,1,26/02/2023,"$1,038,000",04/06/2023,"$1,020,000"
1332,Townhouse,"$2,260",1839 sqft,Yes,$570,R2683465,,Residential,1981,,"8553 Wilderness Crt, Burnaby, BC",3,4,2,01/05/2022,"$1,049,000",08/05/2022,"$1,203,000"
1333,Single Family Residence,"$5,374",2604 sqft,Yes,$878,R2683986,,Residential,1983,,"4875 Neville St, Burnaby, BC",2,4,6,02/05/2022,"$2,288,000",08/05/2022,"$2,288,000"
1334,Apartment/Condominium,"$1,948",970 sqft,Yes,$658,R2682831,,Residential,2017,,"310 - 9168 Slopes Mews, Burnaby, BC",2,2,1,28/04/2022,"$639,000",08/05/2022,"$690,000"
1335,Single Family Residence,"$3,919",2450 sqft,No,$653,R2683664,,Residential,1980,,"7137 Elwell St, Burnaby, BC",2,5,2,01/05/2022,"$1,599,900",09/05/2022,"$1,618,000"
1336,Single Family Residence,"$4,327",2120 sqft,No,$753,R2683355,,Residential,1967,,"100 Stratford Ave N, Burnaby, BC",2,5,2,01/05/2022,"$1,598,000",09/05/2022,"$1,562,500"
1337,Apartment/Condominium,,805 sqft,Yes,"$1,116",R2679942,,Residential,2021,,"1003 - 6080 Mckay Ave, Burnaby, BC",2,2,1,19/04/2022,"$899,000",09/05/2022,"$888,000"
1338,Apartment/Condominium,"$1,706",906 sqft,Yes,$727,R2681126,,Residential,1989,,"406 - 3970 Linwood St, Burnaby, BC",1,2,2,25/04/2022,"$659,000",09/05/2022,"$670,000"
1339,Apartment/Condominium,,869 sqft,No,$504,R2671722,,Residential,1960,,"101 - 550 Esmond Ave N, Burnaby, BC",1,2,1,31/03/2022,"$438,000",09/05/2022,"$428,000"
1340,Apartment/Condominium,"$1,797",1125 sqft,Yes,$582,R2678959,,Residential,1989,,"212 - 5350 Victory St, Burnaby, BC",2,2,0,19/04/2022,"$655,000",09/05/2022,"$651,000"
1341,Townhouse,"$2,337",1183 sqft,Yes,$928,R2677976,,Residential,2018,,"7 - 5122 Canada Way, Burnaby, BC",2,3,2,18/04/2022,"$1,099,000",09/05/2022,"$1,015,000"
1342,Single Family Residence,"$3,748",2864 sqft,No,$568,R2683380,,Residential,1952,,"4806 Canada Way, Burnaby, BC",3,5,2,01/05/2022,"$1,629,000",09/05/2022,"$1,629,000"
1343,Single Family Residence,"$5,417",2652 sqft,No,$754,R2678966,,Residential,1968,,"4042 Georgia St, Burnaby, BC",1,5,6,17/04/2022,"$1,999,900",11/05/2022,"$1,898,000"
1344,Single Family Residence,"$6,787",3703 sqft,Yes,$591,R2683413,,Residential,1991,,"5709 Pioneer Ave, Burnaby, BC",4,5,4,01/05/2022,"$2,190,000",11/05/2022,"$2,470,000"
1345,Single Family Residence,"$7,028",1898 sqft,No,"$1,238",R2685644,,Residential,1959,,"5950 Hardwick St, Burnaby, BC",2,2,4,05/05/2022,"$2,351,000",12/05/2022,"$2,388,000"
1346,Single Family Residence,"$5,732",2100 sqft,Yes,"$1,265",R2748808,,Residential,1954,,"6065 Bryant St, Burnaby, BC",2,4,1,25/01/2023,"$2,658,000",-,-
1347,Apartment/Condominium,"$1,923",770 sqft,Yes,$998,R2679943,,Residential,2020,,"PH57 - 5355 Lane St, Burnaby, BC",2,2,2,19/04/2022,"$768,800",10/05/2022,"$745,800"
1348,Townhouse,"$2,832",1345 sqft,Yes,$854,R2882122,,Residential,2013,,"57 - 6868 Burlington Ave, Burnaby, BC",2,3,1,12/05/2024,"$1,149,000",-,Not Sold Yet
1349,Townhouse,"$1,699",928 sqft,Yes,$753,R2683821,,Residential,2000,,"15 - 7071 Edmonds St, Burnaby, BC",1,2,2,01/05/2022,"$699,000",11/05/2022,"$700,000"
1350,,"$7,209",-,No,,R2894112,,Land,,,"7386 Humphries Ave, Burnaby, BC",0,0,0,11/06/2024,"$2,650,000",-,Not Sold Yet
1351,Single Family Residence,"$5,799",2126 sqft,No,$983,R2681159,,Residential,1936,,"7449 Gray Ave, Burnaby, BC",2,4,3,25/04/2022,"$2,090,000",15/05/2022,"$2,080,000"
1352,Apartment/Condominium,"$1,153",684 sqft,Yes,$606,R2686614,,Residential,1975,,"806 - 6689 Willingdon Ave, Burnaby, BC",1,1,1,08/05/2022,"$415,000",15/05/2022,"$434,000"
1353,Apartment/Condominium,"$2,691",914 sqft,Yes,"$1,203",R2681455,,Residential,2015,,"PH-8 - 6333 Silver Ave, Burnaby, BC",2,2,2,25/04/2022,"$1,099,980",15/05/2022,"$1,085,000"
1354,Single Family Residence,"$5,805",2538 sqft,Yes,"$1,024",R2688130,,Residential,2011,,"39 Glynde Ave N, Burnaby, BC",3,3,4,10/05/2022,"$2,599,900",15/05/2022,"$2,440,000"
1355,Apartment/Condominium,"$1,429",632 sqft,Yes,"$1,200",R2681323,,Residential,2020,,"1409 - 2351 Beta Ave, Burnaby, BC",1,1,1,24/04/2022,"$759,000",15/05/2022,"$730,000"
1356,Townhouse,"$3,414",1840 sqft,Yes,$705,R2686435,,Residential,1994,,"77 - 5950 Oakdale Rd, Burnaby, BC",2,3,4,08/05/2022,"$1,299,000",15/05/2022,"$1,400,000"
1357,Apartment/Condominium,"$1,219",885 sqft,Yes,$604,R2675358,,Residential,1982,,"1003 - 9595 Erickson Dr, Burnaby, BC",1,2,1,09/04/2022,"$535,000",15/05/2022,"$507,500"
1358,Townhouse,"$2,972",1617 sqft,Yes,$741,R2686460,,Residential,2016,,"11 - 7039 Macpherson Ave, Burnaby, BC",2,3,2,08/05/2022,"$1,199,000",15/05/2022,"$1,220,000"
1359,Single Family Residence,"$3,299",1869 sqft,No,$695,R2686548,,Residential,1924,,"8238 12th Ave, Burnaby, BC",2,4,2,05/05/2022,"$1,300,000",16/05/2022,"$1,375,000"
1360,Apartment/Condominium,"$2,152",870 sqft,Yes,$917,R2678161,,Residential,2008,,"2906 - 2289 Yukon Cres, Burnaby, BC",2,2,1,17/04/2022,"$798,000",16/05/2022,"$775,000"
1361,Apartment/Condominium,"$2,324",1307 sqft,Yes,$687,R2686572,,Residential,1990,,"2101 - 6220 Mckay Ave, Burnaby, BC",2,2,1,08/05/2022,"$899,000",16/05/2022,"$940,000"
1362,Apartment/Condominium,"$1,624",1021 sqft,Yes,$537,R2686431,,Residential,1986,,"606 - 3920 Hastings St, Burnaby, BC",1,2,1,08/05/2022,"$549,000",16/05/2022,"$610,000"
1363,Single Family Residence,"$5,703",3941 sqft,Yes,$583,R2685985,,Residential,1993,,"7215 Barnet Rd, Burnaby, BC",4,7,3,08/05/2022,"$2,300,000",16/05/2022,"$2,180,000"
1364,Townhouse,"$1,933",858 sqft,No,$953,R2686475,,Residential,2016,,"32 - 7039 Macpherson Ave, Burnaby, BC",2,2,1,08/05/2022,"$818,000",16/05/2022,"$800,000"
1365,Apartment/Condominium,"$1,687",590 sqft,Yes,"$1,082",R2687388,,Residential,2015,,"1006 - 2008 Rosser Ave, Burnaby, BC",1,1,1,09/05/2022,"$638,800",16/05/2022,"$699,000"
1366,Multi Family,"$3,993",2366 sqft,Yes,$671,R2686039,,Residential,2000,,"5393 Venables St, Burnaby, BC",3,6,1,08/05/2022,"$1,588,800",16/05/2022,"$1,800,000"
