,beds,baths,sqFt,parking,taxes,age,lat,lon,daysOnMarket,priceToTaxRatio,listingYear,listingMonth,distanceToCenter,distanceToSchool,propertyType,streetAddress,nearestSchool,postalCode,neighborhood,soldPricePredicted
2682,5,4,6405.0,3,21911.0,95.0,49.2242351,-123.1451202,183,318.56145315138514,2024,7,4398.678878682672,788.8835131499085,SingleFamily,4051 Marguerite St,Charles Dickens Annex, V6P,Kerrisdale,6692266.488603337
2683,1,1,562.0,1,1535.0,4.0,49.2058855,-123.0270933,183,384.3641693811075,2024,7,1953.2829612290195,413.8296552353843,Condo,3588 Sawmill Cres,Emily Carr Elementary, V5S,Killarney,589368.0536501926
2684,3,2,1090.0,1,3164.0,27.0,49.2873216,-123.12395829525124,183,432.6801517067004,2024,7,2551.423345773741,669.0162028019174,Townhouse,1166 Melville St,Columbia College, V6E,Downtown,1369415.035518412
2685,2,2,1394.0,1,3957.0,12.0,49.2409691,-123.1162227,183,449.8357341420268,2024,7,1636.466612752696,567.5039698332006,Townhouse,2912 W 33rd Ave,šxʷwəq̓ʷəθət Crosstown Elementary, V5Y,Riley Park,1762847.8966559675
2686,1,1,770.0,1,2358.0,10.0,49.27627914999999,-123.12905320521872,183,334.18150975402887,2024,7,5763.294798746364,501.3988054231775,Condo,1351 Continental St,St Francis of Assisi, V6Z,Downtown,785450.3383613131
2687,2,1,771.0,2,3628.0,71.0,49.23936285,-123.10111917370944,183,1071.909592061742,2024,7,7791.009690062567,454.05035298383245,SingleFamily,5050 Main St,Lord Byng Secondary, V5W,Riley Park,3314736.3748434978
2688,3,3,2472.0,0,12993.0,15.0,49.2532687,-123.1739419,183,337.7818825521435,2024,7,1226.9744001486686,327.48259589744305,SingleFamily,4371 Puget Dr,šxʷwəq̓ʷəθət Crosstown Elementary, V6L,Dunbar-Southlands,4417399.092817258
2689,2,1,801.0,1,1908.0,50.0,49.28738095,-123.1393039278878,183,439.72746331236897,2024,7,6237.17490336538,444.2895467534687,Condo,1725 Pendrell St,Carnarvon Community Elementary, V6G,West End,831349.0981906729
2690,1,1,582.0,1,2012.0,5.0,49.2747004,-123.1149986,183,396.6202783300199,2024,7,5692.39434189192,181.27931228136347,Condo,87 Nelson St,Quilchena Elementary, V6Z,Downtown,800419.7925816064
2691,1,1,540.0,1,2289.0,5.0,49.27720925,-123.1285575603956,183,349.0607252075142,2024,7,1146.190348535962,336.78041108003004,Condo,1283 Howe St,Elsie Roy Elementary, V6Z,Downtown,794597.5272403937
2692,2,2,880.0,1,2878.0,5.0,49.21112495,-123.11581700672396,183,343.29395413481586,2024,7,6862.234988409387,409.9635990721669,Condo,455 Marine Dr Sw,Hastings Community Elementary, V5X,Marpole,994601.781221685
2693,5,3,1688.0,2,7131.0,30.0,49.2476308,-123.0644258,183,270.36881222829896,2024,7,708.6977504575678,376.46821057027097,SingleFamily,112 E 26th Ave,Elsie Roy Elementary, V5N,Kensington-Cedar Cottage,1947750.7374392764
2694,3,3,1627.0,1,4285.0,7.0,49.2774551,-123.0437429,183,390.8984830805134,2024,7,4068.2517408665167,628.3143097951037,Townhouse,1865 Adanac St,Royal Canadian College, V5K,Hastings-Sunrise,1673427.5030935695
2695,2,2,767.0,1,2411.0,10.0,49.26405715,-123.18160695,183,372.8743260058067,2024,7,4828.21396358974,430.64837512304206,Condo,2528 Collingwood St,Vancouver Hebrew Academy, V6R,Kitsilano,895425.8339843946
2696,2,2,1509.0,1,5472.0,30.0,49.2657197,-123.045214,183,328.58187134502924,2024,7,3536.2222790599867,137.95379341481117,MultiFamily,2057 E 5th Ave,Vancouver College, V5M,Hastings-Sunrise,1802597.4473062262
2697,1,1,700.0,1,1794.0,35.0,49.26617396666667,-123.14712108666669,183,373.4113712374582,2024,7,13130.913017609995,202.09801054456253,Condo,1876 W 6th Ave,University Hill Secondary, V6J,Kitsilano,664090.1903178103
2698,1,1,586.0,1,1699.0,17.0,49.2788274,-123.1072828,183,400.2354326074161,2024,7,1361.0845220000554,342.7878577473366,Condo,688 Abbott St,False Creek Elementary, V6B,Downtown,675243.6123972157
2699,2,2,1413.0,1,2675.0,46.0,49.2672186,-123.1194099,183,317.7196261682243,2024,7,1361.0845220000554,342.7878577473366,Condo,673 Market Hill,False Creek Elementary, V5Z,Fairview,847812.7418689899
2700,1,1,645.0,1,1053.0,42.0,49.2888002,-123.0411899,184,464.3874643874644,2024,7,6237.17490336538,444.2895467534687,Condo,2390 Mcgill St,Carnarvon Community Elementary, V5K,Hastings-Sunrise,483473.6813197317
2701,2,1,863.0,2,1894.0,27.0,49.2067495,-123.04809043993698,184,374.3400211193242,2024,7,2996.475606903377,0.0,Condo,8495 Jellicoe St,Sir William Osler Elementary, V5S,Killarney,710268.3226207744
2702,6,4,2223.0,2,7897.0,23.0,49.2704884,-123.0364292,184,234.2661770292516,2024,7,447.08681673016,575.3736943820888,SingleFamily,813 Windermere St,Pattison High School, V5K,Hastings-Sunrise,1856970.116901037
2703,7,5,5992.0,2,10447.0,34.0,49.2056362,-123.1279309,184,727.4815736575093,2024,7,3041.646851836901,320.003688800062,SingleFamily,3607 Marine Dr Sw,St Francis Xavier, V6P,Marpole,7788747.793099081
2704,2,2,1755.0,2,6067.0,47.0,49.28553805,-123.14069113292685,184,420.1417504532718,2024,7,9195.652283683265,331.68403131855246,Condo,1236 Bidwell St,Lord Strathcona Community Elementary, V6G,West End,2523669.44768523
2705,4,2,1546.0,2,3201.0,12.0,49.2619346,-123.0738175,184,445.1733833177132,2024,7,1217.3800150149284,270.7099877688069,Townhouse,2525 Woodland Dr,Pattison High School, V5N,Kensington-Cedar Cottage,1433265.869083956
2706,4,2,1736.0,2,6956.0,75.0,49.2254903,-123.0399931,184,229.9884991374353,2024,7,1804.2377409807525,521.9705534805584,SingleFamily,3220 E 48th Ave,St. Patrick Regional Secondary, V5S,Killarney,1606743.0714853518
2707,2,2,762.0,1,2258.0,8.0,49.2108199,-123.11652814686056,184,362.2674933569531,2024,7,1331.9108745591243,385.1363005059232,Condo,8131 Nunavut Lane,False Creek Elementary, V5X,Marpole,820702.8971167604
2708,5,2,2381.0,1,6551.0,45.0,49.2383125,-123.085769,184,333.99480995267896,2024,7,1423.7939717903114,246.1495493767212,SingleFamily,4955 Somerville St,False Creek Elementary, V5W,Kensington-Cedar Cottage,2194360.4115373804
2709,1,1,672.0,1,1863.0,17.0,49.255279,-123.1238013,184,428.7707997852925,2024,7,444.33369909255913,585.1611707482607,Condo,3595 W 18Th Ave,Elsie Roy Elementary, V5Z,South Cambie,799703.1583077048
2710,2,2,831.0,1,2653.0,8.0,49.2821613,-123.093393,184,376.93139841688657,2024,7,1719.1438916691725,587.1316644166033,Condo,150 E Cordova St,šxʷwəq̓ʷəθət Crosstown Elementary, V6A,Strathcona,1003838.8465129266
2711,2,2,820.0,1,3048.0,6.0,49.2712961,-123.1034347,184,357.2834645669291,2024,7,1576.4470906983445,482.2876649162336,Condo,1678 Pullman Porter St,False Creek Elementary, V6A,Mount Pleasant,1088901.986115828
2712,1,1,477.0,0,1641.0,3.0,49.2686605,-123.0651899,184,346.1304082876295,2024,7,6086.969018596485,220.1378252461831,Condo,180 E 2nd Ave,Templeton Secondary, V5N,Grandview-Woodland,573573.2447068391
2713,2,2,1126.0,2,5233.0,3.0,49.2581933,-123.1848972,184,351.2325625836041,2024,7,76.20657179523403,493.89927957277,Condo,3639 W 16th Ave,Columbia Academy, V6R,Kitsilano,1834131.7278657285
2714,1,1,662.0,1,2036.0,16.0,49.28338805,-123.1052854,184,340.8094302554028,2024,7,5309.83826360982,277.0934811389448,Condo,36 Water St,St Anthony of Padua, V6B,Downtown,694137.6619657312
2715,3,1,1358.0,1,2764.0,36.0,49.2576247,-123.170462,184,578.5094066570188,2024,7,4799.478280433251,248.9705179933865,MultiFamily,88 W 16th Ave,Vancouver Hebrew Academy, V6L,Arbutus-Ridge,1675488.7358730722
2716,6,8,8672.0,0,55819.0,15.0,49.2216833,-123.154348,184,230.7458034002759,2024,7,5854.380900554345,172.60518897937786,SingleFamily,1155 W 54th Ave,St Francis of Assisi, V6P,Kerrisdale,10539614.978817241
2717,1,1,1373.0,2,4736.0,16.0,49.2749964,-123.125257,184,347.97297297297297,2024,7,1513.7017929687277,290.4276390766128,Condo,1280 Richards St,Lord Roberts Annex, V6B 1S2,Downtown,1640019.894423711
2718,1,1,584.0,1,1192.0,41.0,49.2847581,-123.054594,184,352.3489932885906,2024,7,2785.3065869087354,0.0,Condo,2215 Dundas St,Sir Winston Churchill Secondary, V5K,Hastings-Sunrise,419438.88725461706
2719,2,2,1000.0,1,3181.0,25.0,49.2742529,-123.1194933,184,462.1188305564288,2024,7,3472.457670907074,0.0,Condo,198 Aquarius Mews,Lord Kitchener Elementary, V6Z 2Y4,Downtown,1420625.7541594552
2720,2,2,1160.0,2,4763.0,2.0,49.2174205,-123.11740887704542,184,335.9017425992022,2024,7,4423.060486737927,473.4867123640792,Condo,7433 Cambie St,Royal Canadian College, V6P,Marpole,1605289.0272029128
2721,3,2,1882.0,3,9855.0,76.0,49.2149956,-123.1374874,184,253.57686453576864,2024,7,1993.169103233508,441.9609532490677,SingleFamily,1885 W 62nd Ave,Blessed Sacrament School, V6P,Marpole,2425571.9716706597
2722,9,8,7026.0,4,24794.0,7.0,49.2379171,-123.135473,184,321.85206098249574,2024,7,4763.135129676491,426.9613163532083,SingleFamily,2237 W 37th Ave,Prince Of Wales Secondary, V6M,Shaughnessy,7833894.570905307
2723,5,4,2434.0,2,4177.0,15.0,49.2533298,-123.23316955,184,619.5834330859468,2024,7,7988.537567338,0.0,Townhouse,5879 Gray Ave,Dr George M Weir Elementary, V6S 0A9,Electoral Area A,2589462.5850876505
2724,2,2,1138.0,2,4274.0,21.0,49.27277175,-123.12678400776832,184,385.82124473561066,2024,7,8015.2251652156765,365.978314500955,Condo,1408 Strathmore Mews,Notre Dame Regional Secondary, V6Z,Downtown,1669367.0532692606
2725,1,1,724.0,1,2163.0,22.0,49.27277175,-123.12678400776832,184,379.0513176144244,2024,7,10450.257655632118,649.7363397541766,Condo,1408 Strathmore Mews,Queen Mary Elementary, V6Z,Downtown,822106.4398031385
2726,3,1,1292.0,1,2886.0,37.0,49.2576247,-123.170462,184,554.0540540540541,2024,7,3098.692349126469,384.70458698072986,Townhouse,90 W 16th Ave,VISST, V6L,Arbutus-Ridge,1748221.7963610964
2727,5,3,2140.0,2,8159.0,112.0,49.2447314,-123.1323488,184,280.54908689790415,2024,7,9604.750917443833,157.59201993269755,SingleFamily,7575 Selkirk St,St Mary's, V6H,Shaughnessy,2305289.7439633426
2728,1,1,586.0,0,1841.0,14.0,49.2805097,-123.11973504131652,184,357.95763172189027,2024,7,6091.578429630447,391.0707942341045,Condo,833 Seymour St,David Thompson Secondary, V6B,Downtown,663860.5029366253
2729,3,2,1356.0,1,5201.0,17.0,49.2652548,-123.0910204,184,345.8950201884253,2024,7,5164.755633091607,291.67912590417694,MultiFamily,3205 Carolina St,Lord Selkirk Annex, V5T,Mount Pleasant,1794827.4543496836
2730,4,2,1718.0,1,6739.0,70.0,49.2749632,-123.0337677,184,252.114557055943,2024,7,3463.250198643718,0.0,SingleFamily,3221 Napier St,David Lloyd George Elementary, V5K,Hastings-Sunrise,1706333.1834150204
2731,2,2,821.0,1,2041.0,30.0,49.27780485,-123.12665359690745,184,391.4747672709456,2024,7,1507.5114918143647,463.4125006566553,Condo,1188 Howe St,False Creek Elementary, V6Z 2S8,Downtown,800343.2533328703
2732,2,2,858.0,1,2895.0,10.0,49.2699788,-123.1021084,184,355.3713298791019,2024,7,8726.818199469912,369.21678226914514,Condo,108 E 1st Ave,Vancouver Formosa Academy, V5T,Mount Pleasant,1027454.7325991048
2733,2,2,1368.0,2,3857.0,35.0,49.2734712,-123.1267044,184,349.9870365569095,2024,7,9486.32623327374,226.28490083661347,Condo,431 Pacific St,G T Cunningham Elementary, V6B,Downtown,1352607.727731009
2734,3,2,2067.0,2,18134.0,14.0,49.27116735,-123.1268911905777,184,325.2453953898754,2024,7,3472.457670907074,0.0,Condo,1560 Homer Mews,Lord Kitchener Elementary, V6Z,Downtown,5657861.952429795
2735,1,1,605.0,1,1955.0,14.0,49.27950645,-123.11929843108,184,398.925831202046,2024,7,1636.466612752696,567.5039698332006,Condo,535 Smithe St,šxʷwəq̓ʷəθət Crosstown Elementary, V6B,Downtown,778299.7465378525
2736,3,2,1700.0,3,6229.0,20.0,49.2756621,-123.10159393160286,184,433.4403596082838,2024,7,574.1141642678743,303.3937526916018,Condo,120 Milross Ave,Columbia Academy, V6A,Downtown,2679475.7481440646
2737,2,2,1159.0,1,4202.0,19.0,49.27359615,-123.12920786220332,184,321.2755830556878,2024,7,4325.144702534647,151.94676760417812,Condo,583 Beach Cres,Madrona School, V6Z,Downtown,1348499.7224756635
2738,1,1,585.0,1,1136.0,43.0,49.2752489,-123.061792,184,369.7183098591549,2024,7,325.1729680743293,326.9233804716584,Condo,16 Lakewood Dr,Claren Academy, V5L,Grandview-Woodland,428124.1693214606
2739,2,2,845.0,1,2817.0,18.0,49.28313965,-123.11647484095542,184,347.8878239261626,2024,7,13201.85173445746,281.3535182799935,Condo,610 Granville St,University Hill Secondary, V6B,Downtown,972462.8201999016
2740,1,1,639.0,1,1604.0,20.0,49.20350225,-123.13441925606986,184,372.81795511221947,2024,7,6091.578429630447,391.0707942341045,Condo,8988 Hudson St,David Thompson Secondary, V6P,Marpole,598193.0563470842
2741,2,2,1225.0,2,4660.0,5.0,49.2193624,-123.1408293,185,364.3776824034335,2024,6,10997.375287658144,1007.4645605159484,Condo,1571 W 57th Ave,Queen Mary Elementary, V6P,Marpole,1695615.6437771705
2742,4,2,2114.0,4,6447.0,48.0,49.2757199,-123.063869,185,294.7107181634869,2024,6,4491.889460592131,350.368528488986,SingleFamily,2431 Parker St,Charles Dickens Elementary, V5L,Grandview-Woodland,1908118.0089884596
2743,1,1,551.0,1,1618.0,21.0,49.27843775,-123.12953051426628,185,414.0914709517924,2024,6,604.3451584702032,321.8060644428839,Condo,1238 Burrard St,Columbia Academy, V6E,West End,665581.8603938299
2744,7,3,3491.0,2,12338.0,64.0,49.2392289,-123.1207251,185,355.64921381099043,2024,6,1146.3857475789828,397.7343957305087,SingleFamily,6891 Heather St,Pattison High School, V5Z,South Cambie,4294753.644143843
2745,1,1,663.0,1,1510.0,27.0,49.2493532,-123.1409907,185,429.1390728476821,2024,6,2246.089864921201,28.7409380627752,Condo,1011 King Edward Ave W,L'Ecole Bilingue Elementary, V6J,Shaughnessy,652387.8750330894
2746,1,1,580.0,1,1980.0,5.0,49.21158445,-123.11503943590714,185,375.2525252525252,2024,6,1101.8045292526865,524.1787455577293,Condo,433 Marine Dr Sw,Pattison High School, V5X,Marpole,734129.2994278581
2747,4,3,2416.0,2,11695.0,20.0,49.2534343,-123.1222956,186,323.899102180419,2024,6,708.6977504575678,376.46821057027097,SingleFamily,3418 W 20th Ave,Elsie Roy Elementary, V5Z,South Cambie,3875987.8730668905
2748,4,2,2775.0,2,9788.0,84.0,49.2517275,-123.1552534,187,429.09685328974257,2024,6,3340.70327417133,21.035367375168168,SingleFamily,252 W 23Rd Ave,Johnathan Academy, V6L,Arbutus-Ridge,4247820.41589581
2749,6,3,2286.0,3,6975.0,36.0,49.2303327,-123.0507957,186,286.4516129032258,2024,6,2284.291808455721,193.38590184327404,SingleFamily,2155 E 44th Ave,St Patrick's Elementary, V5R,Victoria-Fraserview,1991898.4075706468
2750,2,2,843.0,1,2002.0,5.0,49.27003305,-123.04464970364693,186,439.0609390609391,2024,6,5157.758957720334,442.18601313716727,Condo,2889 E 1st Ave,Stratford Hall, V5K,Hastings-Sunrise,871547.3895188539
2751,4,3,2381.0,2,13277.0,96.0,49.2601996,-123.209355,187,286.13391579423063,2024,6,2998.264363867728,299.3685459315447,SingleFamily,4055 W 14th Ave,Crofton House, V6R,West Point Grey,3856777.6651292653
2752,2,2,1291.0,2,3604.0,33.0,49.2629103,-123.1415897591569,188,341.28745837957825,2024,6,919.0481410015278,131.70365958210272,Condo,1633 W 10th Ave,Sino Bright School BC, V6J,Fairview,1241284.2528374721
2753,4,2,2400.0,0,6622.0,61.0,49.24046645,-123.03331684989236,188,255.20990637269708,2024,6,2010.0255837834484,669.6016641080495,SingleFamily,3373 Queens Ave,Lord Roberts Annex, V5R,Renfrew-Collingwood,1694593.9255446747
2754,3,3,1282.0,2,6103.0,0.0,49.2146305,-123.0769174,189,237.42421759790267,2024,6,1830.1243654622624,142.7523868663496,MultiFamily,583 61St Ave E,Edith Cavell Elementary, V5P,Victoria-Fraserview,1466102.5376269296
2755,6,3,1814.0,1,7414.0,71.0,49.24385565,-123.075462,188,322.363096843809,2024,6,10805.76112883009,541.8772414773366,SingleFamily,1419 30Th Ave E,Champlain Heights Annex, V5N,Kensington-Cedar Cottage,2434121.4866332742
2756,5,3,2583.0,2,8588.0,31.0,49.2416791,-123.1369498,189,321.3786679087098,2024,6,3092.690653923358,351.4643307023318,SingleFamily,7939 Cartier St,VISST, V6M,Shaughnessy,2790881.525885681
2757,1,1,768.0,1,2364.0,19.0,49.27390795,-123.12860386210338,188,338.3248730964467,2024,6,7835.688057829128,555.3000623922647,Condo,550 Pacific St,Lord Byng Secondary, V6Z,Downtown,802962.8486654668
2758,8,4,3621.0,6,6697.0,67.0,49.2324746,-123.0431116,189,522.6220695833955,2024,6,464.6364328778307,576.9650473838299,SingleFamily,5675 Rupert St,Elsie Roy Elementary, V5R,Killarney,3343802.4247797546
2759,4,3,1689.0,1,6824.0,1.0,49.2315765,-123.0360044,189,234.3200468933177,2024,6,9113.118137765738,199.68356522576636,MultiFamily,3224 Marmion Ave,Lord Strathcona Community Elementary, V5R,Killarney,1621408.104501016
2760,4,2,2324.0,2,8176.0,96.0,49.2493532,-123.1409907,190,324.11937377690805,2024,6,3716.4811509958777,100.50395855648898,SingleFamily,3771 King Edward Ave W,Shaughnessy Elementary, V6J,Shaughnessy,2688100.5463286475
2761,2,2,1203.0,1,4480.0,6.0,49.2712961,-123.1034347,190,478.7946428571428,2024,6,5676.88769813198,450.9664965955469,Condo,1678 Pullman Porter St,St Francis of Assisi, V6A,Mount Pleasant,2194014.0562113486
2762,1,1,513.0,1,1203.0,5.0,49.2752043,-123.1150189,190,664.1729010806317,2024,6,5676.88769813198,450.9664965955469,Condo,89 Nelson St,St Francis of Assisi, V6Z,Downtown,748612.8917455599
2763,4,2,2715.0,4,16113.0,83.0,49.2610931,-123.153067,190,359.95779805126296,2024,6,2890.3649624680056,172.7216848223164,SingleFamily,6809 Arbutus St,VISST, V6K,Kitsilano,5556522.866315906
2764,1,1,567.0,1,1537.0,28.0,49.28401959999999,-123.11338859959176,190,357.7748861418348,2024,6,8964.003278541184,527.2028712572364,Condo,438 Seymour St,Queen Elizabeth Annex, V6B 6H4,Downtown,553192.7582828099
2765,1,1,533.0,1,1114.0,1.0,49.255594,-123.2339865,190,803.4111310592459,2024,6,6622.142716489179,442.3218736169845,Condo,5608 Berton Ave,Templeton Secondary, V6S,Electoral Area A,893200.9551546157
2766,5,3,1585.0,2,6103.0,0.0,49.2146305,-123.0769174,189,262.00229395379324,2024,6,4763.135129676491,426.9613163532083,MultiFamily,585 E 61St Ave,Prince Of Wales Secondary, V5P,Victoria-Fraserview,1592538.7841183993
2767,2,2,1235.0,1,4129.0,7.0,49.2639208,-123.2145751,190,409.057883264713,2024,6,661.1757205787536,481.24458057291736,Townhouse,2063 10Th Ave W,Columbia Academy, V6R,West Point Grey,1675690.8375069671
2768,6,3,2450.0,0,7236.0,57.0,49.2522834,-123.0799047,190,269.48590381426203,2024,6,7788.193964903392,640.245998627611,SingleFamily,7247 Inverness St,Kerrisdale Annex, V5V,Kensington-Cedar Cottage,1943631.0048189214
2769,1,1,533.0,0,1602.0,5.0,49.2747004,-123.1149986,190,373.9076154806492,2024,6,1384.686453798272,482.6887558814755,Condo,87 Nelson St,St. Lawrence School, V6Z,Downtown,602003.0126955077
2770,2,2,888.0,1,2358.0,28.0,49.286731,-123.12653486013552,190,368.108566581849,2024,6,7651.870842791769,615.2970207454421,Condo,1200 Alberni St,Sir James Douglas Elementary, V6E,West End,865780.1908055035
2771,3,2,1115.0,1,4200.0,1.0,49.2578521,-123.130388,190,371.4285714285714,2024,6,8262.262243948786,454.695006085622,Townhouse,1068 15Th Ave W,Bayview Community Elementary, V6H,Fairview,1558192.691096874
2772,1,1,527.0,1,1727.0,28.0,49.28936295,-123.12583075462192,190,433.5842501447597,2024,6,6021.77220092076,401.84759375874097,Condo,555 Jervis St,Trafalgar Elementary, V6E,Downtown,738383.6635736756
2773,2,2,1273.0,1,4566.0,25.0,49.2742529,-123.1194933,191,413.92904073587385,2024,6,10619.04822483891,377.7414994606401,Condo,198 Aquarius Mews,Graham Bruce Community Elementary, V6Z 2Y4,Downtown,1887077.6547684923
2774,2,2,1270.0,1,3059.0,22.0,49.2333913,-123.12758091078076,191,401.76528277214777,2024,6,1935.9664379556204,372.9665554578685,Condo,5770 Oak St,St. Patrick Regional Secondary, V6M 4M5,Oakridge,1225527.2618618254
2775,1,1,591.0,1,1763.0,16.0,49.259826,-123.1007351,191,368.12251843448666,2024,6,919.0481410015278,131.70365958210272,Condo,2828 Main St,Sino Bright School BC, V5T,Mount Pleasant,647135.0526938553
2776,3,2,1502.0,0,6292.0,101.0,49.2634461,-123.07134935697349,191,278.1309599491417,2024,6,5763.294798746364,501.3988054231775,SingleFamily,1625 E 8th Ave,St Francis of Assisi, V5N,Grandview-Woodland,1764139.208772499
2777,2,2,922.0,1,3278.0,5.0,49.235294,-123.1133689,191,390.1769371568029,2024,6,2539.634624963484,72.03262629779388,Condo,7428 Alberta St,General Wolfe Elementary, V5Y,Riley Park,1276076.139176555
2778,1,1,651.0,0,1769.0,15.0,49.28294875,-123.10807779919384,191,356.0768795929904,2024,6,334.871024391178,399.4332254529808,Condo,128 W Cordova St,Columbia Academy, V6B,Downtown,631650.8182897001
2779,1,1,535.0,1,1774.0,7.0,49.27481915,-123.13361621708248,191,354.00225479143177,2024,6,2648.735557279224,382.389947789096,Condo,1133 Hornby St,King George Secondary, V6Z,Downtown,634802.860562041
2780,4,4,3083.0,2,10596.0,87.0,49.2542327,-123.1161084,191,311.4382785956965,2024,6,1550.1933161001998,342.2162122291854,SingleFamily,207 W 19th Ave,Lord Roberts Annex, V5Z,South Cambie,3281378.9134204867
2781,2,2,833.0,1,2680.0,2.0,49.2053669,-123.02921144710234,191,358.13432835820896,2024,6,4542.027308493114,338.30152488950284,Condo,3538 Sawmill Cres,Grandview ¿uuqinak’uuh Elementary, V5S,Killarney,962069.304230584
2782,1,1,624.0,1,1702.0,28.0,49.2608312,-123.1409705,191,334.3125734430082,2024,6,1736.1740937507068,604.2810687877558,Condo,2268 W 12th Ave,šxʷwəq̓ʷəθət Crosstown Elementary, V6J,Fairview,568708.3387135277
2783,5,2,2062.0,6,11744.0,101.0,49.2607034,-123.185578,191,305.6880108991826,2024,6,1120.5100080457314,218.02662561330828,SingleFamily,4429 W 13th Ave,šxʷwəq̓ʷəθət Crosstown Elementary, V6R,Kitsilano,3636024.1702712737
2784,1,1,520.0,1,1821.0,17.0,49.2779214,-123.1185657836789,191,362.4382207578254,2024,6,3818.348679954234,608.7968467416719,Condo,928 Homer St,Sir Charles Tupper Secondary, V6B,Downtown,657083.8561596056
2785,4,2,1429.0,3,6836.0,95.0,49.2784446,-123.03441445,191,226.59449970743125,2024,6,1687.0846849053898,228.84412293539933,SingleFamily,3271 E Georgia St,Edith Cavell Elementary, V5K,Hastings-Sunrise,1530624.2282671034
2786,6,5,4979.0,6,23434.0,97.0,49.2474745,-123.142968,191,284.8425364854485,2024,6,10753.10126787362,482.4738526994638,SingleFamily,1591 Nanton Ave,Champlain Heights Annex, V6J,Shaughnessy,6316189.17203512
2787,3,3,1550.0,0,3101.0,0.0,49.2695777,-123.0658953,191,483.64301838116734,2024,6,399.0258726915483,258.4889100549178,MultiFamily,2710 E 1st Ave,Lowell High School, V5L,Grandview-Woodland,1475032.089982044
2788,3,3,1550.0,0,6101.0,0.0,49.2695777,-123.0658953,191,254.020160629405,2024,6,1953.2829612290195,413.8296552353843,MultiFamily,2710 E 1st Ave,Emily Carr Elementary, V5L,Grandview-Woodland,1543668.099486763
2789,1,1,663.0,1,2005.0,16.0,49.2635842,-123.139691,191,398.5037406483791,2024,6,2783.399569864339,224.790031360425,Condo,2268 W Broadway,VISST, V6J,Fairview,801913.1593766323
2790,6,7,5206.0,4,25453.0,17.0,49.2255091,-123.1902201,191,231.0140258515696,2024,6,2125.950595264071,389.775565149225,SingleFamily,1269 W 51st Ave,Lord Roberts Elementary, V6N,Dunbar-Southlands,5692327.091301684
2791,4,2,1468.0,0,6266.0,98.0,49.2796435,-123.0568084,191,255.18672199170123,2024,6,1610.4643313438812,52.2533328873877,SingleFamily,2305 Ferndale St,False Creek Elementary, V5L,Grandview-Woodland,1599369.7350102651
2792,4,3,2473.0,2,11187.0,27.0,49.2517275,-123.1552534,191,312.8631447215518,2024,6,3414.8740637207275,264.57841952953,SingleFamily,3707 W 23rd Ave,General Brock Elementary, V6L,Arbutus-Ridge,3459742.528636942
2793,2,2,1359.0,2,5662.0,22.0,49.27347245,-123.1163097200126,191,441.36347580360297,2024,6,775.4665229068836,334.7359512402818,Condo,1033 Marinaside Cres,Elsie Roy Elementary, V6Z,Downtown,2507262.2280917517
2794,4,3,2254.0,8,19268.0,0.0,49.2224051,-123.177612,191,404.8162756902637,2024,6,5622.400797630702,106.37650284557397,SingleFamily,6975 Prescott St,Lord Selkirk Elementary, V6N,Kerrisdale,6559252.210603317
2795,1,1,722.0,1,2533.0,9.0,49.2696159,-123.1068079,192,350.5724437425977,2024,6,4467.4159598468,313.9120035253281,Condo,1783 Manitoba St,Royal Canadian College, V5Y 0K1,Mount Pleasant,896962.5142452699
2796,4,3,1865.0,2,4235.0,12.0,49.2063374,-123.0622585,192,365.7615112160567,2024,6,3780.5493549087473,287.0405370842353,Townhouse,3183 E Kent Ave N,Dr Annie B Jamieson Elementary, V5P,Victoria-Fraserview,1552295.4668588934
2797,1,1,915.0,1,2027.0,24.0,49.2347696,-123.185487,192,433.1524420325604,2024,6,3472.457670907074,0.0,Condo,3088 W 41st Ave,Lord Kitchener Elementary, V6N,Dunbar-Southlands,867499.451531959
2798,8,8,5435.0,1,34816.0,4.0,49.2527936,-123.1676396,192,223.4604779411765,2024,6,3648.0536326325223,202.2811747592028,SingleFamily,2433 W 22Nd Ave,Henry Hudson Elementary, V6L,Arbutus-Ridge,7550103.544936959
2799,3,1,985.0,0,1958.0,33.0,49.236556,-123.0244387,192,407.55873340143,2024,6,3508.081758594309,0.0,Condo,3680 Rae Ave,Oakridge Montessori Children's Learning, V5R,Renfrew-Collingwood,791274.5782032268
2800,3,4,1484.0,2,6951.0,0.0,49.267333,-123.1015876,192,294.9215940152496,2024,6,1429.7193829870432,386.28920231422313,MultiFamily,2340 E 4th Ave,Lord Roberts Annex, V5T,Mount Pleasant,2044164.647559139
2801,2,2,1175.0,1,2833.0,15.0,49.28294875,-123.10807779919384,192,335.3335686551359,2024,6,4658.651401466818,136.87111395967878,Condo,128 W Cordova St,St. John's School, V6B,Downtown,931756.5039585535
2802,1,1,554.0,1,1791.0,3.0,49.2686605,-123.0651899,192,410.3852596314908,2024,6,10997.375287658144,1007.4645605159484,Condo,180 E 2nd Ave,Queen Mary Elementary, V5N,Grandview-Woodland,743412.8202659547
2803,4,3,2564.0,2,10956.0,28.0,49.2468734,-123.106188,192,335.8890105878058,2024,6,7124.287027913812,281.4927015375941,SingleFamily,3123 W 27Th Ave,Lord Beaconsfield Elementary, V5Y,Riley Park,3618114.29920735
