mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice
R2873009,575000.0,2.0,2.0,"13685 102 Avenue, Surrey, BC, Canada",681.0,1.0,2288.0,879.0,2022.0,Condo,19/05/2024,2024-04-18,599000.0
R2884138,724900.0,2.0,2.0,"19448 68 Avenue, Surrey, BC, Canada",1213.0,2.0,2536.0,597.0,2008.0,Townhouse,19/05/2024,2024-05-16,724900.0
R2873001,595000.0,2.0,2.0,"8168 120a Street, Surrey, BC, Canada",835.0,1.0,2146.0,719.0,2010.0,Condo,19/05/2024,2024-04-15,601000.0
R2804334,570000.0,1.0,1.0,"9887 Whalley Boulevard, Surrey, BC, Canada",530.0,1.0,2110.0,1113.0,2021.0,Condo,19/05/2024,2023-08-02,590000.0
R2865006,740000.0,2.0,2.0,"19299 64 Avenue, Surrey, BC, Canada",1166.0,2.0,2621.0,647.0,2018.0,Townhouse,19/05/2024,2024-04-01,754900.0
R2883357,825000.0,3.0,2.0,"7247 140 Street, Surrey, BC, Canada",1610.0,2.0,2861.0,521.0,2017.0,Townhouse,19/05/2024,2024-05-13,839800.0
R2882713,640000.0,2.0,2.0,"15351 101 Avenue, Surrey, BC, Canada",840.0,1.0,2379.0,772.0,2019.0,Condo,18/05/2024,2024-05-13,649000.0
R2882505,2200000.0,6.0,3.0,"3517 Rosemary Heights Drive, Surrey, BC, Canada",3821.0,4.0,6193.0,590.0,2007.0,SingleFamily,18/05/2024,2024-05-14,2258000.0
R2884269,1865000.0,8.0,6.0,"12762 59 A Avenue, Surrey, BC, Canada",3319.0,0.0,6926.0,570.0,2022.0,SingleFamily,18/05/2024,2024-05-16,1895000.0
R2883107,799000.0,2.0,2.0,"9989 E Barnston Drive, Surrey, BC, Canada",1420.0,2.0,3079.0,562.0,2013.0,Townhouse,18/05/2024,2024-05-13,799000.0
R2875310,355000.0,1.0,1.0,"13438 Central Avenue, Surrey, BC, Canada",326.0,0.0,1400.0,1119.0,2019.0,Condo,18/05/2024,2024-04-23,365000.0
R2877822,640000.0,2.0,2.0,"2950 King George Boulevard, Surrey, BC, Canada",835.0,2.0,1708.0,788.0,2009.0,Condo,18/05/2024,2024-04-28,658000.0
R2881263,438000.0,1.0,1.0,"17769 57 Avenue, Surrey, BC, Canada",620.0,1.0,1734.0,715.0,2010.0,Condo,18/05/2024,2024-05-08,443500.0
R2881154,980000.0,4.0,3.0,"12040 68 Avenue, Surrey, BC, Canada",2180.0,2.0,3344.0,458.0,2005.0,Townhouse,18/05/2024,2024-05-08,999000.0
R2881829,510000.0,1.0,1.0,"15368 16 A Avenue, Surrey, BC, Canada",681.0,1.0,1840.0,770.0,2004.0,Condo,18/05/2024,2024-05-13,525000.0
R2869247,1068000.0,4.0,3.0,"15688 28 Avenue, Surrey, BC, Canada",1963.0,2.0,3415.0,560.0,2017.0,Townhouse,18/05/2024,2024-04-10,1099900.0
R2880997,880000.0,4.0,3.0,"18221 68Th Avenue, Surrey, BC, Canada",1729.0,4.0,3170.0,532.0,2000.0,Townhouse,18/05/2024,2024-05-09,919900.0
R2877061,565000.0,2.0,2.0,"15375 17 Avenue, Surrey, BC, Canada",1078.0,1.0,2240.0,542.0,1993.0,Condo,18/05/2024,2024-05-05,585000.0
R2876830,1550000.0,6.0,4.0,"14178 64a Avenue, Surrey, BC, Canada",2730.0,5.0,6121.0,575.0,2005.0,SingleFamily,17/05/2024,2024-04-30,1572000.0
R2882937,850000.0,4.0,2.0,"13670 62 Avenue, Surrey, BC, Canada",1511.0,2.0,3140.0,575.0,2016.0,Townhouse,17/05/2024,2024-05-12,868888.0
R2852002,1928750.0,4.0,4.0,"11053 160 Street, Surrey, BC, Canada",2640.0,4.0,5470.0,783.0,2005.0,SingleFamily,17/05/2024,2024-02-21,2068000.0
R2877071,497000.0,2.0,1.0,"14355 103 Avenue, Surrey, BC, Canada",710.0,2.0,1884.0,704.0,1996.0,Condo,17/05/2024,2024-04-29,499900.0
R2884417,1299900.0,3.0,1.0,"13613 Hilton Road, Surrey, BC, Canada",1500.0,2.0,4461.0,866.0,9999.0,SingleFamily,17/05/2024,2024-05-16,1299900.0
R2880141,1115000.0,4.0,2.0,"6009 195 A Street, Surrey, BC, Canada",2219.0,1.0,4031.0,526.0,1983.0,SingleFamily,17/05/2024,2024-05-06,1169000.0
R2881996,444500.0,1.0,1.0,"17769 57 Avenue, Surrey, BC, Canada",614.0,1.0,1747.0,721.0,2010.0,Condo,17/05/2024,2024-05-12,442900.0
R2851514,3800000.0,3.0,2.0,"3090 O'hara Lane, Surrey, BC, Canada",2160.0,3.0,12520.0,1846.0,1991.0,SingleFamily,17/05/2024,2024-02-20,3988880.0
R2881881,1545000.0,3.0,2.0,"16539 86 Avenue, Surrey, BC, Canada",2034.0,6.0,5186.0,770.0,1991.0,SingleFamily,17/05/2024,2024-05-12,1568000.0
R2883666,582000.0,2.0,2.0,"15272 20 Avenue, Surrey, BC, Canada",1099.0,1.0,2149.0,527.0,1993.0,Condo,17/05/2024,2024-05-14,579800.0
R2877732,947500.0,4.0,3.0,"13898 64 Avenue, Surrey, BC, Canada",1615.0,2.0,3415.0,594.0,2021.0,Townhouse,17/05/2024,2024-05-05,960000.0
R2881127,828000.0,2.0,3.0,"6140 192 Street, Surrey, BC, Canada",2377.0,2.0,3076.0,352.0,1990.0,Townhouse,17/05/2024,2024-05-07,839000.0
R2870701,1505000.0,8.0,4.0,"9337 135 Street, Surrey, BC, Canada",2841.0,6.0,4768.0,527.0,1959.0,SingleFamily,17/05/2024,2024-04-14,1499000.0
R2869420,1525000.0,5.0,4.0,"6268 191 A Street, Surrey, BC, Canada",3911.0,6.0,6209.0,408.0,1991.0,SingleFamily,16/05/2024,2024-04-09,1599000.0
R2876065,2940000.0,3.0,2.0,"19557 82 A Avenue, Surrey, BC, Canada",2090.0,20.0,6287.0,1482.0,1971.0,SingleFamily,16/05/2024,2024-04-28,3098000.0
R2843119,1350000.0,2.0,1.0,"16352 10Th Avenue, Surrey, BC, Canada",943.0,6.0,4807.0,1511.0,1954.0,SingleFamily,16/05/2024,2024-01-29,1425000.0
R2881286,1309000.0,3.0,2.0,"14296 Kindersley Drive, Surrey, BC, Canada",1902.0,8.0,4855.0,735.0,1956.0,SingleFamily,16/05/2024,2024-05-08,1398111.0
R2874765,2225000.0,8.0,6.0,"19358 Aloha Drive, Surrey, BC, Canada",3849.0,6.0,3109.0,519.0,2023.0,SingleFamily,16/05/2024,2024-04-23,1999000.0
R2881237,940000.0,3.0,2.0,"3585 146 A Street, Surrey, BC, Canada",1212.0,0.0,2870.0,815.0,2020.0,Condo,16/05/2024,2024-05-08,988888.0
R2882338,1779000.0,4.0,3.0,"17422 1 Avenue, Surrey, BC, Canada",3675.0,4.0,5492.0,489.0,2012.0,SingleFamily,16/05/2024,2024-05-12,1799000.0
R2878896,1780000.0,8.0,6.0,"15293 83b Avenue, Surrey, BC, Canada",4246.0,0.0,7526.0,435.0,2004.0,SingleFamily,16/05/2024,2024-05-01,1849999.0
R2881041,395000.0,1.0,1.0,"13710 102 Avenue, Surrey, BC, Canada",584.0,1.0,1660.0,684.0,2008.0,Condo,16/05/2024,2024-05-07,399800.0
R2877298,745000.0,2.0,2.0,"7238 189 Street, Surrey, BC, Canada",1290.0,2.0,2696.0,581.0,2009.0,Townhouse,16/05/2024,2024-05-01,749900.0
R2846818,787000.0,2.0,2.0,"3585 146a Street, Surrey, BC, Canada",1010.0,2.0,2605.0,790.0,2020.0,Condo,16/05/2024,2024-02-05,798000.0
R2853148,667500.0,2.0,2.0,"15270 17 Avenue, Surrey, BC, Canada",1508.0,1.0,2363.0,447.0,1984.0,Condo,16/05/2024,2024-02-25,674900.0
R2804830,3110000.0,8.0,4.0,"17406 101 Avenue, Surrey, BC, Canada",4083.0,6.0,7440.0,827.0,1977.0,SingleFamily,16/05/2024,2023-08-07,3380000.0
R2879214,610000.0,2.0,2.0,"14881 103a Avenue, Surrey, BC, Canada",1010.0,1.0,2041.0,612.0,1991.0,Condo,16/05/2024,2024-05-05,619000.0
R2875902,1688800.0,3.0,2.0,"14473 17 A Avenue, Surrey, BC, Canada",2176.0,5.0,5675.0,803.0,1978.0,SingleFamily,15/05/2024,2024-04-30,1748000.0
R2883206,849000.0,3.0,2.0,"12108 66 Avenue, Surrey, BC, Canada",1764.0,2.0,3399.0,481.0,1996.0,Townhouse,15/05/2024,2024-05-15,849000.0
R2875994,820000.0,3.0,2.0,"6123 138 Street, Surrey, BC, Canada",1393.0,2.0,3082.0,595.0,2012.0,Townhouse,15/05/2024,2024-04-28,829999.0
R2875355,950000.0,3.0,2.0,"16760 25 Avenue, Surrey, BC, Canada",1601.0,2.0,3145.0,615.0,2018.0,Townhouse,15/05/2024,2024-04-23,985000.0
R2880507,795000.0,3.0,2.0,"8473 163 Street, Surrey, BC, Canada",1246.0,2.0,2445.0,625.0,2014.0,Townhouse,15/05/2024,2024-05-12,779900.0
R2883230,1005000.0,3.0,2.0,"15550 26Th Avenue, Surrey, BC, Canada",1790.0,3.0,3116.0,569.0,1992.0,Townhouse,15/05/2024,2024-05-14,1019900.0
R2876613,645000.0,2.0,2.0,"15137 33 Avenue, Surrey, BC, Canada",855.0,1.0,2391.0,760.0,2018.0,Condo,15/05/2024,2024-04-28,649999.0
R2875751,945000.0,4.0,3.0,"14377 60 Avenue, Surrey, BC, Canada",1973.0,4.0,3556.0,486.0,2011.0,Townhouse,15/05/2024,2024-04-22,959000.0
R2882107,439900.0,1.0,1.0,"10838 City Park Way, Surrey, BC, Canada",590.0,1.0,1728.0,745.0,2005.0,Condo,15/05/2024,2024-05-13,439900.0
R2865060,2220000.0,8.0,6.0,"18555 56a Avenue, Surrey, BC, Canada",5151.0,8.0,8070.0,436.0,2019.0,SingleFamily,15/05/2024,2024-04-08,2250000.0
R2881114,491500.0,2.0,1.0,"1760 Southmere Crescent, Surrey, BC, Canada",993.0,1.0,1744.0,443.0,1980.0,Condo,15/05/2024,2024-05-08,439900.0
R2881043,499000.0,1.0,1.0,"6815 188 Street, Surrey, BC, Canada",730.0,1.0,1994.0,683.0,2008.0,Condo,15/05/2024,2024-05-08,499000.0
R2881456,1090000.0,3.0,1.0,"13224 82 Avenue, Surrey, BC, Canada",1540.0,5.0,4362.0,746.0,1985.0,SingleFamily,15/05/2024,2024-05-09,1149888.0
R2865537,1587000.0,5.0,2.0,"8875 159 A Street, Surrey, BC, Canada",2963.0,6.0,5092.0,539.0,1990.0,SingleFamily,15/05/2024,2024-04-01,1599000.0
R2880849,1570000.0,7.0,4.0,"8260 122a Street, Surrey, BC, Canada",2391.0,0.0,5010.0,669.0,1985.0,SingleFamily,15/05/2024,2024-05-07,1599999.0
R2876931,1580000.0,4.0,3.0,"6063 163 A Street, Surrey, BC, Canada",3073.0,5.0,5205.0,528.0,2010.0,SingleFamily,15/05/2024,2024-04-29,1625000.0
R2874804,750000.0,3.0,1.0,"10818 152 Street, Surrey, BC, Canada",1634.0,0.0,2488.0,468.0,1971.0,Townhouse,15/05/2024,2024-04-22,764900.0
R2872929,796000.0,4.0,2.0,"6238 192 Street, Surrey, BC, Canada",1511.0,2.0,2988.0,529.0,2008.0,Townhouse,15/05/2024,2024-04-21,799900.0
R2875160,580000.0,2.0,2.0,"13688 100 Avenue, Surrey, BC, Canada",843.0,1.0,2185.0,711.0,2011.0,Condo,15/05/2024,2024-04-24,599999.0
R2880509,1110000.0,4.0,3.0,"7274 128 Street, Surrey, BC, Canada",1624.0,3.0,3820.0,677.0,1985.0,SingleFamily,15/05/2024,2024-05-08,1100000.0
R2879014,1550079.0,4.0,2.0,"8702 154 Street, Surrey, BC, Canada",1456.0,8.0,5420.0,1160.0,1959.0,MultiFamily,14/05/2024,2024-05-07,1690000.0
R2877301,600000.0,2.0,2.0,"9970 148 Street, Surrey, BC, Canada",1297.0,1.0,2143.0,470.0,1992.0,Condo,14/05/2024,2024-04-30,610000.0
R2880946,1665000.0,6.0,5.0,"14273 61 A Avenue, Surrey, BC, Canada",3530.0,4.0,6575.0,481.0,2012.0,SingleFamily,14/05/2024,2024-05-07,1698000.0
R2879103,993000.0,4.0,3.0,"17557 100 Avenue, Surrey, BC, Canada",1966.0,2.0,3540.0,508.0,2020.0,Townhouse,14/05/2024,2024-05-05,999900.0
R2867423,672000.0,2.0,2.0,"14438 72 Avenue, Surrey, BC, Canada",832.0,2.0,1957.0,816.0,2022.0,Condo,14/05/2024,2024-04-07,679000.0
R2876475,1622500.0,4.0,3.0,"973 161 A Street, Surrey, BC, Canada",2451.0,4.0,5177.0,672.0,1988.0,SingleFamily,14/05/2024,2024-04-28,1648000.0
R2873397,1342000.0,7.0,2.0,"8087 139a Street, Surrey, BC, Canada",2304.0,0.0,4441.0,596.0,1983.0,SingleFamily,14/05/2024,2024-04-21,1375000.0
R2864275,1210000.0,5.0,2.0,"11359 Loughren Drive, Surrey, BC, Canada",2106.0,5.0,4409.0,616.0,1958.0,SingleFamily,14/05/2024,2024-04-02,1299000.0
R2878014,820000.0,2.0,3.0,"7238 189 Street, Surrey, BC, Canada",1405.0,2.0,2809.0,597.0,2009.0,Townhouse,14/05/2024,2024-04-29,839000.0
R2880323,810000.0,3.0,2.0,"6852 193 Street, Surrey, BC, Canada",1709.0,1.0,2894.0,465.0,2007.0,Townhouse,14/05/2024,2024-05-09,795000.0
R2871488,555000.0,2.0,2.0,"5977 177 B Street, Surrey, BC, Canada",1187.0,1.0,2008.0,463.0,1996.0,Condo,14/05/2024,2024-04-16,549900.0
R2877598,466000.0,1.0,2.0,"10082 148 Street, Surrey, BC, Canada",921.0,1.0,1790.0,509.0,1993.0,Condo,14/05/2024,2024-05-01,469000.0
R2864666,1535000.0,5.0,4.0,"12426 91 Avenue, Surrey, BC, Canada",3036.0,6.0,5853.0,527.0,1979.0,SingleFamily,14/05/2024,2024-04-01,1599999.0
R2869282,1865000.0,5.0,3.0,"16711 25 A Avenue, Surrey, BC, Canada",2972.0,4.0,4390.0,603.0,2023.0,SingleFamily,14/05/2024,2024-04-09,1795000.0
R2881773,972000.0,4.0,3.0,"6188 141 Street, Surrey, BC, Canada",1637.0,2.0,3178.0,601.0,2019.0,Townhouse,14/05/2024,2024-05-09,984900.0
R2872918,530000.0,2.0,1.0,"15835 85 Avenue, Surrey, BC, Canada",606.0,1.0,1612.0,923.0,2022.0,Condo,14/05/2024,2024-04-16,559900.0
R2877850,630000.0,2.0,2.0,"2960 151 Street, Surrey, BC, Canada",836.0,1.0,2202.0,771.0,2018.0,Condo,14/05/2024,2024-04-30,644900.0
R2880746,1770000.0,6.0,4.0,"9659 149 B Street, Surrey, BC, Canada",4642.0,9.0,5776.0,372.0,1987.0,SingleFamily,13/05/2024,2024-05-07,1730000.0
R2878966,670000.0,2.0,1.0,"6120 E Greenside Drive, Surrey, BC, Canada",1036.0,2.0,2222.0,641.0,1978.0,Townhouse,13/05/2024,2024-05-07,665000.0
R2844215,1857142.0,8.0,6.0,"15023 62b Avenue, Surrey, BC, Canada",3872.0,0.0,7237.0,516.0,2022.0,SingleFamily,13/05/2024,2024-01-24,1998000.0
R2879948,620000.0,2.0,2.0,"13303 Central Avenue, Surrey, BC, Canada",780.0,1.0,2248.0,805.0,2015.0,Condo,13/05/2024,2024-05-06,628000.0
R2875426,739000.0,2.0,2.0,"19128 65 Avenue, Surrey, BC, Canada",1188.0,3.0,2547.0,652.0,2014.0,Townhouse,13/05/2024,2024-04-24,774999.0
R2864522,1400000.0,4.0,3.0,"3109 161 Street, Surrey, BC, Canada",2948.0,2.0,4576.0,491.0,2012.0,Townhouse,13/05/2024,2024-04-01,1450000.0
R2874548,660000.0,2.0,2.0,"12125 75 A Avenue, Surrey, BC, Canada",1293.0,2.0,2414.0,525.0,1998.0,Condo,13/05/2024,2024-04-24,679999.0
R2881442,728000.0,2.0,2.0,"12778 66 Avenue, Surrey, BC, Canada",1287.0,2.0,2767.0,581.0,1999.0,Townhouse,13/05/2024,2024-05-06,749000.0
R2872121,925500.0,4.0,2.0,"6383 140 Street, Surrey, BC, Canada",1935.0,2.0,3415.0,465.0,2013.0,Townhouse,13/05/2024,2024-04-16,899900.0
R2879137,1100000.0,4.0,1.0,"9654 139 Street, Surrey, BC, Canada",1700.0,0.0,4394.0,582.0,1984.0,SingleFamily,13/05/2024,2024-05-05,990000.0
R2876263,1200000.0,4.0,1.0,"19431 61 Avenue, Surrey, BC, Canada",1605.0,5.0,4091.0,750.0,1983.0,SingleFamily,13/05/2024,2024-04-28,1205000.0
R2848364,903000.0,4.0,2.0,"12830 62 Avenue, Surrey, BC, Canada",1420.0,4.0,1681.0,669.0,2022.0,Townhouse,13/05/2024,2024-02-06,949999.0
R2876233,660000.0,2.0,2.0,"15138 34 Avenue, Surrey, BC, Canada",823.0,2.0,2401.0,814.0,2018.0,Condo,13/05/2024,2024-04-28,670000.0
R2879955,530000.0,2.0,2.0,"8110 120 A Street, Surrey, BC, Canada",838.0,1.0,2141.0,607.0,1997.0,Condo,13/05/2024,2024-05-05,509000.0
R2882077,1550000.0,5.0,3.0,"1936 148 A Street, Surrey, BC, Canada",2326.0,4.0,5450.0,687.0,1985.0,SingleFamily,13/05/2024,2024-05-09,1599000.0
R2877263,845000.0,4.0,2.0,"6055 138 Street, Surrey, BC, Canada",1657.0,2.0,3198.0,482.0,2016.0,Townhouse,13/05/2024,2024-05-05,799000.0
R2878024,850000.0,4.0,3.0,"8473 163 Street, Surrey, BC, Canada",1568.0,2.0,2792.0,509.0,2015.0,Townhouse,13/05/2024,2024-04-30,799000.0
R2878790,1545000.0,5.0,3.0,"16167 95a Avenue, Surrey, BC, Canada",2397.0,6.0,5823.0,646.0,1988.0,SingleFamily,13/05/2024,2024-05-05,1549000.0
R2884280,1225000.0,4.0,3.0,"15454 32 Avenue, Surrey, BC, Canada",2010.0,2.0,3449.0,620.0,2009.0,Townhouse,13/05/2024,2024-05-13,1248000.0
R2861847,595000.0,2.0,2.0,"13618 100 Avenue, Surrey, BC, Canada",762.0,1.0,2143.0,786.0,2008.0,Condo,13/05/2024,2024-03-20,599000.0
R2880052,724000.0,2.0,1.0,"7238 189 Street, Surrey, BC, Canada",1168.0,1.0,2426.0,598.0,2009.0,Townhouse,13/05/2024,2024-05-06,699000.0
R2864900,1825000.0,8.0,3.0,"8289 154 Street, Surrey, BC, Canada",3743.0,8.0,6700.0,493.0,1995.0,SingleFamily,13/05/2024,2024-04-01,1849000.0
R2879005,830000.0,3.0,2.0,"14833 61 Avenue, Surrey, BC, Canada",1308.0,2.0,2900.0,611.0,2014.0,Townhouse,12/05/2024,2024-05-07,799800.0
R2869199,812000.0,3.0,2.0,"15340 Guildford Drive, Surrey, BC, Canada",1396.0,2.0,3118.0,598.0,2016.0,Townhouse,12/05/2024,2024-04-07,835000.0
R2881351,1590999.0,5.0,3.0,"15698 95 A Avenue, Surrey, BC, Canada",2137.0,0.0,4912.0,748.0,1987.0,SingleFamily,12/05/2024,2024-05-06,1599999.0
R2875299,3375000.0,3.0,2.0,"2683 134 Street, Surrey, BC, Canada",2883.0,4.0,9971.0,1210.0,1992.0,SingleFamily,12/05/2024,2024-04-24,3490000.0
R2875283,1470000.0,3.0,2.0,"10515 Woodglen Place, Surrey, BC, Canada",1911.0,6.0,4802.0,784.0,1988.0,SingleFamily,12/05/2024,2024-04-25,1499000.0
R2872484,1500000.0,3.0,1.0,"13472 71 Avenue, Surrey, BC, Canada",1432.0,0.0,5012.0,1047.0,9999.0,SingleFamily,12/05/2024,2024-04-17,1500000.0
R2878932,2190000.0,9.0,7.0,"7818 127 Street, Surrey, BC, Canada",4230.0,6.0,8182.0,555.0,2015.0,SingleFamily,12/05/2024,2024-05-05,2349000.0
R2881133,822500.0,3.0,2.0,"2729 158 Street, Surrey, BC, Canada",1372.0,2.0,3002.0,596.0,2008.0,Townhouse,12/05/2024,2024-05-08,819000.0
R2879920,855000.0,4.0,3.0,"16228 16 Avenue, Surrey, BC, Canada",1603.0,0.0,3214.0,530.0,2012.0,Townhouse,12/05/2024,2024-05-06,849999.0
R2880208,707000.0,2.0,2.0,"15153 98 Avenue, Surrey, BC, Canada",1402.0,1.0,2073.0,512.0,1987.0,Townhouse,12/05/2024,2024-05-06,719000.0
R2879587,430000.0,1.0,1.0,"13399 104 Avenue, Surrey, BC, Canada",544.0,1.0,1754.0,733.0,2009.0,Condo,12/05/2024,2024-05-05,399000.0
R2876843,555000.0,2.0,2.0,"12155 75 A Avenue, Surrey, BC, Canada",1139.0,2.0,2339.0,500.0,1995.0,Condo,12/05/2024,2024-04-28,569900.0
R2880077,570000.0,2.0,1.0,"9981 Whalley Boulevard, Surrey, BC, Canada",773.0,1.0,2176.0,750.0,2011.0,Condo,12/05/2024,2024-05-05,579900.0
R2881033,1401000.0,3.0,2.0,"19277 63 A Avenue, Surrey, BC, Canada",1265.0,4.0,4394.0,948.0,1989.0,SingleFamily,12/05/2024,2024-05-08,1199900.0
R2854119,530000.0,2.0,1.0,"12130 80 Avenue, Surrey, BC, Canada",828.0,1.0,1830.0,639.0,1994.0,Condo,12/05/2024,2024-02-27,529888.0
R2879484,1350000.0,4.0,2.0,"13332 112 A Avenue, Surrey, BC, Canada",2384.0,6.0,5376.0,566.0,1971.0,SingleFamily,12/05/2024,2024-05-06,1350000.0
R2879130,485000.0,2.0,1.0,"10523 University Drive, Surrey, BC, Canada",700.0,0.0,1793.0,641.0,1994.0,Condo,12/05/2024,2024-05-06,449000.0
R2874673,625000.0,2.0,2.0,"9143 154 Street, Surrey, BC, Canada",1454.0,1.0,2135.0,432.0,1986.0,Townhouse,12/05/2024,2024-04-23,629000.0
R2870501,567000.0,2.0,2.0,"9763 140 Street, Surrey, BC, Canada",1051.0,2.0,2061.0,542.0,1993.0,Condo,12/05/2024,2024-04-11,569900.0
R2860429,1257000.0,3.0,2.0,"9130 160 Street, Surrey, BC, Canada",1699.0,4.0,4516.0,765.0,1989.0,SingleFamily,12/05/2024,2024-03-17,1300000.0
R2878187,1325000.0,2.0,1.0,"17108 8 Avenue, Surrey, BC, Canada",1273.0,3.0,3327.0,1060.0,1954.0,SingleFamily,12/05/2024,2024-05-01,1350000.0
R2874184,795000.0,2.0,3.0,"15235 Sitka Drive, Surrey, BC, Canada",1175.0,2.0,2346.0,680.0,2022.0,Townhouse,12/05/2024,2024-04-21,799000.0
R2870436,960000.0,4.0,3.0,"7332 194 A Street, Surrey, BC, Canada",1944.0,2.0,3528.0,498.0,2010.0,Townhouse,12/05/2024,2024-04-14,969999.0
R2877838,1237500.0,4.0,2.0,"13088 Old Yale Road, Surrey, BC, Canada",1864.0,3.0,4072.0,659.0,2010.0,MultiFamily,12/05/2024,2024-04-30,1229800.0
R2879354,824000.0,4.0,3.0,"15065 58 Avenue, Surrey, BC, Canada",1740.0,2.0,3129.0,487.0,2002.0,Townhouse,12/05/2024,2024-05-05,849000.0
R2881279,1260000.0,3.0,2.0,"5528 148 Street, Surrey, BC, Canada",2222.0,2.0,3959.0,557.0,2020.0,Townhouse,12/05/2024,2024-05-08,1239000.0
R2878993,967000.0,3.0,2.0,"16255 85 Avenue, Surrey, BC, Canada",1635.0,1.0,3151.0,593.0,1993.0,Townhouse,11/05/2024,2024-05-05,969999.0
R2880145,1059000.0,3.0,3.0,"8250 158 Street, Surrey, BC, Canada",2363.0,0.0,3110.0,461.0,2005.0,Townhouse,11/05/2024,2024-05-06,1090000.0
R2880469,640000.0,2.0,2.0,"15188 22 Avenue, Surrey, BC, Canada",1021.0,1.0,2229.0,631.0,2003.0,Condo,11/05/2024,2024-05-07,644900.0
R2881187,1670000.0,4.0,3.0,"14655 32 Avenue, Surrey, BC, Canada",3399.0,3.0,4987.0,499.0,2006.0,Townhouse,11/05/2024,2024-05-07,1699000.0
R2878116,1450000.0,4.0,2.0,"12881 Carluke Crescent, Surrey, BC, Canada",2227.0,2.0,5054.0,673.0,1977.0,SingleFamily,11/05/2024,2024-05-01,1499000.0
R2874801,550000.0,2.0,1.0,"13353 108 Avenue, Surrey, BC, Canada",835.0,2.0,1892.0,676.0,1994.0,Condo,11/05/2024,2024-04-23,564999.0
R2867020,1580000.0,4.0,2.0,"9062 161 Street, Surrey, BC, Canada",2334.0,6.0,5351.0,685.0,1989.0,SingleFamily,11/05/2024,2024-04-07,1600000.0
R2877989,480000.0,1.0,1.0,"13696 100 Avenue, Surrey, BC, Canada",515.0,1.0,1925.0,947.0,2017.0,Condo,11/05/2024,2024-04-29,488000.0
R2870330,1000000.0,4.0,2.0,"14453 72 Avenue, Surrey, BC, Canada",2285.0,2.0,3780.0,437.0,2004.0,Townhouse,11/05/2024,2024-04-15,999999.0
R2856405,1840000.0,7.0,4.0,"968 161 B Street, Surrey, BC, Canada",3579.0,10.0,6631.0,516.0,1992.0,SingleFamily,11/05/2024,2024-03-05,1848000.0
R2870565,1385000.0,6.0,5.0,"14323 115 Avenue, Surrey, BC, Canada",3700.0,5.0,6280.0,394.0,2013.0,SingleFamily,11/05/2024,2024-04-14,1460000.0
R2870625,435000.0,1.0,1.0,"17769 57 Avenue, Surrey, BC, Canada",616.0,1.0,1747.0,720.0,2010.0,Condo,11/05/2024,2024-04-14,443800.0
R2879074,1529000.0,6.0,3.0,"6176 167b Street, Surrey, BC, Canada",3045.0,2.0,5096.0,508.0,2004.0,SingleFamily,11/05/2024,2024-05-04,1549900.0
R2857605,1610000.0,5.0,3.0,"6898 189 Street, Surrey, BC, Canada",3369.0,4.0,5144.0,482.0,2003.0,SingleFamily,11/05/2024,2024-03-10,1625000.0
R2871497,870000.0,3.0,2.0,"7955 122 Street, Surrey, BC, Canada",2075.0,2.0,3203.0,428.0,1992.0,Townhouse,11/05/2024,2024-04-15,888888.0
R2880313,1301000.0,5.0,2.0,"15775 Mountain View Drive, Surrey, BC, Canada",1967.0,2.0,4014.0,659.0,2018.0,Townhouse,11/05/2024,2024-05-06,1298000.0
R2881282,548000.0,2.0,1.0,"15956 86 A Avenue, Surrey, BC, Canada",772.0,1.0,2105.0,724.0,2012.0,Condo,11/05/2024,2024-05-08,559000.0
R2881613,925000.0,3.0,2.0,"15588 32 Avenue, Surrey, BC, Canada",1709.0,2.0,3630.0,547.0,2015.0,Townhouse,11/05/2024,2024-05-08,934900.0
R2881056,849000.0,2.0,2.0,"15185 36 Avenue, Surrey, BC, Canada",1083.0,2.0,2987.0,783.0,2013.0,Condo,11/05/2024,2024-05-08,849000.0
R2877271,480000.0,1.0,1.0,"13685 102 Avenue, Surrey, BC, Canada",458.0,1.0,1866.0,1087.0,2022.0,Condo,11/05/2024,2024-04-29,498000.0
R2876059,406800.0,0.0,1.0,"13685 102 Avenue, Surrey, BC, Canada",362.0,1.0,1684.0,1187.0,2022.0,Condo,11/05/2024,2024-04-28,429900.0
R2877529,1378000.0,4.0,3.0,"10042 159a Street, Surrey, BC, Canada",2002.0,6.0,4284.0,698.0,1981.0,SingleFamily,10/05/2024,2024-04-30,1399000.0
R2880082,780000.0,2.0,2.0,"15230 Guildford Drive, Surrey, BC, Canada",1229.0,2.0,2602.0,650.0,2016.0,Townhouse,10/05/2024,2024-05-05,799000.0
R2875180,1717500.0,5.0,2.0,"16336 79 A Avenue, Surrey, BC, Canada",2569.0,4.0,5053.0,680.0,1989.0,SingleFamily,10/05/2024,2024-05-05,1749000.0
R2879627,1625000.0,7.0,6.0,"13836 92 Avenue, Surrey, BC, Canada",4113.0,0.0,4263.0,388.0,1991.0,SingleFamily,10/05/2024,2024-05-05,1599900.0
R2881590,430000.0,1.0,1.0,"13883 Laurel Drive, Surrey, BC, Canada",547.0,1.0,1761.0,813.0,2013.0,Condo,10/05/2024,2024-05-08,445000.0
