mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2877584,3,2,"5273 8a Ave, Delta, BC, Canada",1523.0,2,4598.0,1049.0,1965,SingleFamily,30/04/2024,1598000.0,49.0182807,-123.0776826,"5273, 8A Avenue, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 3X8, Canada"
R2877510,2,2,"1140 55St, Delta, BC, Canada",1630.0,1,2678.0,551.0,1991,Condo,30/04/2024,899000.0,,,
R2877355,7,4,"10228 Sheaves Way, Delta, BC, Canada",3973.0,0,5902.0,500.0,1994,SingleFamily,30/04/2024,1989000.0,49.1519025,-122.9360309,"10228, Sheaves Way, Sunstone, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4G 1J7, Canada"
R2879467,4,3,"5156 8a Ave, Delta, BC, Canada",3205.0,4,5355.0,623.0,1970,SingleFamily,02/05/2024,1999000.0,49.0178525,-123.0808022,"5156, 8A Avenue, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 2P3, Canada"
R2878064,4,3,"5701 16 Ave, Delta, BC, Canada",2816.0,2,7013.0,812.0,2021,SingleFamily,30/04/2024,2288000.0,49.0320419,-123.075288,"16 Avenue, The Highlands, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 0A6, Canada"
R2879356,3,3,"10489 Delsom Cres, Delta, BC, Canada",2316.0,4,3993.0,582.0,2012,Townhouse,01/05/2024,1350000.0,49.1532129,-122.9308525,"10489, Delsom Crescent, Eclipse At Sunstone, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2L2, Canada"
R2874199,5,3,"5680 Goldenrod Cres, Delta, BC, Canada",3860.0,4,5932.0,515.0,1978,SingleFamily,21/04/2024,1988000.0,49.0164792,-123.0672093,"5680, Goldenrod Crescent, Forest-by-the-Bay, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4L 2C0, Canada"
R2874771,2,2,"1100 56St, Delta, BC, Canada",1350.0,1,2450.0,643.0,1993,Condo,20/04/2024,869000.0,,,
R2874036,4,2,"9056 Collings Way, Delta, BC, Canada",1952.0,6,4168.0,665.0,1978,SingleFamily,21/04/2024,1299000.0,49.168488999999994,-122.92106434140625,"9056, Collings Way, Annieville, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 4K2, Canada"
R2874067,5,3,"11351 72 Ave, Delta, BC, Canada",2000.0,4,3635.0,941.0,1972,SingleFamily,22/04/2024,1882000.0,49.134155,-122.907894,"11351, 72 Avenue, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 4V8, Canada"
R2873148,6,4,"7937 114a St, Delta, BC, Canada",2955.0,4,4434.0,531.0,1981,SingleFamily,21/04/2024,1569879.0,49.147202,-122.90578305940448,"7937, 114A Street, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 1L9, Canada"
R2868790,2,2,"3473 River Rd W, Delta, BC, Canada",1560.0,2,2440.0,540.0,1990,SingleFamily,08/04/2024,843000.0,49.0789438,-123.1268485,"3473, River Road West, Riverside, Delta, Metro Vancouver Regional District, British Columbia, V4K 3N2, Canada"
R2869276,6,2,"5735 Crescent Dr, Delta, BC, Canada",2132.0,6,4765.0,984.0,1968,MultiFamily,08/04/2024,2099000.0,49.1021988,-123.0722249,"Crescent Drive, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 1S8, Canada"
R2867368,3,1,"11873 95a Ave, Delta, BC, Canada",1480.0,0,4413.0,675.0,1971,SingleFamily,08/04/2024,999000.0,49.1763687,-122.8936503,"11873, 95A Avenue, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 3W7, Canada"
R2867716,3,2,"10735 84 Ave, Delta, BC, Canada",1430.0,3,2822.0,635.0,2015,Townhouse,09/04/2024,909000.0,49.1563229,-122.9236543,"10735, 84 Avenue, Sunbury, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2L2, Canada"
R2868542,3,2,"5550 Admiral Way, Delta, BC, Canada",1455.0,2,3186.0,686.0,2017,Townhouse,08/04/2024,999000.0,49.1127569,-123.0706553,"Admiral Way, Hampton Cove, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 0C9, Canada"
R2868247,6,5,"5093 2 Ave, Delta, BC, Canada",4798.0,6,7057.0,604.0,2022,SingleFamily,09/04/2024,2899000.0,49.0065141,-123.0827101,"5093, 2 Avenue, Pebble Hill, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 2M8, Canada"
R2869529,4,2,"4984 10a Ave, Delta, BC, Canada",2640.0,4,5185.0,606.0,1967,SingleFamily,09/04/2024,1599900.0,49.0220074,-123.0858115,"4984, 10A Avenue, The Highlands, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 3X8, Canada"
R2869881,6,4,"11665 74a Ave, Delta, BC, Canada",3222.0,6,6222.0,744.0,2010,SingleFamily,09/04/2024,2398000.0,49.1382514,-122.8967072,"74A Avenue, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 6P5, Canada"
R2862104,1,1,"8635 120St, Delta, BC, Canada",710.0,1,971.0,590.0,1972,Condo,21/03/2024,419000.0,,,
R2860858,8,4,"11923 92 Ave, Delta, BC, Canada",3845.0,6,6076.0,537.0,2013,SingleFamily,17/03/2024,2064800.0,49.170753500000004,-122.8925895,"11923, 92 Avenue, Annieville, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 5W9, Canada"
R2861638,1,1,"6950 Nicholson Rd, Delta, BC, Canada",606.0,1,1696.0,823.0,2021,Condo,17/03/2024,499000.0,49.129476100000005,-122.8929980247048,"6950, Nicholson Road, Sunshine Hills, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4E 2A0, Canada"
R2855778,4,3,"58 Tsawwassen Beach Rd, Delta, BC, Canada",2900.0,4,11272.0,1224.0,1989,SingleFamily,11/03/2024,3550000.0,49.0034442,-123.0901182,"58, Tsawwassen Beach Road, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 2M8, Canada"
R2861015,3,2,"82 52a St, Delta, BC, Canada",3705.0,4,5251.0,458.0,1972,SingleFamily,18/03/2024,1699000.0,49.0040319,-123.077961,"82, 52A Street, Pebble Hill, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4L 1Z2, Canada"
R2859872,5,4,"4903a 53St, Delta, BC, Canada",2614.0,2,4681.0,688.0,2023,SingleFamily,14/03/2024,1799900.0,,,
R2862519,5,2,"10979 84 Ave, Delta, BC, Canada",2340.0,2,4074.0,591.0,1956,SingleFamily,24/03/2024,1385000.0,49.1562608,-122.9185435,"10979, 84 Avenue, Social Heart, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2L7, Canada"
R2862582,2,1,"3350 Westham Island Rd, Delta, BC, Canada",1164.0,2,763.0,299.0,1989,SingleFamily,20/03/2024,349000.0,49.0905624,-123.160279,"Westham Island Road, Delta, Metro Vancouver Regional District, British Columbia, V7E 3R3, Canada"
R2851952,5,4,"5500 52 Ave, Delta, BC, Canada",3059.0,0,6228.0,784.0,2017,SingleFamily,20/02/2024,2399000.0,49.0977515,-123.0693416,"52 Avenue, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 2C9, Canada"
R2849985,5,5,"10302 Main St, Delta, BC, Canada",2710.0,2,4678.0,585.0,2009,SingleFamily,11/02/2024,1588000.0,49.156613,-122.93775714539007,"10302, Main Street, Sunbury, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2R5, Canada"
R2850800,5,2,"7728 116a St, Delta, BC, Canada",2680.0,6,4681.0,621.0,1973,SingleFamily,19/02/2024,1664999.0,49.143583500000005,-122.899643,"7728, 116A Street, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 0C8, Canada"
R2851808,2,1,"1440 Garden Pl, Delta, BC, Canada",1012.0,1,1850.0,538.0,1982,Condo,20/02/2024,545000.0,49.0290553,-123.070178,"1440, Garden Place, The Highlands, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4L 2P7, Canada"
R2849340,9,4,"4827 44b Ave, Delta, BC, Canada",2813.0,3,4439.0,603.0,1959,SingleFamily,12/02/2024,1699000.0,49.0845748,-123.0896985,"4827, 44B Avenue, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 1V0, Canada"
R2851253,4,2,"9565 Dawson Cres, Delta, BC, Canada",1926.0,4,4260.0,778.0,1968,SingleFamily,19/02/2024,1500000.0,49.1765035,-122.9094733,"9565, Dawson Crescent, Annieville, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 3N9, Canada"
R2852529,7,6,"11798 84 Ave, Delta, BC, Canada",3379.0,6,4055.0,591.0,2024,SingleFamily,25/02/2024,1999999.0,49.1567503,-122.9250107,"84 Avenue, Sunbury, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 2L2, Canada"
R2813621,5,4,"5223 Westminster Ave, Delta, BC, Canada",3016.0,5,5906.0,646.0,2011,SingleFamily,06/09/2023,1950000.0,49.0981301,-123.0774055,"5223, Westminster Avenue, Ladner, Delta, Metro Vancouver Regional District, British Columbia, V4K 1S8, Canada"
R2812079,3,1,"11398 88a Ave, Delta, BC, Canada",1874.0,4,4132.0,933.0,1968,SingleFamily,28/08/2023,1750000.0,49.1640633,-122.9069056,"11398, 88A Avenue, Annieville, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 4P8, Canada"
R2813001,3,2,"7174 114a St, Delta, BC, Canada",2289.0,6,4643.0,873.0,1971,SingleFamily,07/09/2023,1999000.0,49.1334145,-122.90511225,"7174, 114A Street, Sunshine Hills, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 1H4, Canada"
R2820540,5,3,"3820 64St, Delta, BC, Canada",3050.0,4,9781.0,4229.0,1965,SingleFamily,29/09/2023,12900000.0,,,
R2818706,1,1,"11967 80 Ave, Delta, BC, Canada",485.0,1,1444.0,1030.0,2017,Condo,04/10/2023,499777.0,49.1484357,-122.9182156,"80 Avenue, Sunstone, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 1R4, Canada"
R2811198,4,1,"11414 88a Ave, Delta, BC, Canada",1875.0,4,4120.0,933.0,1968,SingleFamily,29/08/2023,1750000.0,49.1640548,-122.9064081,"11414, 88A Avenue, Annieville, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 4P8, Canada"
