mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2892321,2,2,"2311 Beta Ave, Burnaby, BC, Canada",1150.0,2,3561.0,1043.0,2021,Condo,06/06/2024,1199900.0,49.2744334,-122.9974219,"Beta Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3V4, Canada"
R2892219,4,2,"6736 Southpoint Dr, Burnaby, BC, Canada",1587.0,1,3312.0,932.0,2006,Townhouse,05/06/2024,1480000.0,49.2099286,-122.9582082,"Southpoint Drive, Edmonds, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4X8, Canada"
R2891725,2,2,"1888 Gilmore Ave, Burnaby, BC, Canada",690.0,1,2178.0,1157.0,2020,Condo,05/06/2024,799000.0,49.26776,-123.01384403052825,"1888, Gilmore Avenue, West Central Valley, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3X1, Canada"
R2891784,1,1,"4670 Assembly Way, Burnaby, BC, Canada",510.0,1,1768.0,1174.0,2018,Condo,05/06/2024,599000.0,49.22815065,-123.00246474608795,"Station Square Tower 2, 4670, Assembly Way, Station Square, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 0H5, Canada"
R2891582,1,1,"4720 Lougheed Highway, Burnaby, BC, Canada",509.0,1,1597.0,1174.0,2022,Condo,05/06/2024,598000.0,49.2657159,-122.9961288,"4720, Lougheed Highway, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 0M8, Canada"
R2892032,4,3,"5440 Norfolk St, Burnaby, BC, Canada",1470.0,2,4228.0,1019.0,2020,MultiFamily,05/06/2024,1499000.0,49.2554904,-123.0217087,"Norfolk Street, Cascade Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5G 3H0, Canada"
R2891026,3,2,"6288 Cassie Ave, Burnaby, BC, Canada",1092.0,2,3021.0,1042.0,2020,Condo,04/06/2024,1138000.0,49.22597065,-123.00757300000001,"Gold House - South Tower, 6288, Cassie Avenue, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5H 2W5, Canada"
R2891470,2,1,"9867 Manchester Dr, Burnaby, BC, Canada",765.0,1,1180.0,652.0,1980,Condo,04/06/2024,499000.0,49.2467581,-122.8980349,"Manchester Drive, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4P5, Canada"
R2891477,2,2,"7579 16th St, Burnaby, BC, Canada",826.0,1,2126.0,1003.0,2022,Condo,04/06/2024,829000.0,49.2133841,-122.94962814998986,"Cedar Creek 3, 7579, 16th Street, Edmonds, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 3A5, Canada"
R2891152,6,5,"6468 Linfield Pl, Burnaby, BC, Canada",4391.0,0,7890.0,519.0,1988,SingleFamily,04/06/2024,2280000.0,49.2347602,-122.9432921,"Linfield Place, Burnaby, Metro Vancouver Regional District, British Columbia, V5E 0B1, Canada"
R2891194,10,4,"1062 Ridley Dr, Burnaby, BC, Canada",5130.0,8,7503.0,582.0,1968,SingleFamily,04/06/2024,2990000.0,49.2735496,-122.9546862,"Ridley Drive, Burnaby, Metro Vancouver Regional District, British Columbia, V5A 2N9, Canada"
R2891789,1,1,"7428 19th Ave, Burnaby, BC, Canada",647.0,1,975.0,723.0,1974,Condo,04/06/2024,468000.0,49.223608,-122.9394201,"19th Avenue, Edmonds, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 4Z6, Canada"
R2891434,2,2,"2311 Beta Ave, Burnaby, BC, Canada",780.0,1,2234.0,984.0,2020,Condo,04/06/2024,768000.0,49.2744334,-122.9974219,"Beta Avenue, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 3V4, Canada"
R2891150,5,5,"7707 Burgess St, Burnaby, BC, Canada",3233.0,4,4031.0,803.0,2024,SingleFamily,04/06/2024,2598000.0,49.2198685,-122.9374547,"Burgess Street, Eastburn, Burnaby, Metro Vancouver Regional District, British Columbia, V3N 3H7, Canada"
R2889800,2,2,"8761 University Cres, Burnaby, BC, Canada",802.0,1,1986.0,960.0,2022,Condo,02/06/2024,770000.0,49.27978675,-122.9088308426725,"8761, University Crescent, UniverCity, Burnaby, Metro Vancouver Regional District, British Columbia, V5A 4X6, Canada"
R2890005,6,3,"4307 Hazelwood Cres, Burnaby, BC, Canada",3204.0,0,5880.0,811.0,1945,SingleFamily,02/06/2024,2599000.0,49.2376572,-123.0084260672975,"4307, Hazelwood Crescent, Garden Village, Metrotown, Burnaby, Metro Vancouver Regional District, British Columbia, V5G 3G5, Canada"
R2889489,3,1,"4663 Garden Grove Dr, Burnaby, BC, Canada",1703.0,2,2628.0,678.0,1974,Townhouse,02/06/2024,1155000.0,49.2430212,-122.995061,"Garden Grove Drive, Burnaby, Metro Vancouver Regional District, British Columbia, V5G 4J3, Canada"
