mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2901960,2,2,"711 Breslay St, Coquitlam, BC, Canada",808.0,1,2125.0,950.0,2017.0,Condo,02/07/2024,768300.0,49.2612352,-122.8847783,"Breslay Street, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0B2, Canada"
R2901648,3,1,"1204 Nestor St, Coquitlam, BC, Canada",1418.0,5,3796.0,998.0,1979.0,SingleFamily,02/07/2024,1415900.0,49.2893152,-122.7784723,"Nestor Street, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2A4, Canada"
R2901472,1,1,"1506 691 North Rd, Coquitlam, BC, Canada",459.0,1,1485.0,1226.0,2019.0,Condo,02/07/2024,562800.0,49.2696766,-122.8933764,"North Road, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 3Z8, Canada"
R2901451,1,1,"1188 Pinetree Way, Coquitlam, BC, Canada",560.0,1,1599.0,964.0,2015.0,Condo,02/07/2024,539900.0,49.2854191,-122.7920403,"Pinetree Way, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7Y3, Canada"
R2901867,1,1,"295 Schoolhouse St, Coquitlam, BC, Canada",710.0,1,1529.0,688.0,1993.0,Condo,02/07/2024,489000.0,49.2409343,-122.8524453,"Schoolhouse Street, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 1G5, Canada"
R2901651,6,2,"921 Cornell Ave, Coquitlam, BC, Canada",3076.0,6,6475.0,650.0,1967.0,SingleFamily,02/07/2024,1999990.0,49.260703,-122.8519341,"Cornell Avenue, Harbour Chines, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 3B7, Canada"
R2901015,1,1,"1188 Pinetree Way, Coquitlam, BC, Canada",637.0,1,1880.0,1028.0,2016.0,Condo,01/07/2024,655000.0,49.2854191,-122.7920403,"Pinetree Way, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7Y3, Canada"
R2899969,3,2,"1485 Parkway Blvd, Coquitlam, BC, Canada",2105.0,2,3260.0,593.0,1996.0,Townhouse,01/07/2024,1249800.0,49.308501,-122.8019933,"Parkway Boulevard, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2T1, Canada"
R2900989,1,1,"615 Cottonwood Ave, Coquitlam, BC, Canada",650.0,0,660.0,915.0,2024.0,Condo,01/07/2024,595000.0,49.2580133,-122.8631827,"Cottonwood Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 5B4, Canada"
R2901388,1,1,"3132 Dayanee Springs Blvd, Coquitlam, BC, Canada",764.0,1,1694.0,785.0,2009.0,Condo,01/07/2024,599900.0,49.2937073,-122.7839058,"Dayanee Springs Boulevard, Dayanee Springs, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2R8, Canada"
R2900647,4,3,"3423 Roxton Ave, Coquitlam, BC, Canada",2086.0,2,4767.0,651.0,2020.0,Townhouse,01/07/2024,1358000.0,49.2884559,-122.7478912,"Roxton Avenue, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 3H7, Canada"
R2900523,2,2,"1178 Heffley Cres, Coquitlam, BC, Canada",964.0,1,2115.0,879.0,2008.0,Condo,01/07/2024,848000.0,49.281509850000006,-122.79217310224894,"Obelisk, 1178, Heffley Crescent, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 2P9, Canada"
R2900600,6,5,"966 Charland Ave, Coquitlam, BC, Canada",2486.0,2,5905.0,917.0,2024.0,SingleFamily,01/07/2024,2280000.0,49.2479989,-122.8538109,"Charland Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 4Y7, Canada"
R2900841,3,3,"3300 Plateau Blvd, Coquitlam, BC, Canada",2885.0,2,3649.0,494.0,1998.0,Townhouse,01/07/2024,1428000.0,49.3102472,-122.7857412,"Plateau Boulevard, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2901942,7,3,"450 Walker St, Coquitlam, BC, Canada",3594.0,6,9204.0,472.0,1961.0,SingleFamily,01/07/2024,1699000.0,49.2462985,-122.8770619,"Walker Street, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3L 3P4, Canada"
R2901296,4,3,"1331 Olmsted St, Coquitlam, BC, Canada",1529.0,2,3873.0,849.0,2023.0,Townhouse,01/07/2024,1299000.0,49.2938895,-122.742243,"Olmsted Street, Burke Mountain, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0J1, Canada"
R2900978,4,3,"309 Blue Mountain St, Coquitlam, BC, Canada",1686.0,2,3420.0,741.0,2006.0,MultiFamily,01/07/2024,1249800.0,49.2514112,-122.8690563,"Blue Mountain Street, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 4P8, Canada"
R2900544,2,2,"3071 Glen Dr, Coquitlam, BC, Canada",981.0,1,1785.0,661.0,1993.0,Condo,01/07/2024,649000.0,49.2826573,-122.7950729,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2901801,4,2,"620 Smith Ave, Coquitlam, BC, Canada",1762.0,0,6769.0,1702.0,1976.0,SingleFamily,01/07/2024,3000000.0,49.2601966,-122.882885,"Smith Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 4E7, Canada"
R2900422,3,2,"735 Anskar Crt, Coquitlam, BC, Canada",924.0,2,2680.0,1037.0,2022.0,Condo,01/07/2024,959000.0,49.2670227,-122.8813914,"Anskar Court, Harbour Chines, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 7R8, Canada"
R2900511,2,1,"652 Whiting Way, Coquitlam, BC, Canada",733.0,1,2520.0,998.0,2020.0,Condo,01/07/2024,732000.0,49.2571307,-122.8918917,"Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2901535,1,1,"516 Foster Ave, Coquitlam, BC, Canada",721.0,1,1851.0,884.0,2019.0,Condo,01/07/2024,638000.0,49.256414899999996,-122.89149195490103,"Nelson on Foster, 516, Foster Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2902135,3,2,"1259 Nestor St, Coquitlam, BC, Canada",1626.0,3,3649.0,675.0,1981.0,SingleFamily,30/06/2024,1098900.0,49.289835800000006,-122.77814187453359,"1259, Nestor Street, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2A4, Canada"
R2900541,3,2,"506 Poirier St, Coquitlam, BC, Canada",1890.0,6,5785.0,930.0,1960.0,SingleFamily,30/06/2024,1759000.0,49.2676614,-122.8463809,"Poirier Street, Harbour Chines, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 3B7, Canada"
R2901290,4,3,"1331 Olmsted St, Coquitlam, BC, Canada",1523.0,4,3303.0,853.0,2023.0,Townhouse,30/06/2024,1299900.0,49.2938895,-122.742243,"Olmsted Street, Burke Mountain, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0J1, Canada"
R2900102,3,2,"2900 Cove Pl, Coquitlam, BC, Canada",2496.0,6,2736.0,1181.0,1987.0,SingleFamily,27/06/2024,2950000.0,49.2620179,-122.8108956,"Cove Place, Ranch Park, Coquitlam, Metro Vancouver Regional District, British Columbia, V3C 2C4, Canada"
R2901734,1,1,"1195 Pipeline Rd, Coquitlam, BC, Canada",660.0,1,1126.0,604.0,1984.0,Condo,30/06/2024,399000.0,49.283824949999996,-122.78504439745849,"1195, Pipeline Road, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 6J5, Canada"
R2901617,4,3,"1058 Langara Crt, Coquitlam, BC, Canada",3005.0,4,5532.0,1680.0,1995.0,SingleFamily,30/06/2024,5050000.0,49.2732512,-122.8056332,"Langara Court, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3C 4X1, Canada"
R2900248,6,5,"964 Charland Ave, Coquitlam, BC, Canada",2486.0,2,5905.0,917.0,2024.0,SingleFamily,27/06/2024,2280000.0,49.2479989,-122.8538109,"Charland Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 4Y7, Canada"
R2900992,4,3,"972 Ranch Park Way, Coquitlam, BC, Canada",2386.0,5,4840.0,1626.0,1968.0,SingleFamily,25/06/2024,3880800.0,49.2707767,-122.8031759,"Ranch Park Way, Ranch Park, Coquitlam, Metro Vancouver Regional District, British Columbia, V3C 4X1, Canada"
R2899583,2,2,"2978 Glen Dr, Coquitlam, BC, Canada",875.0,1,2125.0,844.0,2009.0,Condo,25/06/2024,739000.0,49.2826573,-122.7950729,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2899445,2,1,"1195 Pipeline Rd, Coquitlam, BC, Canada",850.0,1,1491.0,646.0,1983.0,Condo,25/06/2024,549900.0,49.283824949999996,-122.78504439745849,"1195, Pipeline Road, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 6J5, Canada"
R2899320,1,1,"530 Whiting Way, Coquitlam, BC, Canada",548.0,1,1658.0,1020.0,2019.0,Condo,25/06/2024,559000.0,49.250745699999996,-122.89239576202385,"Brookmere, 530, Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 7W9, Canada"
R2901032,4,2,"976 Ranch Park Way, Coquitlam, BC, Canada",2500.0,0,4523.0,1552.0,1967.0,SingleFamily,25/06/2024,3880800.0,49.2707767,-122.8031759,"Ranch Park Way, Ranch Park, Coquitlam, Metro Vancouver Regional District, British Columbia, V3C 4X1, Canada"
R2899230,4,3,"3200 Mariner Way, Coquitlam, BC, Canada",1942.0,4,3900.0,719.0,1977.0,SingleFamily,25/06/2024,1398000.0,49.2429186,-122.8158058,"Mariner Way, Dartmoor, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6G1, Canada"
R2898730,2,2,"1199 Eastwood St, Coquitlam, BC, Canada",1169.0,2,2214.0,626.0,1995.0,Condo,24/06/2024,732000.0,49.284011199999995,-122.78729420247922,"The Selkirk, 1199, Eastwood Street, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W7, Canada"
R2898559,1,1,"657 Whiting Way, Coquitlam, BC, Canada",573.0,1,1720.0,1022.0,2020.0,Condo,23/06/2024,586000.0,49.2572103,-122.8914477244075,"Lougheed Heights Tower 1, 657, Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2898364,2,2,"3098 Guildford Way, Coquitlam, BC, Canada",1050.0,1,1753.0,657.0,1997.0,Condo,23/06/2024,689900.0,49.28504375,-122.78635058959074,"Marlborough House, 3098, Guildford Way, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 6E3, Canada"
R2898251,4,2,"929 Stewart Ave, Coquitlam, BC, Canada",2296.0,0,5839.0,992.0,1972.0,SingleFamily,23/06/2024,2278000.0,49.2436316,-122.8741028,"Stewart Avenue, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 4E1, Canada"
R2898471,2,2,"585 Austin Ave, Coquitlam, BC, Canada",925.0,1,2780.0,1003.0,2022.0,Condo,23/06/2024,928000.0,49.2494611,-122.88685246388984,"Wynwood Green Tower A, 585, Austin Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 0G6, Canada"
R2899070,1,1,"652 Whiting Way, Coquitlam, BC, Canada",501.0,1,1580.0,1115.0,2020.0,Condo,23/06/2024,559000.0,49.2571307,-122.8918917,"Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2899133,4,2,"1216 Johnson St, Coquitlam, BC, Canada",2317.0,3,3474.0,453.0,1990.0,Townhouse,24/06/2024,1050000.0,49.2853973,-122.8021581,"1216, Johnson Street, Hoy Creek Housing Coop, Cassin, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 6K3, Canada"
R2898805,1,1,"648 Lea Ave, Coquitlam, BC, Canada",624.0,1,1285.0,1057.0,2023.0,Condo,24/06/2024,659900.0,49.2642581,-122.8849114,"Lea Avenue, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0B2, Canada"
R2898622,1,1,"525 Foster Ave, Coquitlam, BC, Canada",544.0,1,1681.0,1047.0,2020.0,Condo,23/06/2024,570000.0,49.2570445,-122.8905334251287,"Lougheed Heights Tower 2, 525, Foster Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2898232,2,2,"618 Langside Ave, Coquitlam, BC, Canada",1034.0,1,2519.0,773.0,2013.0,Townhouse,21/06/2024,799900.0,49.2612357,-122.8849307,"Langside Avenue, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0B2, Canada"
R2898131,0,0,"903 Edgar Ave, Coquitlam, BC, Canada",2080.0,3,5600.0,1249.0,1955.0,SingleFamily,23/06/2024,2598000.0,49.242276,-122.8828446,"Edgar Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3S5, Canada"
R2898032,2,2,"3086 Lincoln Ave, Coquitlam, BC, Canada",1628.0,2,2908.0,614.0,2016.0,Townhouse,20/06/2024,999800.0,49.2795274,-122.7940743,"Lincoln Avenue, Hoy Creek Housing Coop, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 2H6, Canada"
R2897766,5,3,"1134 Hansard Cres, Coquitlam, BC, Canada",2157.0,3,3936.0,1437.0,1983.0,SingleFamily,20/06/2024,3100000.0,49.2746004,-122.8044275,"Hansard Crescent, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3C 4X1, Canada"
R2898203,3,2,"555 Foster Ave, Coquitlam, BC, Canada",1013.0,1,2291.0,847.0,2012.0,Condo,23/06/2024,859000.0,49.25712995000001,-122.88794560027887,"555, Foster Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2897882,4,2,"3300 Plateau Blvd, Coquitlam, BC, Canada",2050.0,2,3065.0,578.0,1998.0,Townhouse,18/06/2024,1184900.0,49.3102472,-122.7857412,"Plateau Boulevard, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2897502,2,1,"602 Como Lake Ave, Coquitlam, BC, Canada",749.0,1,2115.0,965.0,2017.0,Condo,18/06/2024,723000.0,49.262954300000004,-122.88723496603002,"Uptown Tower 1, 602, Como Lake Avenue, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0G2, Canada"
R2897105,1,1,"2968 Glen Dr, Coquitlam, BC, Canada",633.0,1,1678.0,898.0,2012.0,Condo,18/06/2024,569000.0,49.2826573,-122.7950729,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2896527,2,2,"707 Como Lake Ave, Coquitlam, BC, Canada",945.0,1,2458.0,846.0,2020.0,Condo,17/06/2024,799900.0,49.2632878,-122.8287051,"Como Lake Avenue, Chineside, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 3C5, Canada"
R2896684,2,2,"1188 Johnson St, Coquitlam, BC, Canada",815.0,1,1883.0,807.0,2011.0,Condo,18/06/2024,658000.0,49.2994798,-122.800677,"Johnson Street, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2T1, Canada"
R2896933,5,4,"2163 Parkway Blvd, Coquitlam, BC, Canada",3440.0,4,4605.0,513.0,1998.0,MultiFamily,18/06/2024,1768000.0,49.308501,-122.8019933,"Parkway Boulevard, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2T1, Canada"
R2896155,5,3,"2986 Pinetree Close, Coquitlam, BC, Canada",2957.0,4,5282.0,490.0,1994.0,SingleFamily,17/06/2024,1449900.0,49.3069497,-122.7852385,"Pinetree Close, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2897028,4,3,"3409 Harper Rd, Coquitlam, BC, Canada",2151.0,2,3802.0,650.0,2021.0,Townhouse,17/06/2024,1399000.0,49.3035111,-122.7472715,"Harper Road, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0G1, Canada"
R2896524,7,4,"1051 Windward Dr, Coquitlam, BC, Canada",4253.0,4,5526.0,420.0,1988.0,SingleFamily,17/06/2024,1789000.0,49.2732693,-122.813481,"Windward Drive, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3C 4A4, Canada"
R2896566,7,4,"2349 Oneida Dr, Coquitlam, BC, Canada",5846.0,7,7014.0,545.0,1977.0,SingleFamily,17/06/2024,3190000.0,49.2719902,-122.8274749,"Oneida Drive, Chineside, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 6X2, Canada"
R2896226,4,2,"1195 Shelter Cres, Coquitlam, BC, Canada",1980.0,5,3899.0,782.0,1981.0,SingleFamily,17/06/2024,1548900.0,49.2838321,-122.780242,"Shelter Crescent, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 6A4, Canada"
R2896548,5,3,"3386 Horizon Dr, Coquitlam, BC, Canada",3649.0,4,5656.0,623.0,2010.0,SingleFamily,17/06/2024,2275000.0,49.3024214,-122.7530146,"Horizon Drive, Burke Mountain, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3H3, Canada"
R2896627,5,3,"807 Smith Ave, Coquitlam, BC, Canada",3001.0,6,5585.0,632.0,1981.0,SingleFamily,17/06/2024,1899000.0,49.2601966,-122.882885,"Smith Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 4E7, Canada"
R2895091,3,2,"1460 Southview St, Coquitlam, BC, Canada",1437.0,2,2872.0,681.0,2011.0,Townhouse,13/06/2024,978900.0,49.3048378,-122.7534338,"Southview Street, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0G1, Canada"
R2895730,2,2,"525 Foster Ave, Coquitlam, BC, Canada",962.0,2,2569.0,944.0,2020.0,Condo,16/06/2024,909000.0,49.2570445,-122.8905334251287,"Lougheed Heights Tower 2, 525, Foster Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2896474,2,2,"2958 Whisper Way, Coquitlam, BC, Canada",876.0,1,1892.0,799.0,2005.0,Condo,16/06/2024,700000.0,49.296007,-122.7898998,"Whisper Way, Silver Springs, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2Y9, Canada"
R2896038,2,2,"1199 Eastwood St, Coquitlam, BC, Canada",1022.0,1,1795.0,811.0,1995.0,Condo,16/06/2024,829000.0,49.284011199999995,-122.78729420247922,"The Selkirk, 1199, Eastwood Street, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W7, Canada"
R2896693,5,2,"942 Porter St, Coquitlam, BC, Canada",2506.0,5,5270.0,877.0,1960.0,SingleFamily,16/06/2024,2200000.0,49.2598424,-122.8632781,"Porter Street, Harbour Chines, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 5B4, Canada"
R2892315,8,4,"1699 Arbutus Pl, Coquitlam, BC, Canada",3725.0,4,5088.0,590.0,1998.0,SingleFamily,11/06/2024,2198000.0,49.3077973,-122.7909699,"Arbutus Place, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2893999,2,2,"3070 Guildford Way, Coquitlam, BC, Canada",871.0,1,1691.0,729.0,1995.0,Condo,11/06/2024,635000.0,49.284287750000004,-122.78953019998166,"3070 Guildford Way, 3070, Guildford Way, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7R8, Canada"
R2894330,4,3,"3235 Chartwell Lane, Coquitlam, BC, Canada",4015.0,4,7256.0,572.0,2003.0,SingleFamily,11/06/2024,2298000.0,49.3146835,-122.7859425,"Chartwell Lane, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2894042,2,2,"3100 Windsor Gate, Coquitlam, BC, Canada",827.0,1,2138.0,952.0,2018.0,Condo,11/06/2024,788000.0,49.27945245,-122.78613504521087,"The Lloyd, 3100, Windsor Gate, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 2P9, Canada"
R2894203,4,3,"941a Walls Ave, Coquitlam, BC, Canada",1801.0,4,3200.0,832.0,2024.0,MultiFamily,11/06/2024,1499000.0,49.2445004,-122.8727112,"Walls Avenue, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 4G4, Canada"
R2894360,2,2,"575 Delestre Ave, Coquitlam, BC, Canada",943.0,1,2079.0,794.0,2008.0,Condo,11/06/2024,749000.0,49.24244295,-122.88878635,"Cora Towers 2, 575, Delestre Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 0A6, Canada"
R2894174,1,1,"530 Whiting Way, Coquitlam, BC, Canada",550.0,1,1609.0,1017.0,2019.0,Condo,11/06/2024,559800.0,49.250745699999996,-122.89239576202385,"Brookmere, 530, Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 7W9, Canada"
R2892917,1,1,"210 Lebleu St, Coquitlam, BC, Canada",882.0,1,1935.0,705.0,2014.0,Condo,09/06/2024,622000.0,49.2383318,-122.867516,"Lebleu Street, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 4L6, Canada"
R2893766,4,3,"394 Hickey Dr, Coquitlam, BC, Canada",2758.0,2,4488.0,652.0,1986.0,SingleFamily,09/06/2024,1799000.0,49.2435638,-122.8217581,"Hickey Drive, Dartmoor, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 5W6, Canada"
R2892532,7,4,"3342 Leston Ave, Coquitlam, BC, Canada",3970.0,6,5656.0,528.0,2013.0,SingleFamily,09/06/2024,2100000.0,49.2924379,-122.7592317,"Leston Avenue, Burke Mountain, Oxford Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 0T1, Canada"
R2892846,2,2,"3098 Guildford Way, Coquitlam, BC, Canada",1054.0,1,1749.0,664.0,1995.0,Condo,09/06/2024,699900.0,49.28504375,-122.78635058959074,"Marlborough House, 3098, Guildford Way, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 6E3, Canada"
R2892680,5,4,"2112 Cape Horn Ave, Coquitlam, BC, Canada",2960.0,6,3377.0,540.0,1968.0,SingleFamily,09/06/2024,1599000.0,49.2385791,-122.8226684,"Cape Horn Avenue, Dartmoor, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6T1, Canada"
R2893621,5,3,"275 Warrick St, Coquitlam, BC, Canada",4151.0,4,4315.0,480.0,1983.0,SingleFamily,09/06/2024,1995000.0,49.2323013,-122.833228,"Warrick Street, Cape Horn, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6V5, Canada"
R2892616,2,2,"450 Westview St, Coquitlam, BC, Canada",862.0,1,2383.0,1042.0,2021.0,Condo,09/06/2024,899000.0,49.2479816,-122.8901085485913,"Hensley, 450, Westview Street, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3W5, Canada"
R2892806,2,2,"1182 Westwood St, Coquitlam, BC, Canada",986.0,1,3205.0,1004.0,2023.0,Condo,09/06/2024,989999.0,49.2836578,-122.790448,"Westwood Street, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7R8, Canada"
R2893119,1,1,"525 Foster Ave, Coquitlam, BC, Canada",575.0,1,1952.0,1041.0,2020.0,Condo,09/06/2024,599000.0,49.2570445,-122.8905334251287,"Lougheed Heights Tower 2, 525, Foster Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2892300,5,2,"445 Byng St, Coquitlam, BC, Canada",2190.0,5,4532.0,816.0,1960.0,SingleFamily,09/06/2024,1788000.0,49.2466496,-122.8314937,"Byng Street, Dartmoor, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3S1, Canada"
R2893458,2,2,"523 Whiting Way, Coquitlam, BC, Canada",999.0,3,1915.0,745.0,1993.0,Condo,09/06/2024,745000.0,49.2571307,-122.8918917,"Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2892831,4,3,"1765 Paddock Dr, Coquitlam, BC, Canada",2470.0,4,3509.0,554.0,1998.0,Townhouse,09/06/2024,1368800.0,49.310907,-122.7874433,"Paddock Drive, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2892586,2,1,"617 Smith Ave, Coquitlam, BC, Canada",809.0,1,1939.0,822.0,2013.0,Condo,09/06/2024,665000.0,49.2601966,-122.882885,"Smith Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 4E7, Canada"
R2892716,5,2,"470 Riverview Cres, Coquitlam, BC, Canada",4319.0,2,4935.0,393.0,1990.0,SingleFamily,09/06/2024,1699000.0,49.2440683,-122.8152492,"Riverview Crescent, Dartmoor, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6G1, Canada"
R2891746,5,2,"1866 Austin Ave, Coquitlam, BC, Canada",2234.0,7,4236.0,572.0,1974.0,MultiFamily,04/06/2024,1280000.0,49.2489576,-122.864884,"Austin Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3P0, Canada"
R2891104,1,1,"652 Whiting Way, Coquitlam, BC, Canada",574.0,1,1818.0,1041.0,2020.0,Condo,04/06/2024,598000.0,49.2571307,-122.8918917,"Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2890885,6,3,"2040 Orland Dr, Coquitlam, BC, Canada",2038.0,4,4850.0,858.0,1965.0,SingleFamily,04/06/2024,1749000.0,49.2570064,-122.8383431,"Orland Drive, Chineside, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 3P8, Canada"
R2890848,4,2,"746 Alderson Ave, Coquitlam, BC, Canada",1673.0,3,4336.0,1063.0,1920.0,SingleFamily,04/06/2024,1779000.0,49.2398366,-122.887769,"Alderson Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 0A6, Canada"
R2891628,2,2,"2978 Glen Dr, Coquitlam, BC, Canada",850.0,1,2096.0,809.0,2009.0,Condo,04/06/2024,688000.0,49.2826573,-122.7950729,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2890853,3,2,"3061 Glen Dr, Coquitlam, BC, Canada",1247.0,2,2014.0,601.0,1993.0,Townhouse,04/06/2024,750000.0,49.2826573,-122.7950729,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2890935,2,2,"3100 Windsor Gate, Coquitlam, BC, Canada",1050.0,1,2911.0,1095.0,2018.0,Condo,04/06/2024,1150000.0,49.27945245,-122.78613504521087,"The Lloyd, 3100, Windsor Gate, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 2P9, Canada"
R2889636,2,2,"123 Laval St, Coquitlam, BC, Canada",1200.0,3,1942.0,665.0,1994.0,Townhouse,02/06/2024,799000.0,49.2433575,-122.857304,"Laval Street, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 2X5, Canada"
